timestamp,pod_name,status,initial_node,running_node,ran_delay,inter_node_delay,e2eDelay,queuing_delay,waiting_number
2024-12-12 15:19:33.730,aeneas-pod-bu-1,Pending,,,,,,,
2024-12-12 15:19:33.750,aeneas-pod-bu-1,Pending,,,,,,,
2024-12-12 15:19:33.752,julius-pod-bu-3,Pending,,,,,,,
2024-12-12 15:19:33.763,julius-pod-bu-3,Pending,,,,,,,
2024-12-12 15:19:33.773,julius-pod-bu-5,Pending,,,,,,,
2024-12-12 15:19:33.780,mrleo-pod-gu-7,Pending,,,,,,,
2024-12-12 15:19:33.794,julius-pod-bu-5,Pending,,,,,,,
2024-12-12 15:19:33.798,mrleo-pod-gu-7,Pending,,,,,,,
2024-12-12 15:19:33.800,mrleo-pod-be-9,Pending,,,,,,,
2024-12-12 15:19:33.803,mrleo-pod-be-9,Pending,,,,,,,
2024-12-12 15:19:33.804,aeneas-pod-be-11,Pending,,,,,,,
2024-12-12 15:19:33.805,aeneas-pod-be-11,Pending,,,,,,,
2024-12-12 15:19:34.365,julius-pod-be-2,Pending,,,,,,,
2024-12-12 15:19:34.375,julius-pod-be-2,Pending,,,,,,,
2024-12-12 15:19:34.388,aeneas-pod-gu-6,Pending,,,,,,,
2024-12-12 15:19:34.398,aeneas-pod-gu-6,Pending,,,,,,,
2024-12-12 15:19:34.402,mrleo-pod-be-10,Pending,,,,,,,
2024-12-12 15:19:34.410,mrleo-pod-be-10,Pending,,,,,,,
2024-12-12 15:19:34.778,julius-pod-bu-5,Running,,,,,,,
2024-12-12 15:19:34.787,aeneas-pod-bu-1,Running,,,,,,,
2024-12-12 15:19:34.796,mrleo-pod-be-9,Running,,,,,,,
2024-12-12 15:19:34.962,mrleo-pod-gu-7,Running,,,,,,,
2024-12-12 15:19:35.026,aeneas-pod-be-4,Pending,,,,,,,
2024-12-12 15:19:35.034,julius-pod-be-12,Pending,,,,,,,
2024-12-12 15:19:35.039,aeneas-pod-be-4,Pending,,,,,,,
2024-12-12 15:19:35.043,aeneas-pod-be-14,Pending,,,,,,,
2024-12-12 15:19:35.046,julius-pod-be-12,Pending,,,,,,,
2024-12-12 15:19:35.047,aeneas-pod-bu-16,Pending,,,,,,,
2024-12-12 15:19:35.053,aeneas-pod-be-14,Pending,,,,,,,
2024-12-12 15:19:35.059,aeneas-pod-be-18,Pending,,,,,,,
2024-12-12 15:19:35.062,aeneas-pod-bu-16,Pending,,,,,,,
2024-12-12 15:19:35.065,mrleo-pod-gu-20,Pending,,,,,,,
2024-12-12 15:19:35.067,aeneas-pod-be-18,Pending,,,,,,,
2024-12-12 15:19:35.071,mrleo-pod-gu-20,Pending,,,,,,,
2024-12-12 15:19:35.074,julius-pod-bu-22,Pending,,,,,,,
2024-12-12 15:19:35.081,julius-pod-bu-22,Pending,,,,,,,
2024-12-12 15:19:35.084,julius-pod-bu-24,Pending,,,,,,,
2024-12-12 15:19:35.090,julius-pod-bu-24,Pending,,,,,,,
2024-12-12 15:19:35.104,julius-pod-bu-3,Running,,,,,,,
2024-12-12 15:19:35.110,mrleo-pod-be-10,Running,,,,,,,
2024-12-12 15:19:35.677,julius-pod-be-2,Running,,,,,,,
2024-12-12 15:19:35.723,mrleo-pod-be-8,Pending,,,,,,,
2024-12-12 15:19:35.733,mrleo-pod-be-15,Pending,,,,,,,
2024-12-12 15:19:35.749,mrleo-pod-be-8,Pending,,,,,,,
2024-12-12 15:19:35.755,mrleo-pod-be-15,Pending,,,,,,,
2024-12-12 15:19:35.761,mrleo-pod-gu-19,Pending,,,,,,,
2024-12-12 15:19:35.769,aeneas-pod-be-23,Pending,,,,,,,
2024-12-12 15:19:35.777,mrleo-pod-gu-19,Pending,,,,,,,
2024-12-12 15:19:35.791,aeneas-pod-be-23,Pending,,,,,,,
2024-12-12 15:19:35.869,julius-pod-bu-22,Running,,,,,,,
2024-12-12 15:19:35.872,aeneas-pod-be-11,Running,,,,,,,
2024-12-12 15:19:35.877,mrleo-pod-gu-20,Running,,,,,,,
2024-12-12 15:19:35.954,aeneas-pod-gu-6,Running,,,,,,,
2024-12-12 15:19:36.280,julius-pod-bu-24,Running,,,,,,,
2024-12-12 15:19:36.371,aeneas-pod-bu-13,Pending,,,,,,,
2024-12-12 15:19:36.377,aeneas-pod-bu-21,Pending,,,,,,,
2024-12-12 15:19:36.383,aeneas-pod-bu-13,Pending,,,,,,,
2024-12-12 15:19:36.386,aeneas-pod-be-26,Pending,,,,,,,
2024-12-12 15:19:36.392,aeneas-pod-bu-21,Pending,,,,,,,
2024-12-12 15:19:36.395,julius-pod-be-28,Pending,,,,,,,
2024-12-12 15:19:36.398,aeneas-pod-be-26,Pending,,,,,,,
2024-12-12 15:19:36.402,julius-pod-be-30,Pending,,,,,,,
2024-12-12 15:19:36.406,julius-pod-be-28,Pending,,,,,,,
2024-12-12 15:19:36.411,mrleo-pod-be-32,Pending,,,,,,,
2024-12-12 15:19:36.414,julius-pod-be-30,Pending,,,,,,,
2024-12-12 15:19:36.423,mrleo-pod-be-32,Pending,,,,,,,
2024-12-12 15:19:36.426,julius-pod-be-34,Pending,,,,,,,
2024-12-12 15:19:36.435,julius-pod-be-34,Pending,,,,,,,
2024-12-12 15:19:36.898,aeneas-pod-be-14,Running,,,,,,,
2024-12-12 15:19:36.911,aeneas-pod-be-18,Running,,,,,,,
2024-12-12 15:19:36.921,julius-pod-be-12,Running,,,,,,,
2024-12-12 15:19:36.987,mrleo-pod-be-15,Running,,,,,,,
2024-12-12 15:19:37.007,mrleo-pod-gu-7,Running,,,,,,,
