timestamp,pod_name,status,initial_node,running_node,ran_delay,inter_node_delay,e2eDelay,queuing_delay,waiting_number
2024-12-12 15:24:59.550,aeneas-pod-bu-1,Pending,,,,,,,
2024-12-12 15:24:59.560,aeneas-pod-bu-1,Pending,,,,,,,
2024-12-12 15:24:59.563,julius-pod-bu-3,Pending,,,,,,,
2024-12-12 15:24:59.568,julius-pod-bu-5,Pending,,,,,,,
2024-12-12 15:24:59.573,julius-pod-bu-3,Pending,,,,,,,
2024-12-12 15:24:59.578,julius-pod-bu-5,Pending,,,,,,,
2024-12-12 15:24:59.579,mrleo-pod-gu-7,Pending,,,,,,,
2024-12-12 15:24:59.585,mrleo-pod-be-9,Pending,,,,,,,
2024-12-12 15:24:59.588,mrleo-pod-gu-7,Pending,,,,,,,
2024-12-12 15:24:59.603,aeneas-pod-be-11,Pending,,,,,,,
2024-12-12 15:24:59.613,mrleo-pod-be-9,Pending,,,,,,,
2024-12-12 15:24:59.618,aeneas-pod-be-11,Pending,,,,,,,
2024-12-12 15:25:00.185,julius-pod-be-2,Pending,,,,,,,
2024-12-12 15:25:00.195,aeneas-pod-gu-6,Pending,,,,,,,
2024-12-12 15:25:00.209,julius-pod-be-2,Pending,,,,,,,
2024-12-12 15:25:00.216,mrleo-pod-be-10,Pending,,,,,,,
2024-12-12 15:25:00.219,aeneas-pod-gu-6,Pending,,,,,,,
2024-12-12 15:25:00.221,mrleo-pod-be-10,Pending,,,,,,,
2024-12-12 15:25:00.332,mrleo-pod-gu-7,Running,,,,,,,
2024-12-12 15:25:00.354,julius-pod-bu-3,Running,,,,,,,
2024-12-12 15:25:00.690,julius-pod-bu-5,Running,,,,,,,
2024-12-12 15:25:00.697,aeneas-pod-bu-1,Running,,,,,,,
2024-12-12 15:25:00.705,mrleo-pod-be-9,Running,,,,,,,
2024-12-12 15:25:00.811,aeneas-pod-be-4,Pending,,,,,,,
2024-12-12 15:25:00.819,julius-pod-be-12,Pending,,,,,,,
2024-12-12 15:25:00.822,aeneas-pod-be-4,Pending,,,,,,,
2024-12-12 15:25:00.827,julius-pod-be-12,Pending,,,,,,,
2024-12-12 15:25:00.829,aeneas-pod-be-14,Pending,,,,,,,
2024-12-12 15:25:00.836,aeneas-pod-be-14,Pending,,,,,,,
2024-12-12 15:25:00.839,aeneas-pod-bu-16,Pending,,,,,,,
2024-12-12 15:25:00.850,aeneas-pod-bu-16,Pending,,,,,,,
2024-12-12 15:25:00.851,aeneas-pod-be-18,Pending,,,,,,,
2024-12-12 15:25:00.853,aeneas-pod-be-18,Pending,,,,,,,
2024-12-12 15:25:00.857,mrleo-pod-gu-20,Pending,,,,,,,
2024-12-12 15:25:00.864,mrleo-pod-gu-20,Pending,,,,,,,
2024-12-12 15:25:00.867,julius-pod-bu-22,Pending,,,,,,,
2024-12-12 15:25:00.872,julius-pod-bu-22,Pending,,,,,,,
2024-12-12 15:25:00.876,julius-pod-bu-24,Pending,,,,,,,
2024-12-12 15:25:00.880,julius-pod-bu-24,Pending,,,,,,,
2024-12-12 15:25:01.353,aeneas-pod-gu-6,Running,,,,,,,
2024-12-12 15:25:01.378,mrleo-pod-be-10,Running,,,,,,,
2024-12-12 15:25:01.485,julius-pod-be-2,Running,,,,,,,
2024-12-12 15:25:01.512,mrleo-pod-be-8,Pending,,,,,,,
2024-12-12 15:25:01.522,mrleo-pod-be-15,Pending,,,,,,,
2024-12-12 15:25:01.526,mrleo-pod-be-8,Pending,,,,,,,
2024-12-12 15:25:01.531,mrleo-pod-be-15,Pending,,,,,,,
2024-12-12 15:25:01.535,mrleo-pod-gu-19,Pending,,,,,,,
2024-12-12 15:25:01.549,aeneas-pod-be-23,Pending,,,,,,,
2024-12-12 15:25:01.552,mrleo-pod-gu-19,Pending,,,,,,,
2024-12-12 15:25:01.559,aeneas-pod-be-23,Pending,,,,,,,
2024-12-12 15:25:01.564,aeneas-pod-be-11,Running,,,,,,,
2024-12-12 15:25:01.658,julius-pod-be-12,Running,,,,,,,
2024-12-12 15:25:01.666,aeneas-pod-be-18,Running,,,,,,,
2024-12-12 15:25:01.712,julius-pod-bu-22,Running,,,,,,,
2024-12-12 15:25:01.720,aeneas-pod-be-4,Running,,,,,,,
2024-12-12 15:25:02.139,aeneas-pod-bu-13,Pending,,,,,,,
2024-12-12 15:25:02.149,aeneas-pod-bu-13,Pending,,,,,,,
2024-12-12 15:25:02.153,aeneas-pod-bu-21,Pending,,,,,,,
2024-12-12 15:25:02.162,aeneas-pod-be-26,Pending,,,,,,,
2024-12-12 15:25:02.166,aeneas-pod-bu-21,Pending,,,,,,,
2024-12-12 15:25:02.171,julius-pod-be-28,Pending,,,,,,,
2024-12-12 15:25:02.176,aeneas-pod-be-26,Pending,,,,,,,
2024-12-12 15:25:02.181,julius-pod-be-30,Pending,,,,,,,
2024-12-12 15:25:02.187,julius-pod-be-28,Pending,,,,,,,
2024-12-12 15:25:02.191,mrleo-pod-be-32,Pending,,,,,,,
2024-12-12 15:25:02.196,julius-pod-be-30,Pending,,,,,,,
2024-12-12 15:25:02.201,julius-pod-be-34,Pending,,,,,,,
2024-12-12 15:25:02.208,mrleo-pod-be-32,Pending,,,,,,,
2024-12-12 15:25:02.212,julius-pod-be-34,Pending,,,,,,,
2024-12-12 15:25:02.356,mrleo-pod-gu-7,Running,,,,,,,
2024-12-12 15:25:02.456,mrleo-pod-gu-19,Running,,,,,,,
2024-12-12 15:25:02.462,mrleo-pod-be-8,Running,,,,,,,
2024-12-12 15:25:02.468,julius-pod-bu-24,Running,,,,,,,
2024-12-12 15:25:02.788,mrleo-pod-be-9,Running,,,,,,,
2024-12-12 15:25:02.800,mrleo-pod-gu-20,Running,,,,,,,
2024-12-12 15:25:02.804,mrleo-pod-be-15,Running,,,,,,,
2024-12-12 15:25:02.806,aeneas-pod-be-14,Running,,,,,,,
2024-12-12 15:25:02.809,aeneas-pod-be-23,Running,,,,,,,
2024-12-12 15:25:02.813,aeneas-pod-bu-16,Running,,,,,,,
2024-12-12 15:25:02.880,mrleo-pod-gu-17,Pending,,,,,,,
2024-12-12 15:25:02.888,julius-pod-gu-27,Pending,,,,,,,
2024-12-12 15:25:02.901,mrleo-pod-gu-17,Pending,,,,,,,
2024-12-12 15:25:02.905,julius-pod-be-31,Pending,,,,,,,
2024-12-12 15:25:02.913,julius-pod-gu-27,Pending,,,,,,,
2024-12-12 15:25:02.919,julius-pod-be-31,Pending,,,,,,,
2024-12-12 15:25:03.377,aeneas-pod-bu-13,Running,,,,,,,
2024-12-12 15:25:03.471,julius-pod-be-34,Running,,,,,,,
2024-12-12 15:25:03.509,mrleo-pod-be-10,Running,,,,,,,
2024-12-12 15:25:03.512,julius-pod-be-30,Running,,,,,,,
2024-12-12 15:25:03.523,mrleo-pod-be-32,Running,,,,,,,
2024-12-12 15:25:03.556,aeneas-pod-bu-25,Pending,,,,,,,
2024-12-12 15:25:03.577,mrleo-pod-gu-33,Pending,,,,,,,
2024-12-12 15:25:03.581,aeneas-pod-bu-25,Pending,,,,,,,
2024-12-12 15:25:03.585,mrleo-pod-gu-7,Succeeded,minikube-m02,minikube-m02,167,0,10671,18511,8
2024-12-12 15:25:03.589,mrleo-pod-bu-36,Pending,,,,,,,
2024-12-12 15:25:03.597,mrleo-pod-gu-33,Pending,,,,,,,
2024-12-12 15:25:03.601,aeneas-pod-gu-38,Pending,,,,,,,
2024-12-12 15:25:03.608,mrleo-pod-bu-36,Pending,,,,,,,
2024-12-12 15:25:03.611,julius-pod-gu-40,Pending,,,,,,,
2024-12-12 15:25:03.613,aeneas-pod-gu-38,Pending,,,,,,,
2024-12-12 15:25:03.615,julius-pod-gu-40,Pending,,,,,,,
2024-12-12 15:25:03.618,aeneas-pod-gu-42,Pending,,,,,,,
2024-12-12 15:25:03.624,aeneas-pod-gu-42,Pending,,,,,,,
2024-12-12 15:25:03.627,aeneas-pod-gu-44,Pending,,,,,,,
2024-12-12 15:25:03.633,aeneas-pod-gu-44,Pending,,,,,,,
2024-12-12 15:25:03.825,mrleo-pod-gu-20,Running,,,,,,,
2024-12-12 15:25:03.829,aeneas-pod-bu-21,Running,,,,,,,
2024-12-12 15:25:03.832,mrleo-pod-gu-17,Running,,,,,,,
2024-12-12 15:25:03.855,aeneas-pod-be-26,Running,,,,,,,
2024-12-12 15:25:03.860,julius-pod-be-28,Running,,,,,,,
2024-12-12 15:25:04.011,mrleo-pod-be-9,Succeeded,minikube-m03,minikube-m03,159,0,11097,17561,7
2024-12-12 15:25:04.296,aeneas-pod-gu-29,Pending,,,,,,,
2024-12-12 15:25:04.307,aeneas-pod-gu-29,Pending,,,,,,,
2024-12-12 15:25:04.311,julius-pod-be-37,Pending,,,,,,,
2024-12-12 15:25:04.319,julius-pod-bu-41,Pending,,,,,,,
2024-12-12 15:25:04.327,julius-pod-be-37,Pending,,,,,,,
2024-12-12 15:25:04.331,aeneas-pod-bu-45,Pending,,,,,,,
2024-12-12 15:25:04.344,julius-pod-bu-41,Pending,,,,,,,
2024-12-12 15:25:04.346,aeneas-pod-bu-48,Pending,,,,,,,
2024-12-12 15:25:04.353,aeneas-pod-bu-45,Pending,,,,,,,
2024-12-12 15:25:04.373,aeneas-pod-bu-48,Pending,,,,,,,
2024-12-12 15:25:04.493,mrleo-pod-gu-33,Running,,,,,,,
2024-12-12 15:25:04.497,julius-pod-be-31,Running,,,,,,,
2024-12-12 15:25:04.522,mrleo-pod-gu-7,Succeeded,minikube-m02,minikube-m02,167,0,11610,19898,8
2024-12-12 15:25:04.528,aeneas-pod-gu-42,Running,,,,,,,
2024-12-12 15:25:04.535,mrleo-pod-bu-36,Running,,,,,,,
2024-12-12 15:25:04.539,julius-pod-bu-3,Running,,,,,,,
2024-12-12 15:25:04.551,mrleo-pod-gu-19,Running,,,,,,,
2024-12-12 15:25:04.558,julius-pod-gu-27,Running,,,,,,,
2024-12-12 15:25:04.568,aeneas-pod-gu-38,Running,,,,,,,
2024-12-12 15:25:04.580,mrleo-pod-be-8,Running,,,,,,,
2024-12-12 15:25:04.585,julius-pod-gu-40,Running,,,,,,,
2024-12-12 15:25:04.689,mrleo-pod-be-10,Succeeded,minikube,minikube,113,0,11775,19452,3
2024-12-12 15:25:04.863,aeneas-pod-bu-25,Running,,,,,,,
2024-12-12 15:25:04.869,mrleo-pod-be-9,Succeeded,minikube-m03,minikube-m03,159,0,11955,18847,7
2024-12-12 15:25:04.885,mrleo-pod-be-15,Running,,,,,,,
2024-12-12 15:25:04.974,aeneas-pod-gu-44,Running,,,,,,,
2024-12-12 15:25:04.978,julius-pod-bu-5,Running,,,,,,,
2024-12-12 15:25:05.011,mrleo-pod-gu-20,Succeeded,minikube-m04,minikube-m04,186,0,10895,19312,10
2024-12-12 15:25:05.067,julius-pod-bu-35,Pending,,,,,,,
2024-12-12 15:25:05.092,aeneas-pod-bu-46,Pending,,,,,,,
2024-12-12 15:25:05.102,julius-pod-bu-35,Pending,,,,,,,
2024-12-12 15:25:05.108,julius-pod-bu-49,Pending,,,,,,,
2024-12-12 15:25:05.129,aeneas-pod-bu-46,Pending,,,,,,,
2024-12-12 15:25:05.130,aeneas-pod-bu-51,Pending,,,,,,,
2024-12-12 15:25:05.133,julius-pod-bu-49,Pending,,,,,,,
2024-12-12 15:25:05.135,julius-pod-bu-53,Pending,,,,,,,
2024-12-12 15:25:05.138,aeneas-pod-bu-51,Pending,,,,,,,
2024-12-12 15:25:05.152,julius-pod-bu-53,Pending,,,,,,,
2024-12-12 15:25:05.617,mrleo-pod-be-10,Succeeded,minikube,minikube,113,0,12703,20444,3
2024-12-12 15:25:05.640,mrleo-pod-be-32,Running,,,,,,,
2024-12-12 15:25:05.762,aeneas-pod-bu-45,Running,,,,,,,
2024-12-12 15:25:05.784,aeneas-pod-bu-48,Running,,,,,,,
2024-12-12 15:25:05.819,mrleo-pod-be-8,Succeeded,minikube,minikube,295,0,12905,19463,7
2024-12-12 15:25:05.832,julius-pod-bu-41,Running,,,,,,,
2024-12-12 15:25:05.876,mrleo-pod-gu-19,Succeeded,minikube,minikube,133,0,11761,19771,5
2024-12-12 15:25:05.895,julius-pod-bu-3,Succeeded,minikube,minikube,465,0,12981,20879,10
2024-12-12 15:25:05.897,julius-pod-be-39,Pending,,,,,,,
2024-12-12 15:25:05.912,julius-pod-be-39,Pending,,,,,,,
2024-12-12 15:25:06.015,julius-pod-bu-35,Running,,,,,,,
2024-12-12 15:25:06.024,aeneas-pod-bu-51,Running,,,,,,,
2024-12-12 15:25:06.027,mrleo-pod-gu-20,Succeeded,minikube-m04,minikube-m04,186,0,11916,18805,10
2024-12-12 15:25:06.036,julius-pod-be-37,Running,,,,,,,
2024-12-12 15:25:06.041,julius-pod-be-2,Running,,,,,,,
