timestamp,node_name,CPU,RAM,storage
2024-12-08 17:45:22.464260,minikube,0.0,0.0,0.0
2024-12-08 17:45:22.464260,minikube-m02,0.0,0.0,0.0
2024-12-08 17:45:22.464260,minikube-m03,0.0,0.0,0.0
2024-12-08 17:45:22.464260,minikube-m04,0.0,0.0,0.0
2024-12-08 17:45:22.464260,minikube-5,0,0,0
2024-12-08 17:45:22.464260,minikube-6,0,0,0
2024-12-08 17:45:22.464260,minikube-7,0,0,0
2024-12-08 17:45:22.464260,minikube-8,0,0,0
2024-12-08 17:45:23.022761,minikube,0.0,0.0,0.0
2024-12-08 17:45:23.022761,minikube-m02,0.0,0.0,0.0
2024-12-08 17:45:23.022761,minikube-m03,0.0,0.0,0.0
2024-12-08 17:45:23.022761,minikube-m04,0.0,0.0,0.0
2024-12-08 17:45:23.022761,minikube-5,0,0,0
2024-12-08 17:45:23.022761,minikube-6,0,0,0
2024-12-08 17:45:23.022761,minikube-7,0,0,0
2024-12-08 17:45:23.022761,minikube-8,0,0,0
2024-12-08 17:45:23.638049,minikube,7.5,6.25,4.0
2024-12-08 17:45:23.638049,minikube-m02,7.5,15.625,9.0
2024-12-08 17:45:23.638049,minikube-m03,22.499999999999996,31.25,17.5
2024-12-08 17:45:23.638049,minikube-m04,7.5,9.375,4.5
2024-12-08 17:45:23.638049,minikube-5,6.0,1.75,0
2024-12-08 17:45:23.638049,minikube-6,2.5,11.225,4.0
2024-12-08 17:45:23.638049,minikube-7,20.299999999999997,29.55,12.8
2024-12-08 17:45:23.638049,minikube-8,3.5,7.375,2.0
2024-12-08 17:45:24.323266,minikube,15.0,21.875,13.0
2024-12-08 17:45:24.323266,minikube-m02,15.0,25.0,13.5
2024-12-08 17:45:24.323266,minikube-m03,22.499999999999996,31.25,17.5
2024-12-08 17:45:24.323266,minikube-m04,15.0,15.625,8.5
2024-12-08 17:45:24.323266,minikube-5,13.9,19.375,9.7
2024-12-08 17:45:24.323266,minikube-6,10.2,22.1,11.2
2024-12-08 17:45:24.323266,minikube-7,18.399999999999995,27.35,12.7
2024-12-08 17:45:24.323266,minikube-8,12.4,12.025,3.8999999999999995
2024-12-08 17:45:25.063900,minikube,15.0,21.875,13.0
