timestamp,pod_name,Status,initial_node,running_node,ran_delay,inter_node_delay
2024-12-06 15:47:14.773,aeneas-pod-bu-1,Pending,minikube-m02,minikube-m02,322,0,
2024-12-06 15:47:14.785,julius-pod-bu-3,Pending,minikube,minikube,465,0,
2024-12-06 15:47:14.794,aeneas-pod-bu-1,Pending,minikube-m02,minikube-m02,322,0,
2024-12-06 15:47:14.803,julius-pod-bu-3,Pending,minikube,minikube,465,0,
2024-12-06 15:47:14.809,julius-pod-bu-5,Pending,minikube-m02,minikube-m02,203,0,
2024-12-06 15:47:14.811,mrleo-pod-gu-7,Pending,minikube,minikube,167,0,
2024-12-06 15:47:14.816,julius-pod-bu-5,Pending,minikube-m02,minikube-m02,203,0,
2024-12-06 15:47:14.824,mrleo-pod-gu-7,Pending,minikube,minikube,167,0,
2024-12-06 15:47:14.838,mrleo-pod-be-9,Pending,minikube-m02,minikube-m02,159,0,
2024-12-06 15:47:14.840,aeneas-pod-be-11,Pending,minikube-m02,minikube-m02,575,0,
2024-12-06 15:47:14.850,mrleo-pod-be-9,Pending,minikube-m02,minikube-m02,159,0,
2024-12-06 15:47:14.861,aeneas-pod-be-11,Pending,minikube-m02,minikube-m02,575,0,
2024-12-06 15:47:15.428,julius-pod-be-2,Pending,minikube-m02,minikube-m02,255,0,
2024-12-06 15:47:15.454,julius-pod-be-2,Pending,minikube-m02,minikube-m02,255,0,
2024-12-06 15:47:15.479,aeneas-pod-gu-6,Pending,minikube,minikube,516,0,
2024-12-06 15:47:15.485,aeneas-pod-gu-6,Pending,minikube,minikube,516,0,
2024-12-06 15:47:15.502,mrleo-pod-be-10,Pending,minikube,minikube,113,0,
2024-12-06 15:47:15.513,mrleo-pod-be-10,Pending,minikube,minikube,113,0,
2024-12-06 15:47:16.073,aeneas-pod-be-4,Pending,minikube-m02,minikube-m02,463,0,
2024-12-06 15:47:16.092,julius-pod-be-12,Pending,minikube-m02,minikube-m02,186,0,
2024-12-06 15:47:16.111,aeneas-pod-be-4,Pending,minikube-m02,minikube-m02,463,0,
2024-12-06 15:47:16.142,julius-pod-be-12,Pending,minikube-m02,minikube-m02,186,0,
2024-12-06 15:47:16.153,aeneas-pod-be-14,Pending,minikube-m02,minikube-m02,482,0,
2024-12-06 15:47:16.187,aeneas-pod-be-14,Pending,minikube-m02,minikube-m02,482,0,
2024-12-06 15:47:16.224,aeneas-pod-bu-16,Pending,minikube-m02,minikube-m02,387,0,
2024-12-06 15:47:16.229,julius-pod-bu-3,Running,minikube,minikube,465,0,
2024-12-06 15:47:16.235,aeneas-pod-bu-16,Pending,minikube-m02,minikube-m02,387,0,
2024-12-06 15:47:16.238,aeneas-pod-be-18,Pending,minikube-m02,minikube-m02,558,0,
2024-12-06 15:47:16.244,mrleo-pod-gu-7,Running,minikube,minikube,167,0,
2024-12-06 15:47:16.248,aeneas-pod-be-18,Pending,minikube-m02,minikube-m02,558,0,
2024-12-06 15:47:16.250,mrleo-pod-gu-20,Pending,minikube-m02,minikube-m02,186,0,
2024-12-06 15:47:16.255,mrleo-pod-gu-20,Pending,minikube-m02,minikube-m02,186,0,
2024-12-06 15:47:16.256,julius-pod-bu-22,Pending,minikube-m02,minikube-m02,281,0,
2024-12-06 15:47:16.260,julius-pod-bu-22,Pending,minikube-m02,minikube-m02,281,0,
2024-12-06 15:47:16.262,julius-pod-bu-24,Pending,minikube,minikube,193,0,
2024-12-06 15:47:16.265,julius-pod-bu-24,Pending,minikube,minikube,193,0,
2024-12-06 15:47:16.891,julius-pod-bu-5,Running,minikube-m02,minikube-m02,203,0,
2024-12-06 15:47:16.917,mrleo-pod-be-9,Running,minikube-m02,minikube-m02,159,0,
2024-12-06 15:47:16.938,mrleo-pod-be-8,Pending,minikube,minikube,295,0,
2024-12-06 15:47:16.989,mrleo-pod-be-8,Pending,minikube,minikube,295,0,
2024-12-06 15:47:17.012,mrleo-pod-be-15,Pending,minikube-m02,minikube-m02,120,0,
2024-12-06 15:47:17.020,mrleo-pod-be-15,Pending,minikube-m02,minikube-m02,120,0,
2024-12-06 15:47:17.023,mrleo-pod-gu-19,Pending,minikube,minikube,133,0,
2024-12-06 15:47:17.032,mrleo-pod-gu-19,Pending,minikube,minikube,133,0,
2024-12-06 15:47:17.034,aeneas-pod-be-23,Pending,minikube-m02,minikube-m02,323,0,
2024-12-06 15:47:17.041,aeneas-pod-be-23,Pending,minikube-m02,minikube-m02,323,0,
2024-12-06 15:47:17.111,aeneas-pod-be-4,Running,minikube-m02,minikube-m02,463,0,
2024-12-06 15:47:17.127,aeneas-pod-be-11,Running,minikube-m02,minikube-m02,575,0,
2024-12-06 15:47:17.166,aeneas-pod-bu-1,Running,minikube-m02,minikube-m02,322,0,
2024-12-06 15:47:17.179,julius-pod-be-2,Running,minikube-m02,minikube-m02,255,0,
2024-12-06 15:47:17.188,mrleo-pod-gu-20,Running,minikube-m02,minikube-m02,186,0,
2024-12-06 15:47:17.290,julius-pod-bu-24,Running,minikube,minikube,193,0,
2024-12-06 15:47:17.306,aeneas-pod-gu-6,Running,minikube,minikube,516,0,
2024-12-06 15:47:17.324,mrleo-pod-be-10,Running,minikube,minikube,113,0,
