timestamp,pod_name,Status,initial_node,running_node,ran_delay,inter_node_delay
2024-12-11 00:05:41.943,julius-pod-gu-60,Succeeded,minikube-m02,minikube-m03,286,21,23235
2024-12-11 00:05:41.994,julius-pod-be-64,Succeeded,minikube-m02,minikube,604,21,19998
2024-12-11 00:05:42.103,julius-pod-bu-74,Succeeded,minikube-m04,minikube-m02,312,21,16383
2024-12-11 00:05:42.385,julius-pod-be-67,Succeeded,minikube-m04,minikube-m04,175,0,17681
2024-12-11 00:05:42.571,aeneas-pod-be-11,Succeeded,minikube-m04,minikube-m04,575,0,26236
2024-12-11 00:05:42.810,julius-pod-be-64,Succeeded,minikube-m02,minikube,604,21,24257
2024-12-11 00:05:43.006,julius-pod-be-69,Succeeded,minikube,minikube,249,0,18312
2024-12-11 00:05:43.039,julius-pod-bu-74,Succeeded,minikube-m04,minikube-m02,312,21,18518
2024-12-11 00:05:43.072,julius-pod-gu-60,Succeeded,minikube-m02,minikube-m03,286,21,19135
2024-12-11 00:05:43.171,aeneas-pod-bu-1,Succeeded,minikube-m03,minikube-m03,322,0,33659
2024-12-11 00:05:43.465,aeneas-pod-be-11,Succeeded,minikube-m04,minikube-m04,575,0,30109
2024-12-11 00:05:43.612,aeneas-pod-be-14,Succeeded,minikube-m04,minikube-m04,482,0,32407
2024-12-11 00:05:43.909,julius-pod-be-69,Succeeded,minikube,minikube,249,0,17908
2024-12-11 00:05:44.140,mrleo-pod-gu-43,Succeeded,minikube,minikube,157,0,22785
2024-12-11 00:05:44.167,julius-pod-be-72,Succeeded,minikube-m02,minikube,254,21,18637
2024-12-11 00:05:44.353,aeneas-pod-bu-1,Succeeded,minikube-m03,minikube-m03,322,0,28025
2024-12-11 00:05:44.370,aeneas-pod-gu-6,Succeeded,minikube-m02,minikube-m02,516,0,27922
2024-12-11 00:05:44.391,julius-pod-bu-76,Succeeded,minikube-m04,minikube-m03,237,41,20933
2024-12-11 00:05:44.496,aeneas-pod-be-14,Succeeded,minikube-m04,minikube-m04,482,0,26614
2024-12-11 00:05:44.651,aeneas-pod-be-18,Succeeded,minikube-m04,minikube-m04,558,0,33977
2024-12-11 00:05:44.683,aeneas-pod-bu-16,Succeeded,minikube-m04,minikube-m04,387,0,26824
2024-12-11 00:05:44.960,julius-pod-be-72,Succeeded,minikube-m02,minikube,254,21,25252
2024-12-11 00:05:44.972,mrleo-pod-gu-43,Succeeded,minikube,minikube,157,0,22962
2024-12-11 00:05:45.123,aeneas-pod-gu-6,Succeeded,minikube-m02,minikube-m02,516,0,30042
2024-12-11 00:05:45.165,julius-pod-be-73,Succeeded,minikube-m02,minikube,183,21,18199
2024-12-11 00:05:45.225,julius-pod-bu-76,Succeeded,minikube-m04,minikube-m03,237,41,25381
2024-12-11 00:05:45.355,julius-pod-bu-87,Succeeded,minikube,minikube-m02,254,21,15749
2024-12-11 00:05:45.567,aeneas-pod-be-23,Succeeded,minikube-m03,minikube-m03,323,0,33051
2024-12-11 00:05:45.600,aeneas-pod-be-4,Succeeded,minikube-m03,minikube-m03,463,0,34493
2024-12-11 00:05:45.654,julius-pod-bu-79,Succeeded,minikube-m02,minikube-m03,236,21,23307
2024-12-11 00:05:45.694,aeneas-pod-bu-16,Succeeded,minikube-m04,minikube-m04,387,0,32552
2024-12-11 00:05:45.711,aeneas-pod-be-18,Succeeded,minikube-m04,minikube-m04,558,0,29853
2024-12-11 00:05:46.094,julius-pod-be-73,Succeeded,minikube-m02,minikube,183,21,26578
2024-12-11 00:05:46.205,julius-pod-bu-87,Succeeded,minikube,minikube-m02,254,21,21246
2024-12-11 00:05:46.316,aeneas-pod-bu-13,Succeeded,minikube-m02,minikube-m02,464,0,29530
2024-12-11 00:05:46.383,julius-pod-bu-79,Succeeded,minikube-m02,minikube-m03,236,21,25142
2024-12-11 00:05:46.406,aeneas-pod-be-4,Succeeded,minikube-m03,minikube-m03,463,0,34795
2024-12-11 00:05:46.444,aeneas-pod-be-23,Succeeded,minikube-m03,minikube-m03,323,0,30215
2024-12-11 00:05:46.709,julius-pod-be-90,Succeeded,minikube-m03,minikube-m03,155,0,17352
2024-12-11 00:05:46.734,aeneas-pod-bu-21,Succeeded,minikube-m03,minikube-m03,399,0,34184
2024-12-11 00:05:47.311,aeneas-pod-be-26,Succeeded,minikube-m04,minikube-m04,300,0,31051
2024-12-11 00:05:47.363,aeneas-pod-bu-13,Succeeded,minikube-m02,minikube-m02,464,0,36771
2024-12-11 00:05:47.473,julius-pod-be-90,Succeeded,minikube-m03,minikube-m03,155,0,25723
2024-12-11 00:05:47.523,aeneas-pod-bu-21,Succeeded,minikube-m03,minikube-m03,399,0,32782
2024-12-11 00:05:47.549,julius-pod-be-96,Succeeded,minikube-m04,minikube-m02,211,21,17169
2024-12-11 00:05:48.024,aeneas-pod-be-26,Succeeded,minikube-m04,minikube-m04,300,0,31442
2024-12-11 00:05:48.618,julius-pod-bu-100,Succeeded,minikube-m04,minikube,313,26,23693
2024-12-11 00:05:48.723,julius-pod-be-96,Succeeded,minikube-m04,minikube-m02,211,21,24326
2024-12-11 00:05:49.051,julius-pod-be-105,Succeeded,minikube-m04,minikube-m02,252,21,22064
2024-12-11 00:05:49.108,julius-pod-be-108,Succeeded,minikube-m03,minikube-m02,153,21,19496
2024-12-11 00:05:49.257,aeneas-pod-bu-25,Succeeded,minikube-m04,minikube-m04,354,0,31663
2024-12-11 00:05:49.278,julius-pod-gu-115,Succeeded,minikube-m04,minikube-m04,214,0,17854
2024-12-11 00:05:49.471,julius-pod-bu-100,Succeeded,minikube-m04,minikube,313,26,26063
2024-12-11 00:05:49.590,julius-pod-bu-106,Succeeded,minikube-m03,minikube,224,31,20893
2024-12-11 00:05:49.874,julius-pod-be-105,Succeeded,minikube-m04,minikube-m02,252,21,21532
2024-12-11 00:05:49.885,julius-pod-be-108,Succeeded,minikube-m03,minikube-m02,153,21,24100
2024-12-11 00:05:50.074,aeneas-pod-gu-38,Succeeded,minikube,minikube-m03,502,31,28852
2024-12-11 00:05:50.122,aeneas-pod-bu-25,Succeeded,minikube-m04,minikube-m04,354,0,31728
2024-12-11 00:05:50.135,julius-pod-gu-115,Succeeded,minikube-m04,minikube-m04,214,0,22179
2024-12-11 00:05:50.459,julius-pod-bu-106,Succeeded,minikube-m03,minikube,224,31,20906
2024-12-11 00:05:50.632,aeneas-pod-gu-29,Succeeded,minikube,minikube,347,0,36660
2024-12-11 00:05:51.018,aeneas-pod-gu-38,Succeeded,minikube,minikube-m03,502,31,32801
2024-12-11 00:05:51.082,julius-pod-gu-114,Succeeded,minikube-m03,minikube-m02,212,21,23867
2024-12-11 00:05:51.108,aeneas-pod-gu-44,Succeeded,minikube-m03,minikube-m02,617,21,30608
2024-12-11 00:05:51.162,julius-pod-bu-119,Succeeded,minikube-m02,minikube-m03,340,21,18471
2024-12-11 00:05:51.533,aeneas-pod-gu-29,Succeeded,minikube,minikube,347,0,34222
2024-12-11 00:05:51.657,julius-pod-gu-116,Succeeded,minikube-m04,minikube,284,26,24815
2024-12-11 00:05:52.058,julius-pod-bu-119,Succeeded,minikube-m02,minikube-m03,340,21,19999
2024-12-11 00:05:52.129,aeneas-pod-gu-44,Succeeded,minikube-m03,minikube-m02,617,21,33599
2024-12-11 00:05:52.176,julius-pod-gu-114,Succeeded,minikube-m03,minikube-m02,212,21,22172
2024-12-11 00:05:52.385,aeneas-pod-gu-42,Succeeded,minikube-m02,minikube-m03,609,21,35912
2024-12-11 00:05:52.450,mrleo-pod-bu-55,Succeeded,minikube-m04,minikube-m04,135,0,36598
2024-12-11 00:05:52.467,julius-pod-bu-136,Succeeded,minikube-m04,minikube-m04,166,0,19118
2024-12-11 00:05:52.622,julius-pod-gu-116,Succeeded,minikube-m04,minikube,284,26,24958
2024-12-11 00:05:52.727,aeneas-pod-bu-45,Succeeded,minikube-m02,minikube,364,21,33938
2024-12-11 00:05:52.752,mrleo-pod-gu-47,Succeeded,minikube-m02,minikube,141,21,37766
2024-12-11 00:05:53.292,aeneas-pod-gu-42,Succeeded,minikube-m02,minikube-m03,609,21,38402
2024-12-11 00:05:53.298,julius-pod-bu-136,Succeeded,minikube-m04,minikube-m04,166,0,23585
2024-12-11 00:05:53.304,mrleo-pod-bu-55,Succeeded,minikube-m04,minikube-m04,135,0,31238
2024-12-11 00:05:53.423,julius-pod-be-137,Succeeded,minikube-m03,minikube-m02,293,21,19674
2024-12-11 00:05:53.444,aeneas-pod-bu-48,Succeeded,minikube-m03,minikube-m02,599,21,35851
2024-12-11 00:05:53.621,mrleo-pod-gu-47,Succeeded,minikube-m02,minikube,141,21,33545
2024-12-11 00:05:53.951,aeneas-pod-bu-45,Succeeded,minikube-m02,minikube,364,21,36874
2024-12-11 00:05:54.279,julius-pod-be-137,Succeeded,minikube-m03,minikube-m02,293,21,21704
2024-12-11 00:05:54.387,aeneas-pod-bu-48,Succeeded,minikube-m03,minikube-m02,599,21,38492
2024-12-11 00:05:54.418,aeneas-pod-bu-46,Succeeded,minikube,minikube,447,0,33845
2024-12-11 00:05:54.492,julius-pod-bu-142,Succeeded,minikube-m02,minikube-m03,324,21,15753
2024-12-11 00:05:54.507,mrleo-pod-gu-52,Succeeded,minikube-m02,minikube-m03,197,21,34004
2024-12-11 00:05:54.542,aeneas-pod-bu-51,Succeeded,minikube-m02,minikube-m02,335,0,31719
2024-12-11 00:05:55.188,aeneas-pod-bu-46,Succeeded,minikube,minikube,447,0,34883
2024-12-11 00:05:55.314,julius-pod-bu-142,Succeeded,minikube-m02,minikube-m03,324,21,20426
2024-12-11 00:05:55.346,mrleo-pod-gu-52,Succeeded,minikube-m02,minikube-m03,197,21,37498
2024-12-11 00:05:55.393,aeneas-pod-bu-51,Succeeded,minikube-m02,minikube-m02,335,0,38672
