timestamp,pod_name,Status,initial_node,running_node,ran_delay,inter_node_delay
2024-12-06 21:09:56.382,aeneas-pod-bu-1,Pending,minikube-m03,minikube-m03,322,0,
2024-12-06 21:09:56.390,aeneas-pod-bu-1,Pending,minikube-m03,minikube-m03,322,0,
2024-12-06 21:09:56.402,julius-pod-bu-3,Pending,minikube,minikube,465,0,
2024-12-06 21:09:56.406,julius-pod-bu-3,Pending,minikube,minikube,465,0,
2024-12-06 21:09:56.411,julius-pod-bu-5,Pending,minikube-m03,minikube-m03,203,0,
2024-12-06 21:09:56.420,mrleo-pod-gu-7,Pending,minikube-m02,minikube-m02,167,0,
2024-12-06 21:09:56.426,julius-pod-bu-5,Pending,minikube-m03,minikube-m03,203,0,
2024-12-06 21:09:56.432,mrleo-pod-be-9,Pending,minikube-m03,minikube-m03,159,0,
2024-12-06 21:09:56.436,mrleo-pod-gu-7,Pending,minikube-m02,minikube-m02,167,0,
2024-12-06 21:09:56.457,aeneas-pod-be-11,Pending,minikube-m04,minikube-m04,575,0,
2024-12-06 21:09:56.461,mrleo-pod-be-9,Pending,minikube-m03,minikube-m03,159,0,
2024-12-06 21:09:56.477,aeneas-pod-be-11,Pending,minikube-m04,minikube-m04,575,0,
2024-12-06 21:09:57.071,julius-pod-be-2,Pending,minikube-m04,minikube-m04,255,0,
2024-12-06 21:09:57.080,julius-pod-be-2,Pending,minikube-m04,minikube-m04,255,0,
2024-12-06 21:09:57.105,aeneas-pod-gu-6,Pending,minikube-m02,minikube-m02,516,0,
2024-12-06 21:09:57.130,aeneas-pod-gu-6,Pending,minikube-m02,minikube-m02,516,0,
2024-12-06 21:09:57.138,mrleo-pod-be-10,Pending,minikube,minikube,113,0,
2024-12-06 21:09:57.144,mrleo-pod-be-10,Pending,minikube,minikube,113,0,
2024-12-06 21:09:57.573,aeneas-pod-bu-1,Running,minikube-m03,minikube-m03,322,0,
2024-12-06 21:09:57.584,julius-pod-bu-5,Running,minikube-m03,minikube-m03,203,0,
2024-12-06 21:09:57.597,mrleo-pod-be-9,Running,minikube-m03,minikube-m03,159,0,
2024-12-06 21:09:57.733,aeneas-pod-be-11,Running,minikube-m04,minikube-m04,575,0,
2024-12-06 21:09:57.740,mrleo-pod-gu-7,Running,minikube-m02,minikube-m02,167,0,
2024-12-06 21:09:57.748,aeneas-pod-be-4,Pending,minikube-m03,minikube-m03,463,0,
2024-12-06 21:09:57.763,aeneas-pod-be-4,Pending,minikube-m03,minikube-m03,463,0,
2024-12-06 21:09:57.770,julius-pod-be-12,Pending,minikube-m04,minikube-m04,186,0,
2024-12-06 21:09:57.797,julius-pod-be-12,Pending,minikube-m04,minikube-m04,186,0,
2024-12-06 21:09:57.804,aeneas-pod-be-14,Pending,minikube-m04,minikube-m04,482,0,
2024-12-06 21:09:57.834,aeneas-pod-be-14,Pending,minikube-m04,minikube-m04,482,0,
2024-12-06 21:09:57.853,aeneas-pod-bu-16,Pending,minikube-m04,minikube-m04,387,0,
2024-12-06 21:09:57.874,aeneas-pod-bu-16,Pending,minikube-m04,minikube-m04,387,0,
2024-12-06 21:09:57.897,aeneas-pod-be-18,Pending,minikube-m04,minikube-m04,558,0,
2024-12-06 21:09:57.901,aeneas-pod-be-18,Pending,minikube-m04,minikube-m04,558,0,
2024-12-06 21:09:57.924,mrleo-pod-gu-20,Pending,minikube-m04,minikube-m04,186,0,
2024-12-06 21:09:57.931,mrleo-pod-gu-20,Pending,minikube-m04,minikube-m04,186,0,
2024-12-06 21:09:57.933,julius-pod-bu-22,Pending,minikube-m03,minikube-m03,281,0,
2024-12-06 21:09:57.935,julius-pod-bu-24,Pending,minikube,minikube,193,0,
2024-12-06 21:09:57.938,julius-pod-bu-22,Pending,minikube-m03,minikube-m03,281,0,
2024-12-06 21:09:57.942,julius-pod-bu-24,Pending,minikube,minikube,193,0,
