timestamp,pod_name,Status,initial_node,running_node,ran_delay,inter_node_delay
2024-12-11 00:07:57.238,mrleo-pod-gu-7,Succeeded,minikube-m02,minikube-m02,167,0,17218
2024-12-11 00:07:57.347,mrleo-pod-be-9,Succeeded,minikube-m03,minikube-m03,159,0,10873
2024-12-11 00:07:57.523,mrleo-pod-be-10,Succeeded,minikube,minikube,113,0,13421
2024-12-11 00:07:58.099,mrleo-pod-gu-7,Succeeded,minikube-m02,minikube-m02,167,0,11475
2024-12-11 00:07:58.205,mrleo-pod-be-9,Succeeded,minikube-m03,minikube-m03,159,0,18002
2024-12-11 00:07:58.500,mrleo-pod-be-10,Succeeded,minikube,minikube,113,0,18204
2024-12-11 00:07:58.591,mrleo-pod-gu-20,Succeeded,minikube-m04,minikube-m04,186,0,15219
2024-12-11 00:07:59.355,mrleo-pod-gu-20,Succeeded,minikube-m04,minikube-m04,186,0,15367
2024-12-11 00:07:59.447,mrleo-pod-be-15,Succeeded,minikube-m03,minikube-m03,120,0,15029
2024-12-11 00:07:59.897,mrleo-pod-be-8,Succeeded,minikube,minikube,295,0,17521
2024-12-11 00:07:59.915,mrleo-pod-gu-19,Succeeded,minikube,minikube,133,0,18337
2024-12-11 00:08:00.294,mrleo-pod-be-15,Succeeded,minikube-m03,minikube-m03,120,0,18401
2024-12-11 00:08:00.766,mrleo-pod-gu-19,Succeeded,minikube,minikube,133,0,15257
2024-12-11 00:08:00.772,mrleo-pod-be-8,Succeeded,minikube,minikube,295,0,20846
2024-12-11 00:08:00.950,mrleo-pod-be-32,Succeeded,minikube,minikube,161,0,17991
2024-12-11 00:08:01.361,mrleo-pod-gu-17,Succeeded,minikube-m03,minikube-m02,128,21,12747
2024-12-11 00:08:01.592,julius-pod-bu-5,Succeeded,minikube-m03,minikube-m03,203,0,19641
2024-12-11 00:08:01.870,julius-pod-be-2,Succeeded,minikube-m04,minikube-m04,255,0,19796
2024-12-11 00:08:02.086,mrleo-pod-be-32,Succeeded,minikube,minikube,161,0,19192
2024-12-11 00:08:02.223,mrleo-pod-gu-17,Succeeded,minikube-m03,minikube-m02,128,21,19067
2024-12-11 00:08:02.317,julius-pod-bu-3,Succeeded,minikube,minikube,465,0,18382
2024-12-11 00:08:02.461,julius-pod-bu-5,Succeeded,minikube-m03,minikube-m03,203,0,21142
2024-12-11 00:08:02.742,julius-pod-be-2,Succeeded,minikube-m04,minikube-m04,255,0,14759
2024-12-11 00:08:03.181,julius-pod-bu-3,Succeeded,minikube,minikube,465,0,20841
2024-12-11 00:08:03.380,julius-pod-be-12,Succeeded,minikube-m04,minikube-m04,186,0,19575
2024-12-11 00:08:03.454,julius-pod-bu-24,Succeeded,minikube,minikube,193,0,15282
2024-12-11 00:08:03.728,julius-pod-bu-22,Succeeded,minikube-m03,minikube-m03,281,0,22643
2024-12-11 00:08:04.144,julius-pod-be-12,Succeeded,minikube-m04,minikube-m04,186,0,21811
2024-12-11 00:08:04.350,julius-pod-bu-24,Succeeded,minikube,minikube,193,0,22047
2024-12-11 00:08:04.546,julius-pod-bu-22,Succeeded,minikube-m03,minikube-m03,281,0,19186
2024-12-11 00:08:04.684,julius-pod-be-34,Succeeded,minikube-m02,minikube-m02,345,0,16879
2024-12-11 00:08:05.589,julius-pod-be-34,Succeeded,minikube-m02,minikube-m02,345,0,21192
2024-12-11 00:08:05.669,julius-pod-be-30,Succeeded,minikube,minikube,226,0,21334
