timestamp,pod_name,Status,initial_node,running_node,ran_delay,inter_node_delay
2024-12-06 20:28:35.151,aeneas-pod-bu-1,Pending,minikube-m03,minikube-m03,322,0,
2024-12-06 20:28:35.159,julius-pod-bu-3,Pending,minikube,minikube,465,0,
2024-12-06 20:28:35.167,aeneas-pod-bu-1,Pending,minikube-m03,minikube-m03,322,0,
2024-12-06 20:28:35.172,julius-pod-bu-3,Pending,minikube,minikube,465,0,
2024-12-06 20:28:35.184,julius-pod-bu-5,Pending,minikube-m03,minikube-m03,203,0,
2024-12-06 20:28:35.194,julius-pod-bu-5,Pending,minikube-m03,minikube-m03,203,0,
2024-12-06 20:28:35.198,mrleo-pod-gu-7,Pending,minikube-m02,minikube-m02,167,0,
2024-12-06 20:28:35.202,mrleo-pod-gu-7,Pending,minikube-m02,minikube-m02,167,0,
2024-12-06 20:28:35.207,mrleo-pod-be-9,Pending,minikube-m03,minikube-m03,159,0,
2024-12-06 20:28:35.219,mrleo-pod-be-9,Pending,minikube-m03,minikube-m03,159,0,
2024-12-06 20:28:35.222,aeneas-pod-be-11,Pending,minikube-m04,minikube-m04,575,0,
2024-12-06 20:28:35.240,aeneas-pod-be-11,Pending,minikube-m04,minikube-m04,575,0,
2024-12-06 20:28:35.852,julius-pod-be-2,Pending,minikube-m04,minikube-m04,255,0,
2024-12-06 20:28:35.907,julius-pod-be-2,Pending,minikube-m04,minikube-m04,255,0,
2024-12-06 20:28:35.920,aeneas-pod-gu-6,Pending,minikube-m02,minikube-m02,516,0,
2024-12-06 20:28:35.934,aeneas-pod-gu-6,Pending,minikube-m02,minikube-m02,516,0,
2024-12-06 20:28:35.948,mrleo-pod-be-10,Pending,minikube,minikube,113,0,
2024-12-06 20:28:35.959,mrleo-pod-be-10,Pending,minikube,minikube,113,0,
2024-12-06 20:28:36.534,mrleo-pod-gu-7,Running,minikube-m02,minikube-m02,167,0,
2024-12-06 20:28:36.541,mrleo-pod-be-9,Running,minikube-m03,minikube-m03,159,0,
2024-12-06 20:28:36.553,aeneas-pod-be-4,Pending,minikube-m03,minikube-m03,463,0,
2024-12-06 20:28:36.560,julius-pod-bu-5,Running,minikube-m03,minikube-m03,203,0,
2024-12-06 20:28:36.584,julius-pod-be-12,Pending,minikube-m04,minikube-m04,186,0,
