timestamp,pod_name,status,initial_node,running_node,ran_delay,inter_node_delay,e2eDelay,queuing_delay,waiting_number
2024-12-12 13:56:27.591,aeneas-pod-bu-1,Pending,,,,,,,
2024-12-12 13:56:27.598,julius-pod-bu-3,Pending,,,,,,,
2024-12-12 13:56:27.602,aeneas-pod-bu-1,Pending,,,,,,,
2024-12-12 13:56:27.606,julius-pod-bu-3,Pending,,,,,,,
2024-12-12 13:56:27.613,julius-pod-bu-5,Pending,,,,,,,
2024-12-12 13:56:27.615,julius-pod-bu-5,Pending,,,,,,,
2024-12-12 13:56:27.619,mrleo-pod-gu-7,Pending,,,,,,,
2024-12-12 13:56:27.622,mrleo-pod-be-9,Pending,,,,,,,
2024-12-12 13:56:27.626,mrleo-pod-gu-7,Pending,,,,,,,
2024-12-12 13:56:27.629,aeneas-pod-be-11,Pending,,,,,,,
2024-12-12 13:56:27.631,mrleo-pod-be-9,Pending,,,,,,,
2024-12-12 13:56:27.640,aeneas-pod-be-11,Pending,,,,,,,
2024-12-12 13:56:28.195,julius-pod-be-2,Pending,,,,,,,
2024-12-12 13:56:28.219,julius-pod-be-2,Pending,,,,,,,
2024-12-12 13:56:28.223,aeneas-pod-gu-6,Pending,,,,,,,
2024-12-12 13:56:28.231,aeneas-pod-gu-6,Pending,,,,,,,
2024-12-12 13:56:28.232,mrleo-pod-be-10,Pending,,,,,,,
2024-12-12 13:56:28.243,mrleo-pod-be-10,Pending,,,,,,,
2024-12-12 13:56:28.384,julius-pod-bu-3,Running,,,,,,,
2024-12-12 13:56:28.645,mrleo-pod-gu-7,Running,,,,,,,
2024-12-12 13:56:28.797,aeneas-pod-be-4,Pending,,,,,,,
2024-12-12 13:56:28.812,aeneas-pod-be-4,Pending,,,,,,,
2024-12-12 13:56:28.821,julius-pod-be-12,Pending,,,,,,,
2024-12-12 13:56:28.831,julius-pod-be-12,Pending,,,,,,,
2024-12-12 13:56:28.832,aeneas-pod-be-14,Pending,,,,,,,
2024-12-12 13:56:28.843,aeneas-pod-be-14,Pending,,,,,,,
2024-12-12 13:56:28.846,aeneas-pod-bu-16,Pending,,,,,,,
2024-12-12 13:56:28.860,aeneas-pod-bu-16,Pending,,,,,,,
2024-12-12 13:56:28.866,aeneas-pod-be-18,Pending,,,,,,,
2024-12-12 13:56:28.869,aeneas-pod-be-18,Pending,,,,,,,
2024-12-12 13:56:28.871,mrleo-pod-gu-20,Pending,,,,,,,
2024-12-12 13:56:28.873,mrleo-pod-gu-20,Pending,,,,,,,
2024-12-12 13:56:28.874,julius-pod-bu-22,Pending,,,,,,,
2024-12-12 13:56:28.877,julius-pod-bu-22,Pending,,,,,,,
2024-12-12 13:56:28.878,julius-pod-bu-24,Pending,,,,,,,
2024-12-12 13:56:28.880,julius-pod-bu-24,Pending,,,,,,,
2024-12-12 13:56:28.910,mrleo-pod-be-9,Running,,,,,,,
2024-12-12 13:56:28.919,julius-pod-bu-5,Running,,,,,,,
2024-12-12 13:56:28.924,aeneas-pod-bu-1,Running,,,,,,,
2024-12-12 13:56:29.457,julius-pod-be-2,Running,,,,,,,
2024-12-12 13:56:29.477,aeneas-pod-be-11,Running,,,,,,,
2024-12-12 13:56:29.493,mrleo-pod-be-10,Running,,,,,,,
2024-12-12 13:56:29.578,mrleo-pod-be-8,Pending,,,,,,,
2024-12-12 13:56:29.588,mrleo-pod-be-8,Pending,,,,,,,
2024-12-12 13:56:29.592,mrleo-pod-be-15,Pending,,,,,,,
2024-12-12 13:56:29.598,mrleo-pod-be-15,Pending,,,,,,,
2024-12-12 13:56:29.601,mrleo-pod-gu-19,Pending,,,,,,,
2024-12-12 13:56:29.605,aeneas-pod-be-23,Pending,,,,,,,
2024-12-12 13:56:29.609,mrleo-pod-gu-19,Pending,,,,,,,
2024-12-12 13:56:29.619,aeneas-pod-be-23,Pending,,,,,,,
2024-12-12 13:56:29.771,aeneas-pod-gu-6,Running,,,,,,,
2024-12-12 13:56:29.936,mrleo-pod-gu-20,Running,,,,,,,
2024-12-12 13:56:29.949,aeneas-pod-be-4,Running,,,,,,,
2024-12-12 13:56:29.957,julius-pod-bu-22,Running,,,,,,,
2024-12-12 13:56:30.226,aeneas-pod-bu-13,Pending,,,,,,,
2024-12-12 13:56:30.235,aeneas-pod-bu-21,Pending,,,,,,,
2024-12-12 13:56:30.240,aeneas-pod-bu-13,Pending,,,,,,,
2024-12-12 13:56:30.252,aeneas-pod-bu-21,Pending,,,,,,,
2024-12-12 13:56:30.254,aeneas-pod-be-26,Pending,,,,,,,
2024-12-12 13:56:30.259,aeneas-pod-be-26,Pending,,,,,,,
2024-12-12 13:56:30.264,julius-pod-be-28,Pending,,,,,,,
2024-12-12 13:56:30.269,julius-pod-be-28,Pending,,,,,,,
2024-12-12 13:56:30.272,julius-pod-be-30,Pending,,,,,,,
2024-12-12 13:56:30.281,mrleo-pod-be-32,Pending,,,,,,,
2024-12-12 13:56:30.285,julius-pod-be-30,Pending,,,,,,,
2024-12-12 13:56:30.296,mrleo-pod-be-32,Pending,,,,,,,
2024-12-12 13:56:30.298,julius-pod-be-34,Pending,,,,,,,
2024-12-12 13:56:30.308,julius-pod-be-34,Pending,,,,,,,
2024-12-12 13:56:30.465,julius-pod-bu-24,Running,,,,,,,
2024-12-12 13:56:30.474,mrleo-pod-gu-19,Running,,,,,,,
