timestamp,pod_name,status,initial_node,running_node,ran_delay,inter_node_delay,e2eDelay,queuing_delay,waiting_number
2024-12-12 16:21:50.792,aeneas-pod-bu-1,Pending,,,,,,,
2024-12-12 16:21:50.801,julius-pod-bu-3,Pending,,,,,,,
2024-12-12 16:21:50.810,aeneas-pod-bu-1,Pending,,,,,,,
2024-12-12 16:21:50.819,julius-pod-bu-3,Pending,,,,,,,
2024-12-12 16:21:50.821,julius-pod-bu-5,Pending,,,,,,,
2024-12-12 16:21:50.827,julius-pod-bu-5,Pending,,,,,,,
2024-12-12 16:21:50.828,mrleo-pod-gu-7,Pending,,,,,,,
2024-12-12 16:21:50.832,mrleo-pod-gu-7,Pending,,,,,,,
2024-12-12 16:21:50.834,mrleo-pod-be-9,Pending,,,,,,,
2024-12-12 16:21:50.837,aeneas-pod-be-11,Pending,,,,,,,
2024-12-12 16:21:50.841,mrleo-pod-be-9,Pending,,,,,,,
2024-12-12 16:21:50.846,aeneas-pod-be-11,Pending,,,,,,,
2024-12-12 16:21:51.403,julius-pod-be-2,Pending,,,,,,,
2024-12-12 16:21:51.412,aeneas-pod-gu-6,Pending,,,,,,,
2024-12-12 16:21:51.416,julius-pod-be-2,Pending,,,,,,,
2024-12-12 16:21:51.424,mrleo-pod-be-10,Pending,,,,,,,
2024-12-12 16:21:51.430,aeneas-pod-gu-6,Pending,,,,,,,
2024-12-12 16:21:51.445,mrleo-pod-be-10,Pending,,,,,,,
2024-12-12 16:21:51.549,mrleo-pod-gu-7,Running,,,,,,,
2024-12-12 16:21:51.660,aeneas-pod-bu-1,Running,,,,,,,
2024-12-12 16:21:51.667,julius-pod-bu-3,Running,,,,,,,
2024-12-12 16:21:51.680,julius-pod-bu-5,Running,,,,,,,
2024-12-12 16:21:51.692,aeneas-pod-be-11,Running,,,,,,,
2024-12-12 16:21:51.981,aeneas-pod-be-4,Pending,,,,,,,
2024-12-12 16:21:51.987,julius-pod-be-12,Pending,,,,,,,
2024-12-12 16:21:51.991,aeneas-pod-be-4,Pending,,,,,,,
2024-12-12 16:21:51.995,aeneas-pod-be-14,Pending,,,,,,,
2024-12-12 16:21:51.998,julius-pod-be-12,Pending,,,,,,,
2024-12-12 16:21:52.001,aeneas-pod-bu-16,Pending,,,,,,,
2024-12-12 16:21:52.009,aeneas-pod-be-14,Pending,,,,,,,
2024-12-12 16:21:52.012,aeneas-pod-be-18,Pending,,,,,,,
2024-12-12 16:21:52.016,aeneas-pod-bu-16,Pending,,,,,,,
2024-12-12 16:21:52.020,mrleo-pod-gu-20,Pending,,,,,,,
2024-12-12 16:21:52.024,aeneas-pod-be-18,Pending,,,,,,,
2024-12-12 16:21:52.028,julius-pod-bu-22,Pending,,,,,,,
2024-12-12 16:21:52.032,mrleo-pod-gu-20,Pending,,,,,,,
2024-12-12 16:21:52.035,julius-pod-bu-24,Pending,,,,,,,
2024-12-12 16:21:52.038,julius-pod-bu-22,Pending,,,,,,,
2024-12-12 16:21:52.041,julius-pod-bu-24,Pending,,,,,,,
2024-12-12 16:21:52.573,mrleo-pod-be-9,Running,,,,,,,
2024-12-12 16:21:52.622,mrleo-pod-be-10,Running,,,,,,,
2024-12-12 16:21:52.625,mrleo-pod-be-8,Pending,,,,,,,
2024-12-12 16:21:52.641,mrleo-pod-be-15,Pending,,,,,,,
2024-12-12 16:21:52.645,mrleo-pod-be-8,Pending,,,,,,,
2024-12-12 16:21:52.646,mrleo-pod-gu-19,Pending,,,,,,,
2024-12-12 16:21:52.651,mrleo-pod-be-15,Pending,,,,,,,
2024-12-12 16:21:52.660,mrleo-pod-gu-19,Pending,,,,,,,
2024-12-12 16:21:52.667,aeneas-pod-be-23,Pending,,,,,,,
2024-12-12 16:21:52.682,aeneas-pod-be-23,Pending,,,,,,,
2024-12-12 16:21:52.738,julius-pod-be-2,Running,,,,,,,
2024-12-12 16:21:52.888,aeneas-pod-gu-6,Running,,,,,,,
2024-12-12 16:21:52.899,aeneas-pod-be-4,Running,,,,,,,
2024-12-12 16:21:52.914,aeneas-pod-be-14,Running,,,,,,,
2024-12-12 16:21:52.928,aeneas-pod-be-18,Running,,,,,,,
2024-12-12 16:21:52.941,julius-pod-be-12,Running,,,,,,,
2024-12-12 16:21:53.261,aeneas-pod-bu-13,Pending,,,,,,,
2024-12-12 16:21:53.271,aeneas-pod-bu-13,Pending,,,,,,,
2024-12-12 16:21:53.275,aeneas-pod-bu-21,Pending,,,,,,,
2024-12-12 16:21:53.285,aeneas-pod-be-26,Pending,,,,,,,
2024-12-12 16:21:53.292,aeneas-pod-bu-21,Pending,,,,,,,
