timestamp,pod_name,Status,initial_node,running_node,ran_delay,inter_node_delay
2024-12-08 17:49:56.097,mrleo-pod-be-9,Succeeded,minikube-m07,minikube-m07,159,0,15471
2024-12-08 17:49:57.013,mrleo-pod-be-10,Succeeded,minikube-m04,minikube-m04,113,0,18619
2024-12-08 17:49:57.089,mrleo-pod-gu-20,Succeeded,minikube-m02,minikube-m02,186,0,13544
2024-12-08 17:49:57.257,mrleo-pod-be-9,Succeeded,minikube-m05,minikube-m05,159,0,17129
2024-12-08 17:49:57.276,mrleo-pod-be-10,Succeeded,minikube,minikube,113,0,17497
2024-12-08 17:49:57.547,mrleo-pod-gu-20,Succeeded,minikube-m06,minikube-m06,186,0,17512
2024-12-08 17:49:57.566,mrleo-pod-gu-7,Succeeded,minikube-m02,minikube-m02,167,0,18481
2024-12-08 17:49:57.831,mrleo-pod-gu-19,Succeeded,minikube-m05,minikube-m07,133,26,17913
2024-12-08 17:49:58.429,mrleo-pod-gu-7,Succeeded,minikube-m07,minikube-m07,167,0,22848
2024-12-08 17:49:58.859,mrleo-pod-gu-19,Succeeded,minikube,minikube-m02,133,26,16034
2024-12-08 17:49:59.132,mrleo-pod-be-8,Succeeded,minikube-m06,minikube-m06,295,0,18601
2024-12-08 17:49:59.143,mrleo-pod-be-15,Succeeded,minikube,minikube,120,0,18377
2024-12-08 17:49:59.157,julius-pod-bu-3,Succeeded,minikube-m04,minikube-m04,465,0,22528
2024-12-08 17:49:59.550,julius-pod-bu-3,Succeeded,minikube-m08,minikube-m08,465,0,19004
2024-12-08 17:49:59.646,mrleo-pod-be-8,Succeeded,minikube-m07,minikube-m07,295,0,22507
2024-12-08 17:49:59.759,mrleo-pod-be-15,Succeeded,minikube-m08,minikube-m08,120,0,22720
2024-12-08 17:50:00.090,julius-pod-bu-5,Succeeded,minikube-m07,minikube-m07,203,0,24697
2024-12-08 17:50:00.166,julius-pod-bu-22,Succeeded,minikube-m04,minikube-m04,281,0,19982
2024-12-08 17:50:00.221,mrleo-pod-be-32,Succeeded,minikube-m08,minikube-m07,161,21,15701
2024-12-08 17:50:00.448,julius-pod-be-2,Succeeded,minikube-m08,minikube-m08,255,0,17854
2024-12-08 17:50:00.840,julius-pod-bu-22,Succeeded,minikube-m06,minikube-m06,281,0,19751
2024-12-08 17:50:00.996,julius-pod-bu-5,Succeeded,minikube-m06,minikube-m06,203,0,23679
2024-12-08 17:50:01.161,mrleo-pod-be-32,Succeeded,minikube-m05,minikube-m02,161,21,22971
2024-12-08 17:50:01.375,julius-pod-be-2,Succeeded,minikube-m07,minikube-m07,255,0,19218
2024-12-08 17:50:01.485,julius-pod-bu-24,Succeeded,minikube-m03,minikube-m03,193,0,19380
2024-12-08 17:50:01.650,julius-pod-be-12,Succeeded,minikube-m02,minikube-m02,186,0,24301
2024-12-08 17:50:01.667,mrleo-pod-gu-17,Succeeded,minikube-m08,minikube-m03,128,41,19050
2024-12-08 17:50:02.227,julius-pod-bu-24,Succeeded,minikube-m08,minikube-m08,193,0,19903
2024-12-08 17:50:02.523,julius-pod-be-12,Succeeded,minikube-m04,minikube-m04,186,0,18625
2024-12-08 17:50:02.626,mrleo-pod-gu-17,Succeeded,minikube-m07,minikube-m04,128,41,25115
2024-12-08 17:50:02.723,mrleo-pod-gu-33,Succeeded,minikube,minikube-m06,129,21,22964
2024-12-08 17:50:02.736,mrleo-pod-bu-36,Succeeded,minikube,minikube-m07,75,26,16844
2024-12-08 17:50:02.866,julius-pod-be-30,Succeeded,minikube-m05,minikube-m02,226,26,22812
2024-12-08 17:50:03.365,mrleo-pod-gu-33,Succeeded,minikube-m07,minikube-m08,129,21,23139
2024-12-08 17:50:03.677,mrleo-pod-bu-36,Succeeded,minikube-m02,minikube-m03,75,26,19390
2024-12-08 17:50:03.864,julius-pod-be-30,Succeeded,minikube-m04,minikube-m02,226,26,22686
2024-12-08 17:50:04.027,julius-pod-be-28,Succeeded,minikube,minikube-m05,209,31,19185
2024-12-08 17:50:04.175,julius-pod-gu-27,Succeeded,minikube,minikube-m08,245,26,25068
2024-12-08 17:50:04.192,julius-pod-be-34,Succeeded,minikube-m08,minikube-m04,345,21,23794
2024-12-08 17:50:04.207,julius-pod-be-31,Succeeded,minikube,minikube-m08,136,21,19755
2024-12-08 17:50:04.569,mrleo-pod-gu-43,Succeeded,minikube-m07,minikube-m06,157,21,19716
2024-12-08 17:50:05.069,julius-pod-gu-40,Succeeded,minikube-m06,minikube-m04,225,41,24488
2024-12-08 17:50:05.092,julius-pod-gu-27,Succeeded,minikube-m04,minikube-m07,245,26,26607
2024-12-08 17:50:05.120,julius-pod-be-31,Succeeded,minikube-m02,minikube-m04,136,21,22929
2024-12-08 17:50:05.145,julius-pod-be-28,Succeeded,minikube-m03,minikube-m05,209,31,22556
2024-12-08 17:50:05.193,julius-pod-be-34,Succeeded,minikube-m08,minikube-m05,345,21,26624
2024-12-08 17:50:05.460,mrleo-pod-gu-43,Succeeded,minikube-m07,minikube-m04,157,21,25372
2024-12-08 17:50:05.813,julius-pod-gu-40,Succeeded,minikube-m05,minikube-m04,225,41,24635
2024-12-08 17:50:07.001,julius-pod-be-37,Succeeded,minikube-m08,minikube-m03,206,21,26624
2024-12-08 17:50:07.040,mrleo-pod-gu-47,Succeeded,minikube-m02,minikube-m08,141,21,25362
2024-12-08 17:50:07.658,mrleo-pod-gu-47,Succeeded,minikube-m08,minikube-m03,141,21,27170
2024-12-08 17:50:07.804,julius-pod-be-37,Succeeded,minikube-m04,minikube-m06,206,21,24824
2024-12-08 17:50:08.070,julius-pod-bu-35,Succeeded,minikube-m02,minikube-m03,281,21,24532
2024-12-08 17:50:08.689,julius-pod-be-39,Succeeded,minikube-m02,minikube,325,21,24997
2024-12-08 17:50:08.714,aeneas-pod-bu-1,Succeeded,minikube-m08,minikube-m08,322,0,28832
2024-12-08 17:50:08.885,julius-pod-bu-35,Succeeded,minikube-m04,minikube-m02,281,21,27613
2024-12-08 17:50:08.917,aeneas-pod-be-11,Succeeded,minikube-m06,minikube-m06,575,0,29301
2024-12-08 17:50:09.008,mrleo-pod-gu-52,Succeeded,minikube-m03,minikube-m07,197,21,24718
2024-12-08 17:50:09.056,aeneas-pod-gu-6,Succeeded,minikube-m05,minikube-m05,516,0,30728
2024-12-08 17:50:09.566,aeneas-pod-bu-1,Succeeded,minikube-m07,minikube-m07,322,0,32423
2024-12-08 17:50:09.735,julius-pod-be-39,Succeeded,minikube,minikube-m03,325,21,26152
2024-12-08 17:50:09.757,aeneas-pod-be-11,Succeeded,minikube-m03,minikube-m03,575,0,34568
2024-12-08 17:50:09.940,mrleo-pod-gu-52,Succeeded,minikube-m05,minikube-m06,197,21,27567
2024-12-08 17:50:10.021,mrleo-pod-bu-55,Succeeded,minikube,minikube-m03,135,41,25636
2024-12-08 17:50:10.094,aeneas-pod-gu-6,Succeeded,minikube-m08,minikube-m08,516,0,32648
2024-12-08 17:50:10.135,aeneas-pod-be-18,Succeeded,minikube-m05,minikube-m05,558,0,32744
2024-12-08 17:50:10.164,aeneas-pod-bu-16,Succeeded,minikube-m03,minikube-m03,387,0,28978
2024-12-08 17:50:10.178,julius-pod-bu-41,Succeeded,minikube-m08,minikube-m07,183,21,25844
2024-12-08 17:50:10.258,julius-pod-be-50,Succeeded,minikube-m07,minikube,221,21,27577
2024-12-08 17:50:10.997,aeneas-pod-bu-16,Succeeded,minikube-m06,minikube-m06,387,0,31288
2024-12-08 17:50:11.079,mrleo-pod-bu-55,Succeeded,minikube-m06,minikube-m05,135,41,25158
2024-12-08 17:50:11.114,julius-pod-be-50,Succeeded,minikube-m04,minikube-m06,221,21,27922
2024-12-08 17:50:11.272,julius-pod-bu-41,Succeeded,minikube-m03,minikube-m02,183,21,28116
2024-12-08 17:50:11.313,aeneas-pod-be-18,Succeeded,minikube-m04,minikube-m04,558,0,34147
2024-12-08 17:50:11.366,aeneas-pod-be-23,Succeeded,minikube-m08,minikube-m08,323,0,34267
2024-12-08 17:50:11.422,aeneas-pod-be-4,Succeeded,minikube-m08,minikube-m08,463,0,34273
2024-12-08 17:50:11.669,aeneas-pod-be-14,Succeeded,minikube,minikube,482,0,33630
2024-12-08 17:50:11.711,mrleo-pod-be-61,Succeeded,minikube-m05,minikube,172,21,22613
2024-12-08 17:50:12.379,aeneas-pod-be-4,Succeeded,minikube-m03,minikube-m03,463,0,36372
2024-12-08 17:50:12.448,aeneas-pod-be-23,Succeeded,minikube-m08,minikube-m08,323,0,33764
2024-12-08 17:50:12.597,mrleo-pod-be-56,Succeeded,minikube-m08,minikube-m06,255,21,28789
2024-12-08 17:50:12.658,aeneas-pod-bu-13,Succeeded,minikube,minikube,464,0,35726
2024-12-08 17:50:12.779,aeneas-pod-be-26,Succeeded,minikube-m05,minikube-m07,300,26,30038
2024-12-08 17:50:12.810,mrleo-pod-be-61,Succeeded,minikube-m03,minikube-m08,172,21,26070
2024-12-08 17:50:12.848,aeneas-pod-bu-21,Succeeded,minikube,minikube-m06,399,31,33738
2024-12-08 17:50:12.980,aeneas-pod-be-14,Succeeded,minikube-m03,minikube-m03,482,0,34445
2024-12-08 17:50:13.022,julius-pod-bu-49,Succeeded,minikube,minikube-m07,126,21,26090
2024-12-08 17:50:13.282,mrleo-pod-gu-62,Succeeded,minikube-m02,minikube-m03,235,21,28184
2024-12-08 17:50:13.330,mrleo-pod-be-56,Succeeded,minikube,minikube-m03,255,21,26977
2024-12-08 17:50:13.421,aeneas-pod-be-26,Succeeded,minikube-m08,minikube-m03,300,26,33529
