timestamp,pod_name,Status,initial_node,running_node,ran_delay,inter_node_delay
2024-12-08 18:03:30.064,mrleo-pod-be-9,Succeeded,minikube-m07,minikube-m07,159,0,15058
2024-12-08 18:03:30.652,mrleo-pod-be-9,Succeeded,minikube-m04,minikube-m04,159,0,13898
2024-12-08 18:03:31.124,mrleo-pod-gu-7,Succeeded,minikube-m02,minikube-m02,167,0,18496
2024-12-08 18:03:31.940,mrleo-pod-be-10,Succeeded,minikube-m02,minikube-m02,113,0,19833
2024-12-08 18:03:31.978,mrleo-pod-gu-20,Succeeded,minikube-m07,minikube-m07,186,0,17514
2024-12-08 18:03:32.038,mrleo-pod-gu-7,Succeeded,minikube-m06,minikube-m06,167,0,15709
2024-12-08 18:03:32.562,mrleo-pod-be-10,Succeeded,minikube-m08,minikube-m08,113,0,19440
2024-12-08 18:03:32.734,mrleo-pod-gu-20,Succeeded,minikube-m03,minikube-m03,186,0,16197
2024-12-08 18:03:32.981,mrleo-pod-be-8,Succeeded,minikube-m04,minikube-m04,295,0,22747
2024-12-08 18:03:33.043,julius-pod-bu-3,Succeeded,minikube-m02,minikube-m02,465,0,16267
2024-12-08 18:03:33.107,mrleo-pod-be-8,Succeeded,minikube,minikube,295,0,17822
2024-12-08 18:03:33.140,mrleo-pod-gu-19,Succeeded,minikube-m03,minikube-m03,133,0,17717
2024-12-08 18:03:33.510,mrleo-pod-be-15,Succeeded,minikube-m06,minikube-m06,120,0,15689
2024-12-08 18:03:33.562,julius-pod-bu-5,Succeeded,minikube-m03,minikube-m03,203,0,23228
2024-12-08 18:03:33.642,julius-pod-bu-3,Succeeded,minikube-m06,minikube-m06,465,0,22883
2024-12-08 18:03:33.956,mrleo-pod-gu-19,Succeeded,minikube-m08,minikube-m08,133,0,17542
2024-12-08 18:03:34.001,mrleo-pod-be-8,Succeeded,minikube-m08,minikube-m08,295,0,22875
2024-12-08 18:03:34.221,mrleo-pod-be-15,Succeeded,minikube,minikube,120,0,18526
2024-12-08 18:03:34.436,julius-pod-bu-5,Succeeded,minikube-m02,minikube-m02,203,0,18068
2024-12-08 18:03:34.455,mrleo-pod-be-32,Succeeded,minikube-m05,minikube-m05,161,0,18809
2024-12-08 18:03:34.697,mrleo-pod-gu-17,Succeeded,minikube-m07,minikube-m07,128,0,22561
2024-12-08 18:03:34.801,julius-pod-be-2,Succeeded,minikube-m06,minikube-m06,255,0,23358
2024-12-08 18:03:35.123,mrleo-pod-be-32,Succeeded,minikube-m02,minikube-m02,161,0,18434
2024-12-08 18:03:35.459,julius-pod-bu-24,Succeeded,minikube-m03,minikube-m03,193,0,24318
2024-12-08 18:03:35.529,mrleo-pod-gu-17,Succeeded,minikube-m08,minikube-m08,128,0,24482
2024-12-08 18:03:36.072,julius-pod-be-2,Succeeded,minikube-m08,minikube-m08,255,0,25099
2024-12-08 18:03:36.277,julius-pod-bu-22,Succeeded,minikube,minikube,281,0,18393
2024-12-08 18:03:36.359,mrleo-pod-gu-33,Succeeded,minikube-m03,minikube-m03,129,0,23098
2024-12-08 18:03:36.379,julius-pod-bu-24,Succeeded,minikube-m07,minikube-m07,193,0,19800
2024-12-08 18:03:36.999,mrleo-pod-gu-33,Succeeded,minikube-m04,minikube-m04,129,0,17006
2024-12-08 18:03:37.117,julius-pod-be-12,Succeeded,minikube-m06,minikube-m06,186,0,18827
2024-12-08 18:03:37.203,julius-pod-bu-22,Succeeded,minikube,minikube,281,0,23629
2024-12-08 18:03:37.689,julius-pod-be-12,Succeeded,minikube-m07,minikube-m07,186,0,26418
