timestamp,pod_name,Status,initial_node,running_node,ran_delay,inter_node_delay
2024-12-10 22:24:23.163,mrleo-pod-gu-7,Succeeded,minikube,minikube,167,0,9226
2024-12-10 22:24:23.235,mrleo-pod-be-10,Succeeded,minikube,minikube,113,0,9299
2024-12-10 22:24:23.516,mrleo-pod-be-9,Succeeded,minikube-m02,minikube-m02,159,0,9578
2024-12-10 22:24:23.982,mrleo-pod-be-10,Succeeded,minikube,minikube,113,0,10051
2024-12-10 22:24:24.273,mrleo-pod-gu-7,Succeeded,minikube,minikube,167,0,10341
2024-12-10 22:24:24.573,mrleo-pod-be-9,Succeeded,minikube-m02,minikube-m02,159,0,10636
2024-12-10 22:24:24.918,mrleo-pod-gu-20,Succeeded,minikube-m02,minikube-m02,186,0,9696
2024-12-10 22:24:25.743,mrleo-pod-gu-20,Succeeded,minikube-m02,minikube-m02,186,0,10521
2024-12-10 22:24:26.354,mrleo-pod-be-15,Succeeded,minikube-m02,minikube-m02,120,0,11133
2024-12-10 22:24:27.416,mrleo-pod-be-15,Succeeded,minikube-m02,minikube-m02,120,0,13697
2024-12-10 22:24:27.750,julius-pod-bu-5,Succeeded,minikube-m02,minikube-m02,203,0,15313
2024-12-10 22:24:27.904,mrleo-pod-gu-17,Succeeded,minikube-m02,minikube-m02,128,0,14183
2024-12-10 22:24:27.948,mrleo-pod-be-8,Succeeded,minikube,minikube,295,0,15516
2024-12-10 22:24:27.978,mrleo-pod-gu-19,Succeeded,minikube,minikube,133,0,14256
2024-12-10 22:24:28.610,mrleo-pod-gu-17,Succeeded,minikube-m02,minikube-m02,128,0,14888
2024-12-10 22:24:28.631,mrleo-pod-be-8,Succeeded,minikube,minikube,295,0,16194
2024-12-10 22:24:28.929,julius-pod-bu-5,Succeeded,minikube-m02,minikube-m02,203,0,16492
2024-12-10 22:24:29.181,mrleo-pod-gu-19,Succeeded,minikube,minikube,133,0,15459
2024-12-10 22:24:29.440,mrleo-pod-bu-36,Succeeded,minikube-m02,minikube-m02,75,0,11178
2024-12-10 22:24:29.482,julius-pod-be-2,Succeeded,minikube-m02,minikube-m02,255,0,17052
2024-12-10 22:24:29.634,mrleo-pod-gu-33,Succeeded,minikube-m02,minikube-m02,129,0,14372
2024-12-10 22:24:30.510,julius-pod-be-2,Succeeded,minikube-m02,minikube-m02,255,0,18072
2024-12-10 22:24:30.754,mrleo-pod-bu-36,Succeeded,minikube-m02,minikube-m02,75,0,13989
2024-12-10 22:24:30.787,julius-pod-bu-3,Succeeded,minikube,minikube,465,0,18356
2024-12-10 22:24:30.863,mrleo-pod-be-32,Succeeded,minikube,minikube,161,0,15608
2024-12-10 22:24:31.186,mrleo-pod-gu-33,Succeeded,minikube-m02,minikube-m02,129,0,15924
2024-12-10 22:24:31.549,mrleo-pod-be-32,Succeeded,minikube,minikube,161,0,16293
2024-12-10 22:24:31.672,julius-pod-be-12,Succeeded,minikube-m02,minikube-m02,186,0,17950
2024-12-10 22:24:31.764,julius-pod-bu-22,Succeeded,minikube-m02,minikube-m02,281,0,18047
2024-12-10 22:24:31.794,julius-pod-bu-3,Succeeded,minikube,minikube,465,0,19365
2024-12-10 22:24:31.880,mrleo-pod-bu-55,Succeeded,minikube-m02,minikube-m02,135,0,13303
2024-12-10 22:24:32.768,mrleo-pod-bu-55,Succeeded,minikube-m02,minikube-m02,135,0,14183
2024-12-10 22:24:32.840,julius-pod-bu-24,Succeeded,minikube,minikube,193,0,19118
2024-12-10 22:24:32.958,mrleo-pod-gu-43,Succeeded,minikube,minikube,157,0,16199
2024-12-10 22:24:33.534,mrleo-pod-gu-43,Succeeded,minikube,minikube,157,0,16771
2024-12-10 22:24:33.549,julius-pod-bu-24,Succeeded,minikube,minikube,193,0,19826
2024-12-10 22:24:34.094,julius-pod-bu-22,Succeeded,minikube-m02,minikube-m02,281,0,20372
2024-12-10 22:24:34.245,julius-pod-be-34,Succeeded,minikube,minikube,345,0,18983
2024-12-10 22:24:34.291,julius-pod-gu-27,Succeeded,minikube,minikube,245,0,19029
2024-12-10 22:24:34.316,julius-pod-be-12,Succeeded,minikube-m02,minikube-m02,186,0,20593
2024-12-10 22:24:34.379,mrleo-pod-gu-47,Succeeded,minikube,minikube,141,0,17615
2024-12-10 22:24:34.439,julius-pod-be-31,Succeeded,minikube,minikube,136,0,19177
2024-12-10 22:24:34.473,mrleo-pod-be-56,Succeeded,minikube-m02,minikube,255,21,15893
2024-12-10 22:24:34.524,julius-pod-be-30,Succeeded,minikube,minikube,226,0,19262
2024-12-10 22:24:34.774,julius-pod-be-34,Succeeded,minikube,minikube,345,0,19513
2024-12-10 22:24:34.824,julius-pod-be-30,Succeeded,minikube,minikube,226,0,19567
2024-12-10 22:24:34.836,julius-pod-be-28,Succeeded,minikube-m02,minikube-m02,209,0,19574
2024-12-10 22:24:34.971,julius-pod-be-31,Succeeded,minikube,minikube,136,0,19716
2024-12-10 22:24:35.120,mrleo-pod-gu-47,Succeeded,minikube,minikube,141,0,18361
2024-12-10 22:24:35.194,julius-pod-gu-27,Succeeded,minikube,minikube,245,0,19938
2024-12-10 22:24:35.367,mrleo-pod-be-56,Succeeded,minikube-m02,minikube,255,21,16781
2024-12-10 22:24:35.715,julius-pod-bu-41,Succeeded,minikube,minikube,183,0,18961
2024-12-10 22:24:36.410,julius-pod-be-28,Succeeded,minikube-m02,minikube-m02,209,0,21148
2024-12-10 22:24:36.591,julius-pod-bu-41,Succeeded,minikube,minikube,183,0,19833
2024-12-10 22:24:37.107,julius-pod-gu-40,Succeeded,minikube-m02,minikube-m02,225,0,20342
2024-12-10 22:24:37.193,julius-pod-bu-49,Succeeded,minikube,minikube,126,0,18607
2024-12-10 22:24:37.274,julius-pod-bu-53,Succeeded,minikube,minikube,353,0,18689
2024-12-10 22:24:37.823,julius-pod-gu-40,Succeeded,minikube-m02,minikube-m02,225,0,21059
2024-12-10 22:24:37.935,julius-pod-bu-49,Succeeded,minikube,minikube,126,0,19350
2024-12-10 22:24:38.019,julius-pod-bu-53,Succeeded,minikube,minikube,353,0,19433
2024-12-10 22:24:38.617,julius-pod-be-39,Succeeded,minikube,minikube,325,0,21853
2024-12-10 22:24:38.631,mrleo-pod-gu-62,Succeeded,minikube,minikube,235,0,17734
2024-12-10 22:24:38.753,mrleo-pod-be-61,Succeeded,minikube,minikube-m02,172,21,17862
2024-12-10 22:24:38.773,mrleo-pod-gu-52,Succeeded,minikube,minikube-m02,197,21,20196
2024-12-10 22:24:38.809,julius-pod-be-37,Succeeded,minikube-m02,minikube-m02,206,0,22050
2024-12-10 22:24:38.850,julius-pod-bu-35,Succeeded,minikube-m02,minikube-m02,281,0,22091
2024-12-10 22:24:39.322,julius-pod-be-39,Succeeded,minikube,minikube,325,0,22558
2024-12-10 22:24:39.410,mrleo-pod-gu-62,Succeeded,minikube,minikube,235,0,18514
2024-12-10 22:24:39.499,julius-pod-bu-35,Succeeded,minikube-m02,minikube-m02,281,0,22734
2024-12-10 22:24:39.523,julius-pod-be-37,Succeeded,minikube-m02,minikube-m02,206,0,22759
2024-12-10 22:24:39.611,mrleo-pod-be-61,Succeeded,minikube,minikube-m02,172,21,18720
2024-12-10 22:24:39.650,mrleo-pod-bu-65,Succeeded,minikube-m02,minikube,162,21,18753
2024-12-10 22:24:39.691,julius-pod-be-64,Succeeded,minikube,minikube,604,0,18794
2024-12-10 22:24:39.722,mrleo-pod-gu-52,Succeeded,minikube,minikube-m02,197,21,21141
2024-12-10 22:24:39.749,julius-pod-be-69,Succeeded,minikube,minikube,249,0,18858
2024-12-10 22:24:39.782,julius-pod-gu-60,Succeeded,minikube,minikube,286,0,18885
2024-12-10 22:24:40.007,julius-pod-be-50,Succeeded,minikube-m02,minikube-m02,221,0,21421
2024-12-10 22:24:40.058,mrleo-pod-be-66,Succeeded,minikube-m02,minikube-m02,130,0,19161
2024-12-10 22:24:40.074,julius-pod-be-67,Succeeded,minikube-m02,minikube-m02,175,0,19182
2024-12-10 22:24:40.095,mrleo-pod-bu-63,Succeeded,minikube-m02,minikube-m02,83,0,19198
2024-12-10 22:24:40.504,julius-pod-gu-60,Succeeded,minikube,minikube,286,0,19613
2024-12-10 22:24:40.533,julius-pod-be-64,Succeeded,minikube,minikube,604,0,19641
2024-12-10 22:24:40.567,julius-pod-be-69,Succeeded,minikube,minikube,249,0,19675
2024-12-10 22:24:40.618,mrleo-pod-bu-65,Succeeded,minikube-m02,minikube,162,21,19721
2024-12-10 22:24:40.903,mrleo-pod-be-66,Succeeded,minikube-m02,minikube-m02,130,0,20007
2024-12-10 22:24:41.438,mrleo-pod-bu-63,Succeeded,minikube-m02,minikube-m02,83,0,20541
2024-12-10 22:24:41.497,julius-pod-be-50,Succeeded,minikube-m02,minikube-m02,221,0,22915
2024-12-10 22:24:41.808,julius-pod-be-67,Succeeded,minikube-m02,minikube-m02,175,0,20916
2024-12-10 22:24:41.994,aeneas-pod-bu-1,Succeeded,minikube-m02,minikube-m02,322,0,29557
2024-12-10 22:24:42.030,julius-pod-bu-74,Succeeded,minikube-m02,minikube-m02,312,0,18588
2024-12-10 22:24:42.063,aeneas-pod-be-11,Succeeded,minikube-m02,minikube-m02,575,0,29631
2024-12-10 22:24:42.110,mrleo-pod-gu-68,Succeeded,minikube,minikube-m02,178,21,21218
2024-12-10 22:24:42.138,mrleo-pod-gu-70,Succeeded,minikube,minikube,182,0,21246
2024-12-10 22:24:42.176,aeneas-pod-gu-6,Succeeded,minikube,minikube,516,0,29739
2024-12-10 22:24:42.770,julius-pod-bu-74,Succeeded,minikube-m02,minikube-m02,312,0,19328
2024-12-10 22:24:42.961,mrleo-pod-gu-70,Succeeded,minikube,minikube,182,0,22065
2024-12-10 22:24:43.128,mrleo-pod-gu-68,Succeeded,minikube,minikube-m02,178,21,22232
2024-12-10 22:24:43.407,aeneas-pod-gu-6,Succeeded,minikube,minikube,516,0,30970
2024-12-10 22:24:43.530,aeneas-pod-be-11,Succeeded,minikube-m02,minikube-m02,575,0,31098
2024-12-10 22:24:43.584,aeneas-pod-bu-1,Succeeded,minikube-m02,minikube-m02,322,0,31152
2024-12-10 22:24:43.617,julius-pod-bu-76,Succeeded,minikube-m02,minikube,237,21,20170
2024-12-10 22:24:43.987,julius-pod-be-73,Succeeded,minikube,minikube-m02,183,21,20545
2024-12-10 22:24:44.034,aeneas-pod-be-4,Succeeded,minikube-m02,minikube-m02,463,0,31610
2024-12-10 22:24:44.149,julius-pod-be-72,Succeeded,minikube,minikube-m02,254,21,20701
2024-12-10 22:24:44.216,aeneas-pod-bu-16,Succeeded,minikube-m02,minikube-m02,387,0,30494
2024-12-10 22:24:44.290,aeneas-pod-be-14,Succeeded,minikube-m02,minikube-m02,482,0,30567
2024-12-10 22:24:44.596,julius-pod-bu-76,Succeeded,minikube-m02,minikube,237,21,21148
2024-12-10 22:24:44.855,aeneas-pod-be-4,Succeeded,minikube-m02,minikube-m02,463,0,32423
2024-12-10 22:24:45.009,julius-pod-be-73,Succeeded,minikube,minikube-m02,183,21,21567
2024-12-10 22:24:45.136,aeneas-pod-be-14,Succeeded,minikube-m02,minikube-m02,482,0,31413
2024-12-10 22:24:45.187,aeneas-pod-bu-13,Succeeded,minikube,minikube,464,0,31465
2024-12-10 22:24:45.208,julius-pod-be-72,Succeeded,minikube,minikube-m02,254,21,21760
2024-12-10 22:24:45.213,mrleo-pod-gu-71,Succeeded,minikube-m02,minikube,138,21,24317
2024-12-10 22:24:45.278,mrleo-pod-gu-77,Succeeded,minikube-m02,minikube,114,21,21830
2024-12-10 22:24:45.345,aeneas-pod-bu-16,Succeeded,minikube-m02,minikube-m02,387,0,31623
2024-12-10 22:24:45.972,aeneas-pod-be-18,Succeeded,minikube-m02,minikube-m02,558,0,32249
2024-12-10 22:24:46.083,aeneas-pod-be-26,Succeeded,minikube-m02,minikube-m02,300,0,30821
2024-12-10 22:24:46.173,mrleo-pod-gu-71,Succeeded,minikube-m02,minikube,138,21,25277
2024-12-10 22:24:46.202,aeneas-pod-bu-21,Succeeded,minikube-m02,minikube-m02,399,0,32488
2024-12-10 22:24:46.317,julius-pod-bu-79,Succeeded,minikube,minikube-m02,236,21,22869
2024-12-10 22:24:46.322,aeneas-pod-bu-13,Succeeded,minikube,minikube,464,0,32607
2024-12-10 22:24:46.510,mrleo-pod-gu-77,Succeeded,minikube-m02,minikube,114,21,23063
2024-12-10 22:24:46.517,aeneas-pod-be-23,Succeeded,minikube-m02,minikube-m02,323,0,32812
2024-12-10 22:24:46.645,aeneas-pod-be-18,Succeeded,minikube-m02,minikube-m02,558,0,32923
2024-12-10 22:24:47.027,aeneas-pod-be-26,Succeeded,minikube-m02,minikube-m02,300,0,31766
2024-12-10 22:24:47.146,aeneas-pod-bu-21,Succeeded,minikube-m02,minikube-m02,399,0,33423
2024-12-10 22:24:47.181,julius-pod-bu-79,Succeeded,minikube,minikube-m02,236,21,23734
2024-12-10 22:24:47.310,aeneas-pod-be-23,Succeeded,minikube-m02,minikube-m02,323,0,33587
2024-12-10 22:24:47.478,aeneas-pod-bu-25,Succeeded,minikube-m02,minikube-m02,354,0,32216
2024-12-10 22:24:48.482,aeneas-pod-bu-25,Succeeded,minikube-m02,minikube-m02,354,0,33225
2024-12-10 22:24:48.849,aeneas-pod-gu-29,Succeeded,minikube,minikube,347,0,33587
2024-12-10 22:24:48.929,aeneas-pod-bu-46,Succeeded,minikube,minikube,447,0,32164
2024-12-10 22:24:49.019,aeneas-pod-bu-48,Succeeded,minikube-m02,minikube-m02,599,0,32255
2024-12-10 22:24:49.070,aeneas-pod-gu-29,Succeeded,minikube,minikube,347,0,33809
2024-12-10 22:24:49.135,aeneas-pod-bu-45,Succeeded,minikube,minikube,364,0,32371
2024-12-10 22:24:49.141,mrleo-pod-gu-81,Succeeded,minikube-m02,minikube-m02,94,0,25694
2024-12-10 22:24:49.221,aeneas-pod-gu-42,Succeeded,minikube,minikube,609,0,32457
2024-12-10 22:24:49.280,mrleo-pod-be-83,Succeeded,minikube,minikube-m02,155,21,23498
2024-12-10 22:24:49.319,aeneas-pod-gu-38,Succeeded,minikube,minikube,502,0,32555
2024-12-10 22:24:49.348,aeneas-pod-gu-44,Succeeded,minikube-m02,minikube-m02,617,0,32583
2024-12-10 22:24:49.430,mrleo-pod-be-83,Succeeded,minikube,minikube-m02,155,21,23648
2024-12-10 22:24:49.463,aeneas-pod-bu-45,Succeeded,minikube,minikube,364,0,32699
2024-12-10 22:24:49.514,mrleo-pod-gu-81,Succeeded,minikube-m02,minikube-m02,94,0,26066
2024-12-10 22:24:49.580,aeneas-pod-gu-29,Succeeded,minikube,minikube,347,0,34318
2024-12-10 22:24:49.627,aeneas-pod-gu-44,Succeeded,minikube-m02,minikube-m02,617,0,32862
2024-12-10 22:24:50.042,aeneas-pod-gu-38,Succeeded,minikube,minikube,502,0,33280
2024-12-10 22:24:50.077,aeneas-pod-bu-46,Succeeded,minikube,minikube,447,0,33313
2024-12-10 22:24:50.278,aeneas-pod-bu-57,Succeeded,minikube,minikube,380,0,31693
2024-12-10 22:24:50.335,aeneas-pod-bu-48,Succeeded,minikube-m02,minikube-m02,599,0,33571
2024-12-10 22:24:50.409,julius-pod-be-90,Succeeded,minikube-m02,minikube,155,21,24627
2024-12-10 22:24:50.439,aeneas-pod-gu-42,Succeeded,minikube,minikube,609,0,33676
2024-12-10 22:24:50.560,julius-pod-bu-87,Succeeded,minikube,minikube,254,0,24783
2024-12-10 22:24:50.637,julius-pod-be-90,Succeeded,minikube-m02,minikube,155,21,24855
2024-12-10 22:24:50.665,mrleo-pod-gu-98,Succeeded,minikube,minikube-m02,183,21,22793
2024-12-10 22:24:50.799,aeneas-pod-bu-51,Succeeded,minikube,minikube,335,0,32219
2024-12-10 22:24:50.835,julius-pod-bu-87,Succeeded,minikube,minikube,254,0,25053
2024-12-10 22:24:50.869,aeneas-pod-bu-57,Succeeded,minikube,minikube,380,0,32284
2024-12-10 22:24:50.884,mrleo-pod-be-75,Succeeded,minikube,minikube,160,0,27437
2024-12-10 22:24:50.907,mrleo-pod-be-78,Succeeded,minikube,minikube,322,0,27460
2024-12-10 22:24:50.925,mrleo-pod-be-89,Succeeded,minikube,minikube,191,0,25146
2024-12-10 22:24:50.946,mrleo-pod-be-82,Succeeded,minikube,minikube,111,0,25164
2024-12-10 22:24:50.972,aeneas-pod-bu-58,Succeeded,minikube-m02,minikube,375,21,32387
2024-12-10 22:24:51.369,mrleo-pod-gu-98,Succeeded,minikube,minikube-m02,183,21,23497
2024-12-10 22:24:51.577,aeneas-pod-bu-58,Succeeded,minikube-m02,minikube,375,21,32991
2024-12-10 22:24:51.640,mrleo-pod-be-82,Succeeded,minikube,minikube,111,0,25858
2024-12-10 22:24:51.698,aeneas-pod-be-54,Succeeded,minikube-m02,minikube-m02,819,0,33113
2024-12-10 22:24:51.703,mrleo-pod-be-78,Succeeded,minikube,minikube,322,0,28256
2024-12-10 22:24:51.728,mrleo-pod-be-93,Succeeded,minikube,minikube-m02,228,21,25946
2024-12-10 22:24:51.787,mrleo-pod-be-89,Succeeded,minikube,minikube,191,0,26005
2024-12-10 22:24:53.169,mrleo-pod-be-93,Succeeded,minikube,minikube-m02,228,21,27387
2024-12-10 22:24:53.224,aeneas-pod-be-54,Succeeded,minikube-m02,minikube-m02,819,0,34643
2024-12-10 22:24:53.403,julius-pod-be-96,Succeeded,minikube-m02,minikube,211,21,25536
2024-12-10 22:24:53.464,aeneas-pod-gu-59,Succeeded,minikube,minikube,436,0,32567
2024-12-10 22:24:53.469,julius-pod-bu-100,Succeeded,minikube-m02,minikube,313,21,25604
2024-12-10 22:24:53.540,mrleo-pod-gu-91,Succeeded,minikube,minikube-m02,213,21,27758
2024-12-10 22:24:53.559,mrleo-pod-bu-97,Succeeded,minikube,minikube-m02,126,21,25693
2024-12-10 22:24:54.895,mrleo-pod-gu-91,Succeeded,minikube,minikube-m02,213,21,29125
2024-12-10 22:24:55.177,mrleo-pod-bu-97,Succeeded,minikube,minikube-m02,126,21,27310
2024-12-10 22:24:55.899,julius-pod-bu-100,Succeeded,minikube-m02,minikube,313,21,28027
