timestamp,pod_name,Status,initial_node,running_node,ran_delay,inter_node_delay
2024-12-11 11:13:53.723,mrleo-pod-gu-7,Succeeded,minikube-m06,minikube-m04,167,0,20636
2024-12-11 11:13:54.124,mrleo-pod-be-9,Succeeded,minikube-m05,minikube-m04,159,0,18778
2024-12-11 11:13:54.713,mrleo-pod-gu-7,Succeeded,minikube-m07,minikube-m02,167,0,23861
2024-12-11 11:13:54.775,mrleo-pod-be-10,Succeeded,minikube-m04,minikube-m02,113,0,22740
2024-12-11 11:13:54.837,mrleo-pod-be-9,Succeeded,minikube-m07,minikube-m08,159,0,22179
2024-12-11 11:13:55.041,mrleo-pod-gu-20,Succeeded,minikube-m02,minikube-m05,186,0,20517
2024-12-11 11:13:55.075,mrleo-pod-be-15,Succeeded,minikube-m05,minikube-m08,120,0,19830
2024-12-11 11:13:55.506,mrleo-pod-be-10,Succeeded,minikube-m04,minikube-m03,113,0,24958
2024-12-11 11:13:55.897,mrleo-pod-gu-20,Succeeded,minikube,minikube-m07,186,0,19292
2024-12-11 11:13:55.936,mrleo-pod-be-15,Succeeded,minikube-m04,minikube-m07,120,0,19137
2024-12-11 11:13:56.272,mrleo-pod-be-8,Succeeded,minikube-m07,minikube,295,0,23682
2024-12-11 11:13:56.922,mrleo-pod-be-8,Succeeded,minikube-m03,minikube-m06,295,0,23921
2024-12-11 11:13:57.382,mrleo-pod-gu-17,Succeeded,minikube-m05,minikube-m08,128,0,23884
2024-12-11 11:13:57.459,mrleo-pod-gu-19,Succeeded,minikube-m03,minikube-m07,133,0,24028
2024-12-11 11:13:57.481,mrleo-pod-be-32,Succeeded,minikube-m08,minikube-m04,161,0,23783
2024-12-11 11:13:58.166,mrleo-pod-gu-17,Succeeded,minikube-m07,minikube-m03,128,0,25057
2024-12-11 11:13:58.417,mrleo-pod-gu-19,Succeeded,minikube-m06,minikube-m04,133,0,21491
2024-12-11 11:13:58.428,mrleo-pod-gu-33,Succeeded,minikube-m02,minikube-m04,129,0,20203
2024-12-11 11:13:58.450,mrleo-pod-be-32,Succeeded,minikube-m08,minikube-m02,161,0,24228
2024-12-11 11:13:58.562,mrleo-pod-bu-36,Succeeded,minikube-m05,minikube-m02,75,0,24697
2024-12-11 11:13:59.244,mrleo-pod-gu-33,Succeeded,minikube-m07,minikube,129,0,23941
2024-12-11 11:13:59.385,mrleo-pod-bu-36,Succeeded,minikube-m02,minikube-m07,75,0,25252
2024-12-11 11:13:59.754,julius-pod-bu-5,Succeeded,minikube-m03,minikube-m04,203,0,25114
2024-12-11 11:13:59.830,julius-pod-be-2,Succeeded,minikube-m08,minikube-m06,255,0,23208
2024-12-11 11:13:59.857,julius-pod-be-12,Succeeded,minikube-m08,minikube-m04,186,0,23138
2024-12-11 11:13:59.989,julius-pod-bu-3,Succeeded,minikube,minikube-m02,465,0,27104
2024-12-11 11:14:00.461,julius-pod-be-2,Succeeded,minikube-m03,minikube-m04,255,0,28075
2024-12-11 11:14:00.676,mrleo-pod-gu-43,Succeeded,minikube-m04,minikube-m08,157,21,23392
2024-12-11 11:14:00.759,julius-pod-be-12,Succeeded,minikube-m06,minikube-m07,186,0,25996
2024-12-11 11:14:00.785,julius-pod-bu-5,Succeeded,minikube-m04,minikube,203,0,25075
2024-12-11 11:14:00.914,julius-pod-bu-3,Succeeded,minikube-m06,minikube,465,0,22379
2024-12-11 11:14:01.058,mrleo-pod-bu-55,Succeeded,minikube,minikube-m05,135,0,22142
2024-12-11 11:14:01.193,julius-pod-bu-22,Succeeded,minikube-m04,minikube-m03,281,0,24665
2024-12-11 11:14:01.247,julius-pod-bu-24,Succeeded,minikube,minikube-m06,193,0,27268
2024-12-11 11:14:01.452,mrleo-pod-gu-43,Succeeded,minikube-m02,minikube-m04,157,21,22962
2024-12-11 11:14:01.804,mrleo-pod-bu-55,Succeeded,minikube-m05,minikube-m02,135,0,19633
2024-12-11 11:14:01.878,julius-pod-bu-22,Succeeded,minikube,minikube-m08,281,0,27153
2024-12-11 11:14:02.059,julius-pod-bu-24,Succeeded,minikube-m04,minikube-m06,193,0,25330
2024-12-11 11:14:02.298,julius-pod-be-28,Succeeded,minikube-m08,minikube-m03,209,0,23765
2024-12-11 11:14:02.932,julius-pod-be-30,Succeeded,minikube-m07,minikube-m06,226,0,25164
2024-12-11 11:14:03.108,julius-pod-be-28,Succeeded,minikube-m06,minikube-m04,209,0,25427
2024-12-11 11:14:03.268,julius-pod-be-31,Succeeded,minikube-m04,minikube-m07,136,0,28034
2024-12-11 11:14:03.340,julius-pod-be-34,Succeeded,minikube-m04,minikube-m02,345,0,25149
2024-12-11 11:14:03.659,julius-pod-be-30,Succeeded,minikube-m05,minikube,226,0,26612
2024-12-11 11:14:03.938,julius-pod-be-31,Succeeded,minikube-m05,minikube-m03,136,0,25728
2024-12-11 11:14:04.008,julius-pod-gu-27,Succeeded,minikube-m07,minikube-m04,245,0,25414
2024-12-11 11:14:04.226,julius-pod-be-34,Succeeded,minikube-m03,minikube-m05,345,0,27460
2024-12-11 11:14:04.637,mrleo-pod-bu-65,Succeeded,minikube-m07,minikube-m08,162,0,24018
2024-12-11 11:14:04.828,julius-pod-gu-40,Succeeded,minikube-m07,minikube-m02,225,0,24159
2024-12-11 11:14:04.854,julius-pod-be-37,Succeeded,minikube-m03,minikube-m07,206,0,24932
2024-12-11 11:14:05.255,julius-pod-gu-27,Succeeded,minikube-m04,minikube-m06,245,0,24534
2024-12-11 11:14:05.589,mrleo-pod-bu-65,Succeeded,minikube-m02,minikube-m03,162,0,23770
2024-12-11 11:14:05.666,julius-pod-be-37,Succeeded,minikube-m02,minikube-m05,206,0,28356
2024-12-11 11:14:05.738,julius-pod-gu-40,Succeeded,minikube-m02,minikube-m06,225,0,24193
2024-12-11 11:14:05.931,julius-pod-bu-41,Succeeded,minikube-m03,minikube-m07,183,0,24859
2024-12-11 11:14:05.961,mrleo-pod-gu-71,Succeeded,minikube,minikube-m05,138,0,22694
2024-12-11 11:14:05.967,julius-pod-bu-41,Succeeded,minikube-m02,minikube,183,0,22277
2024-12-11 11:14:06.683,julius-pod-bu-41,Succeeded,minikube-m04,minikube-m03,183,0,25048
2024-12-11 11:14:06.860,mrleo-pod-gu-71,Succeeded,minikube-m07,minikube-m05,138,0,25837
2024-12-11 11:14:07.024,julius-pod-bu-53,Succeeded,minikube-m07,minikube-m06,353,0,26256
2024-12-11 11:14:07.059,julius-pod-bu-35,Succeeded,minikube-m03,minikube-m04,281,31,27588
