timestamp,pod_name,Status,initial_node,running_node,ran_delay,inter_node_delay
2024-12-11 00:53:45.421,mrleo-pod-gu-7,Succeeded,minikube-m02,minikube-m02,167,0,6262
2024-12-11 00:53:45.905,mrleo-pod-be-9,Succeeded,minikube-m03,minikube-m03,159,0,6751
2024-12-11 00:53:46.384,mrleo-pod-gu-7,Succeeded,minikube-m02,minikube-m02,167,0,7225
2024-12-11 00:53:46.743,mrleo-pod-be-10,Succeeded,minikube,minikube,113,0,7584
2024-12-11 00:53:46.804,mrleo-pod-be-9,Succeeded,minikube-m03,minikube-m03,159,0,7650
2024-12-11 00:53:47.598,mrleo-pod-be-10,Succeeded,minikube,minikube,113,0,13016
2024-12-11 00:53:48.021,mrleo-pod-be-8,Succeeded,minikube,minikube,295,0,16531
2024-12-11 00:53:48.133,mrleo-pod-gu-19,Succeeded,minikube,minikube,133,0,7669
2024-12-11 00:53:48.328,mrleo-pod-gu-20,Succeeded,minikube-m04,minikube-m04,186,0,7872
2024-12-11 00:53:48.636,mrleo-pod-be-8,Succeeded,minikube,minikube,295,0,17239
2024-12-11 00:53:48.851,mrleo-pod-be-15,Succeeded,minikube-m03,minikube-m03,120,0,18662
2024-12-11 00:53:48.973,mrleo-pod-gu-19,Succeeded,minikube,minikube,133,0,18036
2024-12-11 00:53:49.015,mrleo-pod-gu-20,Succeeded,minikube-m04,minikube-m04,186,0,19036
2024-12-11 00:53:49.475,mrleo-pod-be-15,Succeeded,minikube-m03,minikube-m03,120,0,22178
2024-12-11 00:53:50.568,mrleo-pod-be-32,Succeeded,minikube,minikube,161,0,19035
2024-12-11 00:53:50.828,mrleo-pod-gu-17,Succeeded,minikube-m03,minikube-m03,128,0,13598
2024-12-11 00:53:50.867,julius-pod-bu-5,Succeeded,minikube-m03,minikube-m03,203,0,20264
2024-12-11 00:53:51.436,mrleo-pod-be-32,Succeeded,minikube,minikube,161,0,24178
2024-12-11 00:53:51.696,julius-pod-be-2,Succeeded,minikube-m04,minikube-m04,255,0,26443
2024-12-11 00:53:51.716,julius-pod-bu-5,Succeeded,minikube-m03,minikube-m03,203,0,25882
2024-12-11 00:53:51.725,mrleo-pod-bu-36,Succeeded,minikube-m04,minikube-m04,75,0,7809
2024-12-11 00:53:51.769,mrleo-pod-gu-33,Succeeded,minikube-m03,minikube-m04,129,41,19664
2024-12-11 00:53:51.860,julius-pod-bu-3,Succeeded,minikube,minikube,465,0,25316
2024-12-11 00:53:52.121,mrleo-pod-gu-17,Succeeded,minikube-m03,minikube-m03,128,0,22284
2024-12-11 00:53:52.443,mrleo-pod-gu-33,Succeeded,minikube-m03,minikube-m04,129,41,13334
2024-12-11 00:53:52.478,mrleo-pod-bu-36,Succeeded,minikube-m04,minikube-m04,75,0,12112
2024-12-11 00:53:52.535,julius-pod-be-2,Succeeded,minikube-m04,minikube-m04,255,0,24942
2024-12-11 00:53:52.577,julius-pod-bu-3,Succeeded,minikube,minikube,465,0,27076
2024-12-11 00:53:52.834,julius-pod-be-12,Succeeded,minikube-m04,minikube-m04,186,0,16432
2024-12-11 00:53:52.890,julius-pod-bu-24,Succeeded,minikube,minikube,193,0,22092
2024-12-11 00:53:53.545,julius-pod-bu-22,Succeeded,minikube-m03,minikube-m03,281,0,19219
2024-12-11 00:53:53.789,julius-pod-be-12,Succeeded,minikube-m04,minikube-m04,186,0,28049
2024-12-11 00:53:54.005,julius-pod-bu-24,Succeeded,minikube,minikube,193,0,17687
2024-12-11 00:53:54.131,mrleo-pod-bu-55,Succeeded,minikube-m04,minikube-m02,135,21,22730
2024-12-11 00:53:54.282,mrleo-pod-gu-43,Succeeded,minikube,minikube-m02,157,21,16064
2024-12-11 00:53:54.324,julius-pod-bu-22,Succeeded,minikube-m03,minikube-m03,281,0,16410
2024-12-11 00:53:54.856,mrleo-pod-gu-43,Succeeded,minikube,minikube-m02,157,21,21241
2024-12-11 00:53:54.904,mrleo-pod-bu-55,Succeeded,minikube-m04,minikube-m02,135,21,13100
2024-12-11 00:53:55.146,julius-pod-be-34,Succeeded,minikube-m02,minikube-m02,345,0,22232
2024-12-11 00:53:55.421,julius-pod-be-30,Succeeded,minikube,minikube,226,0,24125
2024-12-11 00:53:55.803,julius-pod-be-28,Succeeded,minikube-m03,minikube-m03,209,0,17717
2024-12-11 00:53:55.899,julius-pod-be-34,Succeeded,minikube-m02,minikube-m02,345,0,19065
2024-12-11 00:53:56.096,julius-pod-be-31,Succeeded,minikube-m02,minikube-m02,136,0,20360
2024-12-11 00:53:56.185,julius-pod-be-30,Succeeded,minikube,minikube,226,0,16764
2024-12-11 00:53:56.451,julius-pod-gu-27,Succeeded,minikube,minikube,245,0,28763
2024-12-11 00:53:56.491,mrleo-pod-gu-47,Succeeded,minikube-m02,minikube,141,21,22949
2024-12-11 00:53:56.632,julius-pod-be-28,Succeeded,minikube-m03,minikube-m03,209,0,17500
2024-12-11 00:53:56.993,julius-pod-be-31,Succeeded,minikube-m02,minikube-m02,136,0,17455
2024-12-11 00:53:57.212,julius-pod-gu-27,Succeeded,minikube,minikube,245,0,29921
2024-12-11 00:53:57.273,mrleo-pod-gu-47,Succeeded,minikube-m02,minikube,141,21,19885
2024-12-11 00:53:57.366,julius-pod-gu-40,Succeeded,minikube-m04,minikube-m04,225,0,17074
2024-12-11 00:53:58.164,julius-pod-gu-40,Succeeded,minikube-m04,minikube-m04,225,0,27164
2024-12-11 00:53:58.251,julius-pod-bu-41,Succeeded,minikube-m02,minikube-m02,183,0,24929
2024-12-11 00:53:58.391,julius-pod-be-37,Succeeded,minikube-m04,minikube-m04,206,0,21934
2024-12-11 00:53:59.015,mrleo-pod-gu-52,Succeeded,minikube-m02,minikube-m03,197,21,21781
2024-12-11 00:53:59.212,julius-pod-bu-41,Succeeded,minikube-m02,minikube-m02,183,0,25574
2024-12-11 00:53:59.270,julius-pod-be-37,Succeeded,minikube-m04,minikube-m04,206,0,27220
2024-12-11 00:53:59.440,julius-pod-bu-49,Succeeded,minikube-m02,minikube-m02,126,0,23041
2024-12-11 00:53:59.452,julius-pod-bu-53,Succeeded,minikube-m02,minikube-m02,353,0,26844
2024-12-11 00:53:59.532,mrleo-pod-be-56,Succeeded,minikube-m04,minikube-m04,255,0,24336
2024-12-11 00:53:59.543,mrleo-pod-gu-62,Succeeded,minikube-m02,minikube-m04,235,21,15064
2024-12-11 00:53:59.851,mrleo-pod-gu-52,Succeeded,minikube-m02,minikube-m03,197,21,19727
2024-12-11 00:54:00.209,julius-pod-bu-53,Succeeded,minikube-m02,minikube-m02,353,0,21822
2024-12-11 00:54:00.277,julius-pod-bu-35,Succeeded,minikube-m03,minikube,281,31,29970
2024-12-11 00:54:00.293,julius-pod-bu-49,Succeeded,minikube-m02,minikube-m02,126,0,24022
2024-12-11 00:54:00.359,mrleo-pod-gu-62,Succeeded,minikube-m02,minikube-m04,235,21,20211
2024-12-11 00:54:00.425,mrleo-pod-be-56,Succeeded,minikube-m04,minikube-m04,255,0,18169
2024-12-11 00:54:00.566,julius-pod-be-67,Succeeded,minikube-m04,minikube-m02,175,21,15815
2024-12-11 00:54:00.571,julius-pod-be-39,Succeeded,minikube-m02,minikube-m02,325,0,26745
