timestamp,node_name,CPU,RAM,storage
2024-06-11 17:04:40.728287,minikube,0.0,0.0,0.0
2024-06-11 17:04:40.728287,minikube-m02,0.0,0.0,0.0
2024-06-11 17:04:42.787179,minikube,13.542763967955947,53.030582702044235,62.5
2024-06-11 17:04:42.787179,minikube-m02,7.5,32.142857142857146,20.833333333333336
2024-06-11 17:04:44.872450,minikube,21.188038836922118,93.78218765306156,93.75
2024-06-11 17:04:44.872450,minikube-m02,14.586052604724987,55.10905132904487,62.5
2024-06-11 17:04:46.958288,minikube,20.39753572269507,89.67669264162488,93.75
2024-06-11 17:04:46.958288,minikube-m02,26.378907823437363,100,83.33333333333334
2024-06-11 17:04:49.035953,minikube,19.93787768560312,88.62312137749997,93.75
2024-06-11 17:04:49.035953,minikube-m02,26.462494659764978,100,83.33333333333334
2024-06-11 17:04:51.122653,minikube,21.869451811539776,93.98354069376519,93.75
2024-06-11 17:04:51.122653,minikube-m02,24.636079745310653,100,83.33333333333334
2024-06-11 17:04:53.211641,minikube,21.84263893363344,82.64030658420603,93.75
2024-06-11 17:04:53.211641,minikube-m02,21.931327072723427,90.19326001213945,83.33333333333334
2024-06-11 17:04:55.290899,minikube,20.794754029533426,81.6103612371659,93.75
2024-06-11 17:04:55.290899,minikube-m02,25.203942184995913,100,83.33333333333334
2024-06-11 17:04:57.370231,minikube,20.090051338698846,83.79186301493691,93.75
2024-06-11 17:04:57.370231,minikube-m02,26.853704949518658,100,83.33333333333334
2024-06-11 17:04:59.478068,minikube,19.431031589293436,95.13675884458257,93.75
2024-06-11 17:04:59.478068,minikube-m02,27.12147760762418,100,83.33333333333334
2024-06-11 17:05:01.558823,minikube,22.31487223249866,94.26590664394942,93.75
2024-06-11 17:05:01.558823,minikube-m02,24.44033272684275,92.991904393887,83.33333333333334
2024-06-11 17:05:03.633695,minikube,18.7701106263193,87.15599670006779,93.75
2024-06-11 17:05:03.633695,minikube-m02,26.579859944210977,99.90780497665138,83.33333333333334
2024-06-11 17:05:05.746291,minikube,21.631274868464065,84.97568204488029,93.75
2024-06-11 17:05:05.746291,minikube-m02,24.472017927177372,100,83.33333333333334
2024-06-11 17:05:07.828806,minikube,19.375819305438682,90.32790480743817,93.75
2024-06-11 17:05:07.828806,minikube-m02,21.283840439087435,100,83.33333333333334
2024-06-11 17:05:09.955358,minikube,21.350475058071495,87.04979955319304,93.75
2024-06-11 17:05:09.955358,minikube-m02,24.475867489986346,88.4757409890918,83.33333333333334
2024-06-11 17:05:12.028480,minikube,22.01971656130722,82.36978155527326,93.75
2024-06-11 17:05:12.028480,minikube-m02,21.250926076844117,100,83.33333333333334
2024-06-11 17:05:14.108861,minikube,22.007243277228902,96.2411634497258,93.75
2024-06-11 17:05:14.108861,minikube-m02,22.602168052385814,94.73336496221322,83.33333333333334
2024-06-11 17:05:16.188544,minikube,19.155637517776015,83.44748126044236,93.75
2024-06-11 17:05:16.188544,minikube-m02,25.99554679522938,97.36092751528015,83.33333333333334
2024-06-11 17:05:18.284851,minikube,20.229817413236784,88.38231928452215,93.75
2024-06-11 17:05:18.284851,minikube-m02,26.360370422653418,94.3532743753569,83.33333333333334
2024-06-11 17:05:20.384320,minikube,21.192731317867498,88.00919424799206,93.75
2024-06-11 17:05:20.384320,minikube-m02,25.25311217829361,91.43712184930408,83.33333333333334
2024-06-11 17:05:22.460752,minikube,19.322376234094634,90.72084164247086,93.75
2024-06-11 17:05:22.460752,minikube-m02,28.46646347473955,95.3198771913001,83.33333333333334
2024-06-11 17:05:24.540968,minikube,19.610948102281853,83.90753423970723,93.75
2024-06-11 17:05:24.540968,minikube-m02,25.147828862036853,93.76339892513363,83.33333333333334
2024-06-11 17:05:26.614023,minikube,22.020273297410768,89.64427191279891,93.75
2024-06-11 17:05:26.614023,minikube-m02,20.760764697594794,99.46666995780774,83.33333333333334
2024-06-11 17:05:28.692914,minikube,20.32921255714717,90.6680180372404,93.75
