timestamp,pod_name,Status,initial_node,running_node,ran_delay,inter_node_delay
2024-12-11 11:35:23.092,mrleo-pod-be-9,Succeeded,minikube-m08,minikube-m03,159,0,13982
2024-12-11 11:35:23.896,mrleo-pod-gu-7,Succeeded,minikube-m08,minikube-m05,167,0,14784
2024-12-11 11:35:24.148,mrleo-pod-be-9,Succeeded,minikube-m04,minikube,159,0,15035
2024-12-11 11:35:24.689,mrleo-pod-gu-7,Succeeded,minikube,minikube-m06,167,0,15577
2024-12-11 11:35:25.413,mrleo-pod-be-10,Succeeded,minikube-m05,minikube,113,0,20919
2024-12-11 11:35:26.199,mrleo-pod-be-8,Succeeded,minikube-m08,minikube-m04,295,21,22873
2024-12-11 11:35:26.451,mrleo-pod-gu-20,Succeeded,minikube-m02,minikube-m05,186,0,21153
2024-12-11 11:35:26.488,mrleo-pod-gu-19,Succeeded,minikube-m05,minikube-m08,133,26,20472
2024-12-11 11:35:26.883,mrleo-pod-be-10,Succeeded,minikube-m04,minikube-m03,113,0,25445
2024-12-11 11:35:27.168,mrleo-pod-gu-20,Succeeded,minikube-m03,minikube-m08,186,0,23749
2024-12-11 11:35:27.218,mrleo-pod-gu-19,Succeeded,minikube-m08,minikube-m07,133,26,20377
2024-12-11 11:35:27.311,mrleo-pod-be-8,Succeeded,minikube,minikube-m02,295,21,22763
2024-12-11 11:35:27.702,mrleo-pod-be-15,Succeeded,minikube-m02,minikube-m06,120,0,24811
2024-12-11 11:35:28.574,mrleo-pod-be-15,Succeeded,minikube-m04,minikube-m06,120,0,24787
2024-12-11 11:35:29.496,mrleo-pod-be-32,Succeeded,minikube-m03,minikube-m07,161,21,23627
2024-12-11 11:35:29.583,julius-pod-bu-3,Succeeded,minikube-m08,minikube-m04,465,0,24034
2024-12-11 11:35:29.853,mrleo-pod-gu-17,Succeeded,minikube,minikube-m05,128,41,23491
2024-12-11 11:35:29.993,julius-pod-bu-5,Succeeded,minikube-m07,minikube-m08,203,0,22219
2024-12-11 11:35:30.137,mrleo-pod-be-32,Succeeded,minikube-m07,minikube-m06,161,21,23487
2024-12-11 11:35:30.383,julius-pod-bu-3,Succeeded,minikube-m03,minikube-m06,465,0,27019
2024-12-11 11:35:30.609,mrleo-pod-gu-17,Succeeded,minikube-m05,minikube-m02,128,41,25213
2024-12-11 11:35:30.739,mrleo-pod-bu-36,Succeeded,minikube-m07,minikube,75,26,22746
2024-12-11 11:35:30.970,julius-pod-bu-5,Succeeded,minikube-m08,minikube-m07,203,0,26968
2024-12-11 11:35:31.133,mrleo-pod-gu-33,Succeeded,minikube-m07,minikube-m02,129,41,25704
2024-12-11 11:35:31.184,julius-pod-be-12,Succeeded,minikube-m02,minikube-m08,186,0,25243
2024-12-11 11:35:31.238,julius-pod-be-2,Succeeded,minikube-m08,minikube-m03,255,0,22221
2024-12-11 11:35:31.724,julius-pod-be-2,Succeeded,minikube-m02,minikube-m08,255,0,25133
2024-12-11 11:35:31.807,mrleo-pod-gu-33,Succeeded,minikube-m03,minikube-m04,129,41,25044
2024-12-11 11:35:31.833,mrleo-pod-bu-36,Succeeded,minikube-m04,minikube-m08,75,26,23527
2024-12-11 11:35:32.325,julius-pod-bu-24,Succeeded,minikube-m03,minikube-m07,193,0,22209
2024-12-11 11:35:32.640,julius-pod-be-12,Succeeded,minikube,minikube-m06,186,0,27386
2024-12-11 11:35:32.980,julius-pod-bu-24,Succeeded,minikube,minikube-m02,193,0,24114
2024-12-11 11:35:33.297,julius-pod-bu-22,Succeeded,minikube-m02,minikube-m04,281,0,28690
2024-12-11 11:35:33.339,mrleo-pod-gu-43,Succeeded,minikube,minikube-m05,157,31,24328
2024-12-11 11:35:33.581,mrleo-pod-bu-55,Succeeded,minikube,minikube-m08,135,26,22313
2024-12-11 11:35:33.816,julius-pod-bu-22,Succeeded,minikube-m04,minikube-m06,281,0,25814
2024-12-11 11:35:33.915,mrleo-pod-gu-43,Succeeded,minikube-m08,minikube-m03,157,31,22701
2024-12-11 11:35:34.330,julius-pod-be-34,Succeeded,minikube-m07,minikube-m06,345,0,25210
2024-12-11 11:35:34.718,mrleo-pod-bu-55,Succeeded,minikube-m06,minikube-m04,135,26,22083
2024-12-11 11:35:35.000,julius-pod-be-30,Succeeded,minikube-m04,minikube-m07,226,0,28415
2024-12-11 11:35:35.100,julius-pod-be-34,Succeeded,minikube-m04,minikube-m02,345,0,22056
2024-12-11 11:35:35.427,mrleo-pod-be-56,Succeeded,minikube-m08,minikube-m07,255,21,25231
2024-12-11 11:35:35.440,julius-pod-be-28,Succeeded,minikube-m06,minikube-m04,209,0,25315
2024-12-11 11:35:35.455,mrleo-pod-gu-47,Succeeded,minikube-m06,minikube-m02,141,21,22502
2024-12-11 11:35:35.505,mrleo-pod-bu-63,Succeeded,minikube-m04,minikube-m03,83,21,23104
2024-12-11 11:35:35.557,mrleo-pod-bu-65,Succeeded,minikube-m05,minikube,162,21,23134
2024-12-11 11:35:35.829,julius-pod-be-30,Succeeded,minikube-m04,minikube-m08,226,0,24622
2024-12-11 11:35:36.273,mrleo-pod-bu-63,Succeeded,minikube-m08,minikube-m03,83,21,24297
2024-12-11 11:35:36.337,mrleo-pod-gu-47,Succeeded,minikube-m02,minikube-m08,141,21,26191
2024-12-11 11:35:36.375,mrleo-pod-bu-65,Succeeded,minikube-m03,minikube-m07,162,21,25001
2024-12-11 11:35:36.537,julius-pod-gu-27,Succeeded,minikube-m06,minikube,245,0,29982
2024-12-11 11:35:36.555,julius-pod-be-28,Succeeded,minikube-m08,minikube,209,0,25137
2024-12-11 11:35:36.575,julius-pod-be-31,Succeeded,minikube-m08,minikube-m03,136,21,25057
2024-12-11 11:35:36.691,mrleo-pod-be-56,Succeeded,minikube-m04,minikube-m06,255,21,25008
2024-12-11 11:35:37.037,mrleo-pod-be-66,Succeeded,minikube-m05,minikube-m06,130,21,22077
2024-12-11 11:35:37.082,julius-pod-be-31,Succeeded,minikube,minikube-m03,136,21,23724
2024-12-11 11:35:37.229,julius-pod-gu-27,Succeeded,minikube,minikube-m02,245,0,27651
2024-12-11 11:35:37.804,julius-pod-gu-40,Succeeded,minikube-m08,minikube-m02,225,26,23219
2024-12-11 11:35:37.886,mrleo-pod-be-66,Succeeded,minikube,minikube-m04,130,21,23143
2024-12-11 11:35:37.918,julius-pod-be-37,Succeeded,minikube-m08,minikube-m06,206,26,29934
2024-12-11 11:35:38.589,julius-pod-bu-41,Succeeded,minikube-m03,minikube-m04,183,21,27590
2024-12-11 11:35:38.704,julius-pod-bu-49,Succeeded,minikube,minikube-m03,126,21,26408
2024-12-11 11:35:39.077,julius-pod-gu-40,Succeeded,minikube-m06,minikube-m03,225,26,31763
2024-12-11 11:35:39.143,julius-pod-be-37,Succeeded,minikube-m05,minikube-m06,206,26,27273
2024-12-11 11:35:39.231,julius-pod-bu-41,Succeeded,minikube-m03,minikube,183,21,27524
2024-12-11 11:35:39.283,julius-pod-bu-49,Succeeded,minikube-m06,minikube-m02,126,21,24156
2024-12-11 11:35:39.899,mrleo-pod-gu-52,Succeeded,minikube-m03,minikube,197,21,29232
2024-12-11 11:35:39.941,julius-pod-bu-53,Succeeded,minikube-m02,minikube-m03,353,21,23467
2024-12-11 11:35:39.991,julius-pod-bu-35,Succeeded,minikube-m08,minikube-m07,281,0,28907
2024-12-11 11:35:40.042,julius-pod-be-50,Succeeded,minikube-m07,minikube,221,21,23951
2024-12-11 11:35:40.472,julius-pod-bu-53,Succeeded,minikube-m07,minikube-m08,353,21,27899
2024-12-11 11:35:40.525,julius-pod-bu-35,Succeeded,minikube-m02,minikube,281,0,26355
2024-12-11 11:35:40.637,mrleo-pod-gu-52,Succeeded,minikube-m06,minikube-m03,197,21,28281
2024-12-11 11:35:40.948,julius-pod-be-50,Succeeded,minikube-m03,minikube-m02,221,21,27998
2024-12-11 11:35:41.146,julius-pod-be-39,Succeeded,minikube,minikube-m04,325,21,31537
2024-12-11 11:35:41.722,julius-pod-be-39,Succeeded,minikube-m05,minikube-m08,325,21,29238
2024-12-11 11:35:42.491,mrleo-pod-be-61,Succeeded,minikube-m04,minikube-m03,172,21,23552
2024-12-11 11:35:42.568,julius-pod-be-69,Succeeded,minikube-m03,minikube-m06,249,26,29263
2024-12-11 11:35:42.576,julius-pod-gu-60,Succeeded,minikube-m08,minikube,286,21,27771
2024-12-11 11:35:42.619,aeneas-pod-be-11,Succeeded,minikube-m05,minikube-m03,575,0,40485
2024-12-11 11:35:42.881,julius-pod-be-67,Succeeded,minikube-m08,minikube-m06,175,21,23830
2024-12-11 11:35:43.144,mrleo-pod-be-61,Succeeded,minikube-m06,minikube-m07,172,21,28090
2024-12-11 11:35:43.245,aeneas-pod-be-11,Succeeded,minikube,minikube-m08,575,0,39854
2024-12-11 11:35:43.296,julius-pod-gu-60,Succeeded,minikube-m07,minikube,286,21,31678
2024-12-11 11:35:43.317,julius-pod-be-69,Succeeded,minikube-m06,minikube-m05,249,26,29861
2024-12-11 11:35:43.393,julius-pod-be-67,Succeeded,minikube-m03,minikube-m08,175,21,26335
2024-12-11 11:35:43.473,mrleo-pod-gu-62,Succeeded,minikube,minikube-m06,235,21,26994
2024-12-11 11:35:43.764,julius-pod-bu-74,Succeeded,minikube-m08,minikube-m03,312,21,22177
2024-12-11 11:35:43.817,aeneas-pod-gu-6,Succeeded,minikube,minikube-m07,516,0,43885
2024-12-11 11:35:43.860,aeneas-pod-bu-1,Succeeded,minikube-m02,minikube-m03,322,0,33636
2024-12-11 11:35:44.319,mrleo-pod-gu-62,Succeeded,minikube-m05,minikube-m06,235,21,32039
2024-12-11 11:35:44.582,julius-pod-be-64,Succeeded,minikube-m02,minikube-m06,604,21,26290
2024-12-11 11:35:44.683,julius-pod-bu-74,Succeeded,minikube-m02,minikube-m06,312,21,29534
2024-12-11 11:35:44.705,aeneas-pod-gu-6,Succeeded,minikube-m06,minikube-m07,516,0,44035
2024-12-11 11:35:44.963,aeneas-pod-be-14,Succeeded,minikube-m06,minikube,482,0,43257
2024-12-11 11:35:45.066,julius-pod-bu-79,Succeeded,minikube,minikube-m03,236,21,28248
2024-12-11 11:35:45.109,aeneas-pod-bu-16,Succeeded,minikube-m04,minikube-m05,387,0,41970
2024-12-11 11:35:45.125,julius-pod-bu-76,Succeeded,minikube-m05,minikube-m06,237,21,24480
2024-12-11 11:35:45.130,aeneas-pod-bu-1,Succeeded,minikube-m07,minikube-m03,322,0,45154
2024-12-11 11:35:45.135,aeneas-pod-be-18,Succeeded,minikube-m02,minikube-m05,558,0,33626
2024-12-11 11:35:45.144,mrleo-pod-gu-77,Succeeded,minikube-m07,minikube-m08,114,21,26821
2024-12-11 11:35:45.153,mrleo-pod-gu-71,Succeeded,minikube-m08,minikube-m05,138,21,29665
2024-12-11 11:35:45.315,aeneas-pod-be-4,Succeeded,minikube-m02,minikube-m07,463,0,44906
2024-12-11 11:35:45.398,julius-pod-be-64,Succeeded,minikube-m08,minikube-m06,604,21,29389
2024-12-11 11:35:45.590,aeneas-pod-be-14,Succeeded,minikube-m06,minikube-m02,482,0,42531
2024-12-11 11:35:45.702,aeneas-pod-bu-16,Succeeded,minikube-m04,minikube-m07,387,0,42609
2024-12-11 11:35:45.806,mrleo-pod-gu-68,Succeeded,minikube-m06,minikube-m04,178,21,31644
2024-12-11 11:35:45.856,julius-pod-bu-79,Succeeded,minikube-m07,minikube-m08,236,21,25991
