timestamp,pod_name,status,initial_node,running_node,ran_delay,inter_node_delay,e2eDelay,queuing_delay,waiting_number
2024-12-12 14:02:33.427,aeneas-pod-bu-1,Pending,,,,,,,
2024-12-12 14:02:33.435,julius-pod-bu-3,Pending,,,,,,,
2024-12-12 14:02:33.438,aeneas-pod-bu-1,Pending,,,,,,,
2024-12-12 14:02:33.442,julius-pod-bu-5,Pending,,,,,,,
2024-12-12 14:02:33.444,julius-pod-bu-3,Pending,,,,,,,
2024-12-12 14:02:33.448,mrleo-pod-gu-7,Pending,,,,,,,
2024-12-12 14:02:33.452,julius-pod-bu-5,Pending,,,,,,,
2024-12-12 14:02:33.456,mrleo-pod-gu-7,Pending,,,,,,,
2024-12-12 14:02:33.466,mrleo-pod-be-9,Pending,,,,,,,
2024-12-12 14:02:33.467,aeneas-pod-be-11,Pending,,,,,,,
2024-12-12 14:02:33.469,mrleo-pod-be-9,Pending,,,,,,,
2024-12-12 14:02:33.479,aeneas-pod-be-11,Pending,,,,,,,
2024-12-12 14:02:34.035,julius-pod-be-2,Pending,,,,,,,
2024-12-12 14:02:34.043,aeneas-pod-gu-6,Pending,,,,,,,
2024-12-12 14:02:34.049,julius-pod-be-2,Pending,,,,,,,
2024-12-12 14:02:34.057,mrleo-pod-be-10,Pending,,,,,,,
2024-12-12 14:02:34.067,aeneas-pod-gu-6,Pending,,,,,,,
2024-12-12 14:02:34.075,mrleo-pod-be-10,Pending,,,,,,,
2024-12-12 14:02:34.217,julius-pod-bu-3,Running,,,,,,,
2024-12-12 14:02:34.634,aeneas-pod-be-4,Pending,,,,,,,
2024-12-12 14:02:34.647,aeneas-pod-be-4,Pending,,,,,,,
2024-12-12 14:02:34.657,julius-pod-be-12,Pending,,,,,,,
2024-12-12 14:02:34.658,aeneas-pod-be-14,Pending,,,,,,,
2024-12-12 14:02:34.667,julius-pod-be-12,Pending,,,,,,,
2024-12-12 14:02:34.678,aeneas-pod-be-14,Pending,,,,,,,
2024-12-12 14:02:34.680,aeneas-pod-bu-16,Pending,,,,,,,
2024-12-12 14:02:34.682,aeneas-pod-bu-16,Pending,,,,,,,
2024-12-12 14:02:34.686,aeneas-pod-be-18,Pending,,,,,,,
2024-12-12 14:02:34.690,aeneas-pod-be-18,Pending,,,,,,,
2024-12-12 14:02:34.692,mrleo-pod-gu-20,Pending,,,,,,,
2024-12-12 14:02:34.704,mrleo-pod-gu-20,Pending,,,,,,,
2024-12-12 14:02:34.707,julius-pod-bu-22,Pending,,,,,,,
2024-12-12 14:02:34.712,julius-pod-bu-22,Pending,,,,,,,
2024-12-12 14:02:34.715,julius-pod-bu-24,Pending,,,,,,,
2024-12-12 14:02:34.720,julius-pod-bu-24,Pending,,,,,,,
2024-12-12 14:02:35.005,aeneas-pod-gu-6,Running,,,,,,,
2024-12-12 14:02:35.016,aeneas-pod-bu-1,Running,,,,,,,
2024-12-12 14:02:35.020,mrleo-pod-gu-7,Running,,,,,,,
2024-12-12 14:02:35.031,mrleo-pod-be-9,Running,,,,,,,
2024-12-12 14:02:35.039,julius-pod-bu-5,Running,,,,,,,
2024-12-12 14:02:35.113,julius-pod-be-2,Running,,,,,,,
2024-12-12 14:02:35.299,mrleo-pod-be-10,Running,,,,,,,
2024-12-12 14:02:35.320,aeneas-pod-be-11,Running,,,,,,,
2024-12-12 14:02:35.367,mrleo-pod-be-8,Pending,,,,,,,
2024-12-12 14:02:35.373,mrleo-pod-be-15,Pending,,,,,,,
2024-12-12 14:02:35.376,mrleo-pod-be-8,Pending,,,,,,,
2024-12-12 14:02:35.379,mrleo-pod-gu-19,Pending,,,,,,,
2024-12-12 14:02:35.382,mrleo-pod-be-15,Pending,,,,,,,
2024-12-12 14:02:35.391,mrleo-pod-gu-19,Pending,,,,,,,
2024-12-12 14:02:35.394,aeneas-pod-be-23,Pending,,,,,,,
2024-12-12 14:02:35.403,aeneas-pod-be-23,Pending,,,,,,,
