timestamp,pod_name,Status,initial_node,running_node,ran_delay,inter_node_delay
2024-12-11 10:35:46.355,mrleo-pod-be-9,Succeeded,minikube-m08,minikube-m03,159,0,8964
2024-12-11 10:35:46.875,mrleo-pod-gu-7,Succeeded,minikube-m03,minikube-m07,167,0,9477
2024-12-11 10:35:47.230,mrleo-pod-be-9,Succeeded,minikube-m04,minikube,159,0,9838
2024-12-11 10:35:47.664,mrleo-pod-be-10,Succeeded,minikube,minikube-m02,113,0,15233
2024-12-11 10:35:47.739,mrleo-pod-gu-7,Succeeded,minikube,minikube-m05,167,0,15654
2024-12-11 10:35:48.532,mrleo-pod-gu-20,Succeeded,minikube-m05,minikube-m07,186,41,9807
2024-12-11 10:35:48.554,mrleo-pod-be-10,Succeeded,minikube-m06,minikube-m02,113,0,17383
2024-12-11 10:35:48.980,mrleo-pod-be-15,Succeeded,minikube,minikube-m02,120,21,14816
2024-12-11 10:35:48.998,mrleo-pod-be-8,Succeeded,minikube-m04,minikube-m06,295,21,17249
2024-12-11 10:35:49.377,mrleo-pod-gu-20,Succeeded,minikube-m02,minikube,186,41,16622
2024-12-11 10:35:49.441,mrleo-pod-gu-19,Succeeded,minikube,minikube-m04,133,26,13576
2024-12-11 10:35:49.846,mrleo-pod-be-15,Succeeded,minikube-m07,minikube-m06,120,21,19320
2024-12-11 10:35:49.882,mrleo-pod-be-8,Succeeded,minikube-m08,minikube-m06,295,21,20396
2024-12-11 10:35:50.056,mrleo-pod-be-32,Succeeded,minikube-m05,minikube-m08,161,21,9625
2024-12-11 10:35:50.276,mrleo-pod-gu-19,Succeeded,minikube-m03,minikube-m07,133,26,17781
2024-12-11 10:35:50.515,mrleo-pod-gu-17,Succeeded,minikube-m08,minikube-m04,128,41,19342
2024-12-11 10:35:50.933,mrleo-pod-be-32,Succeeded,minikube,minikube-m05,161,21,18578
2024-12-11 10:35:51.317,mrleo-pod-gu-17,Succeeded,minikube-m07,minikube-m08,128,41,17918
2024-12-11 10:35:51.789,julius-pod-bu-5,Succeeded,minikube-m07,minikube-m06,203,0,19663
2024-12-11 10:35:52.047,mrleo-pod-gu-33,Succeeded,minikube-m03,minikube-m04,129,31,18694
2024-12-11 10:35:52.065,mrleo-pod-bu-36,Succeeded,minikube-m08,minikube-m06,75,26,9793
2024-12-11 10:35:52.084,julius-pod-bu-3,Succeeded,minikube-m07,minikube-m06,465,0,21399
2024-12-11 10:35:52.583,julius-pod-bu-5,Succeeded,minikube-m02,minikube-m08,203,0,21208
2024-12-11 10:35:52.899,mrleo-pod-gu-33,Succeeded,minikube-m02,minikube-m08,129,31,16961
2024-12-11 10:35:52.961,mrleo-pod-bu-36,Succeeded,minikube-m08,minikube-m03,75,26,14788
2024-12-11 10:35:52.975,julius-pod-bu-3,Succeeded,minikube-m02,minikube-m08,465,0,18100
2024-12-11 10:35:53.062,julius-pod-be-2,Succeeded,minikube-m06,minikube,255,0,18850
2024-12-11 10:35:53.911,julius-pod-be-2,Succeeded,minikube,minikube-m05,255,0,22344
2024-12-11 10:35:53.951,julius-pod-bu-22,Succeeded,minikube-m04,minikube-m03,281,0,21860
2024-12-11 10:35:54.191,julius-pod-be-12,Succeeded,minikube-m04,minikube-m02,186,0,18883
2024-12-11 10:35:54.354,julius-pod-bu-24,Succeeded,minikube-m02,minikube-m04,193,0,20195
2024-12-11 10:35:54.806,julius-pod-bu-22,Succeeded,minikube-m08,minikube,281,0,22652
2024-12-11 10:35:54.931,julius-pod-be-12,Succeeded,minikube-m06,minikube,186,0,20431
2024-12-11 10:35:55.138,julius-pod-bu-24,Succeeded,minikube-m07,minikube,193,0,24212
