timestamp,node_name,CPU,RAM,storage
2024-12-08 18:16:40.380773,minikube,0.0,0.0,0.0
2024-12-08 18:16:40.380773,minikube-m02,0.0,0.0,0.0
2024-12-08 18:16:40.380773,minikube-m03,0.0,0.0,0.0
2024-12-08 18:16:40.380773,minikube-m04,0.0,0.0,0.0
2024-12-08 18:16:40.380773,minikube-5,0.5,0.9,0.9
2024-12-08 18:16:40.380773,minikube-6,0.6000000000000001,1.7000000000000002,1.0
2024-12-08 18:16:40.380773,minikube-7,1.1,1.2000000000000002,1.2000000000000002
2024-12-08 18:16:40.380773,minikube-8,2.0,1.9000000000000001,0.7000000000000001
2024-12-08 18:16:40.939252,minikube,0.0,0.0,0.0
2024-12-08 18:16:40.939252,minikube-m02,0.0,0.0,0.0
2024-12-08 18:16:40.939252,minikube-m03,0.0,0.0,0.0
2024-12-08 18:16:40.939252,minikube-m04,0.0,0.0,0.0
2024-12-08 18:16:40.939252,minikube-5,0.6000000000000001,1.9000000000000001,2.0
2024-12-08 18:16:40.939252,minikube-6,1.2000000000000002,2.1,2.5
2024-12-08 18:16:40.939252,minikube-7,0.30000000000000004,1.1,0.30000000000000004
2024-12-08 18:16:40.939252,minikube-8,1.9000000000000001,0.8,0.0
2024-12-08 18:16:41.557232,minikube,15.0,18.75,9.0
2024-12-08 18:16:41.557232,minikube-m02,7.5,15.625,9.0
2024-12-08 18:16:41.557232,minikube-m03,15.0,21.875,13.0
2024-12-08 18:16:41.557232,minikube-m04,7.5,6.25,4.0
2024-12-08 18:16:41.557232,minikube-5,15.0,21.25,10.7
2024-12-08 18:16:41.557232,minikube-6,8.5,17.625,10.7
2024-12-08 18:16:41.557232,minikube-7,15.4,22.475,13.3
2024-12-08 18:16:41.557232,minikube-8,7.7,7.75,4.5
2024-12-08 18:16:42.230420,minikube,30.0,34.375,17.5
2024-12-08 18:16:42.230420,minikube-m02,15.0,31.25,18.0
2024-12-08 18:16:42.230420,minikube-m03,15.0,21.875,13.0
2024-12-08 18:16:42.230420,minikube-m04,7.5,6.25,4.0
2024-12-08 18:16:42.230420,minikube-5,31.6,36.675,19.4
2024-12-08 18:16:42.230420,minikube-6,17.0,33.35,20.2
2024-12-08 18:16:42.230420,minikube-7,16.8,21.875,14.5
2024-12-08 18:16:42.230420,minikube-8,8.2,8.45,4.8
2024-12-08 18:16:43.021915,minikube,60.0,68.75,35.0
2024-12-08 18:16:43.021915,minikube-m02,15.0,31.25,18.0
2024-12-08 18:16:43.021915,minikube-m03,22.499999999999996,28.125,17.0
2024-12-08 18:16:43.021915,minikube-m04,22.499999999999996,28.125,17.0
2024-12-08 18:16:43.021915,minikube-5,62.0,70.05,36.8
2024-12-08 18:16:43.021915,minikube-6,15.7,32.35,18.1
2024-12-08 18:16:43.021915,minikube-7,23.399999999999995,28.725,19.2
2024-12-08 18:16:43.021915,minikube-8,23.899999999999995,30.025,19.1
2024-12-08 18:16:43.868066,minikube,67.5,78.125,39.5
2024-12-08 18:16:43.868066,minikube-m02,15.0,31.25,18.0
2024-12-08 18:16:43.868066,minikube-m03,22.499999999999996,28.125,17.0
2024-12-08 18:16:43.868066,minikube-m04,22.499999999999996,28.125,17.0
2024-12-08 18:16:43.868066,minikube-5,69.5,79.725,40.2
2024-12-08 18:16:43.868066,minikube-6,15.5,31.65,18.7
2024-12-08 18:16:43.868066,minikube-7,23.899999999999995,30.125,19.0
2024-12-08 18:16:43.868066,minikube-8,23.199999999999996,28.425,17.7
2024-12-08 18:16:44.720063,minikube,74.99999999999999,87.5,44.0
2024-12-08 18:16:44.720063,minikube-m02,30.0,62.5,36.0
2024-12-08 18:16:44.720063,minikube-m03,22.499999999999996,28.125,17.0
2024-12-08 18:16:44.720063,minikube-m04,30.0,43.75,26.0
2024-12-08 18:16:44.720063,minikube-5,76.59999999999998,89.7,45.1
2024-12-08 18:16:44.720063,minikube-6,30.1,62.6,37.9
2024-12-08 18:16:44.720063,minikube-7,23.199999999999996,28.225,18.5
2024-12-08 18:16:44.720063,minikube-8,30.2,44.35,27.2
2024-12-08 18:16:45.767288,minikube,82.49999999999999,96.875,48.5
2024-12-08 18:16:45.767288,minikube-m02,52.5,96.875,54.0
2024-12-08 18:16:45.767288,minikube-m03,37.5,40.625,25.0
2024-12-08 18:16:45.767288,minikube-m04,37.5,50.0,30.0
2024-12-08 18:16:45.767288,minikube-5,83.99999999999999,99.075,49.3
2024-12-08 18:16:45.767288,minikube-6,53.7,97.275,54.9
2024-12-08 18:16:45.767288,minikube-7,39.4,42.325,25.4
2024-12-08 18:16:45.767288,minikube-8,38.4,52.0,31.1
2024-12-08 18:16:46.513557,minikube,82.49999999999999,96.875,48.5
2024-12-08 18:16:46.513557,minikube-m02,52.5,96.875,54.0
2024-12-08 18:16:46.513557,minikube-m03,52.5,62.5,38.0
2024-12-08 18:16:46.513557,minikube-m04,45.0,56.25,34.0
2024-12-08 18:16:46.513557,minikube-5,82.49999999999999,96.875,50.7
2024-12-08 18:16:46.513557,minikube-6,52.5,99.075,54.8
2024-12-08 18:16:46.513557,minikube-7,53.6,65.0,38.4
2024-12-08 18:16:46.513557,minikube-8,45.6,57.15,34.6
2024-12-08 18:16:47.313131,minikube,82.49999999999999,96.875,48.5
2024-12-08 18:16:47.313131,minikube-m02,52.5,96.875,54.0
2024-12-08 18:16:47.313131,minikube-m03,74.99999999999999,96.875,56.00000000000001
2024-12-08 18:16:47.313131,minikube-m04,74.99999999999999,96.875,56.00000000000001
2024-12-08 18:16:47.313131,minikube-5,84.29999999999998,97.075,50.9
