timestamp,pod_name,Status,initial_node,running_node,ran_delay,inter_node_delay
2024-12-08 18:05:33.591,mrleo-pod-gu-7,Succeeded,minikube-m08,minikube-m08,167,0,14073
2024-12-08 18:05:33.656,mrleo-pod-be-9,Succeeded,minikube-m06,minikube-m06,159,0,15043
2024-12-08 18:05:34.480,mrleo-pod-gu-7,Succeeded,minikube-m04,minikube-m04,167,0,12887
2024-12-08 18:05:34.506,mrleo-pod-be-9,Succeeded,minikube-m06,minikube-m06,159,0,14458
2024-12-08 18:05:35.138,mrleo-pod-be-10,Succeeded,minikube-m08,minikube-m08,113,0,15988
2024-12-08 18:05:36.170,mrleo-pod-be-10,Succeeded,minikube-m08,minikube-m08,113,0,18213
2024-12-08 18:05:36.297,mrleo-pod-gu-20,Succeeded,minikube-m03,minikube-m03,186,0,15224
2024-12-08 18:05:36.826,mrleo-pod-be-15,Succeeded,minikube-m04,minikube-m04,120,0,18068
2024-12-08 18:05:36.853,julius-pod-bu-5,Succeeded,minikube-m02,minikube-m02,203,0,15359
2024-12-08 18:05:37.177,mrleo-pod-gu-20,Succeeded,minikube,minikube,186,0,15862
2024-12-08 18:05:37.453,julius-pod-bu-3,Succeeded,minikube-m06,minikube-m06,465,0,18683
2024-12-08 18:05:37.505,mrleo-pod-gu-19,Succeeded,minikube-m08,minikube-m08,133,0,17267
2024-12-08 18:05:37.535,mrleo-pod-be-8,Succeeded,minikube-m07,minikube-m07,295,0,23053
2024-12-08 18:05:37.809,mrleo-pod-be-15,Succeeded,minikube-m04,minikube-m04,120,0,18547
2024-12-08 18:05:37.816,julius-pod-bu-5,Succeeded,minikube-m07,minikube-m07,203,0,17162
2024-12-08 18:05:38.354,julius-pod-bu-3,Succeeded,minikube-m08,minikube-m08,465,0,16670
2024-12-08 18:05:38.389,mrleo-pod-gu-19,Succeeded,minikube-m06,minikube-m06,133,0,18222
2024-12-08 18:05:38.458,mrleo-pod-be-8,Succeeded,minikube-m06,minikube-m06,295,0,19536
2024-12-08 18:05:38.534,julius-pod-be-12,Succeeded,minikube-m02,minikube-m02,186,0,22889
2024-12-08 18:05:38.550,julius-pod-be-2,Succeeded,minikube-m07,minikube-m07,255,0,17302
2024-12-08 18:05:38.795,julius-pod-bu-24,Succeeded,minikube-m03,minikube-m03,193,0,17611
2024-12-08 18:05:38.845,mrleo-pod-gu-17,Succeeded,minikube-m06,minikube-m08,128,21,23262
2024-12-08 18:05:38.872,mrleo-pod-be-32,Succeeded,minikube-m08,minikube-m08,161,0,17618
2024-12-08 18:05:39.227,julius-pod-be-12,Succeeded,minikube,minikube,186,0,16799
2024-12-08 18:05:39.259,julius-pod-bu-22,Succeeded,minikube-m03,minikube-m03,281,0,23180
2024-12-08 18:05:39.436,mrleo-pod-be-32,Succeeded,minikube-m07,minikube-m07,161,0,16556
2024-12-08 18:05:39.685,julius-pod-be-2,Succeeded,minikube-m04,minikube-m04,255,0,18178
2024-12-08 18:05:39.719,julius-pod-bu-24,Succeeded,minikube-m06,minikube-m06,193,0,16890
2024-12-08 18:05:39.765,mrleo-pod-gu-17,Succeeded,minikube-m07,minikube,128,21,19145
2024-12-08 18:05:39.955,mrleo-pod-gu-33,Succeeded,minikube-m06,minikube-m04,129,21,16457
2024-12-08 18:05:40.165,julius-pod-bu-22,Succeeded,minikube-m02,minikube-m02,281,0,17429
2024-12-08 18:05:40.445,julius-pod-be-28,Succeeded,minikube-m02,minikube-m02,209,0,17572
2024-12-08 18:05:41.110,mrleo-pod-gu-33,Succeeded,minikube,minikube-m05,129,21,17071
2024-12-08 18:05:41.271,julius-pod-be-28,Succeeded,minikube-m08,minikube-m08,209,0,22970
2024-12-08 18:05:41.572,julius-pod-be-34,Succeeded,minikube-m08,minikube-m08,345,0,22583
2024-12-08 18:05:42.950,julius-pod-be-34,Succeeded,minikube-m07,minikube-m07,345,0,25267
2024-12-08 18:05:43.473,julius-pod-gu-27,Succeeded,minikube-m04,minikube-m04,245,0,19589
2024-12-08 18:05:43.534,julius-pod-be-30,Succeeded,minikube-m05,minikube-m05,226,0,19240
2024-12-08 18:05:43.650,julius-pod-be-31,Succeeded,minikube-m07,minikube-m07,136,0,24416
2024-12-08 18:05:43.745,julius-pod-be-30,Succeeded,minikube-m05,minikube-m05,226,0,24539
2024-12-08 18:05:43.759,julius-pod-gu-40,Succeeded,minikube-m06,minikube-m06,225,0,19006
2024-12-08 18:05:43.829,julius-pod-be-37,Succeeded,minikube-m08,minikube-m08,206,0,19448
2024-12-08 18:05:43.845,julius-pod-gu-27,Succeeded,minikube-m03,minikube-m03,245,0,23987
2024-12-08 18:05:44.094,julius-pod-gu-40,Succeeded,minikube-m08,minikube-m08,225,0,23406
2024-12-08 18:05:44.219,julius-pod-be-31,Succeeded,minikube-m07,minikube-m07,136,0,25218
2024-12-08 18:05:44.257,julius-pod-be-37,Succeeded,minikube,minikube,206,0,24176
2024-12-08 18:05:44.766,julius-pod-be-39,Succeeded,minikube-m08,minikube-m08,325,0,18544
2024-12-08 18:05:45.260,julius-pod-bu-35,Succeeded,minikube-m02,minikube-m02,281,0,22646
2024-12-08 18:05:45.288,julius-pod-bu-41,Succeeded,minikube-m06,minikube-m02,183,21,25329
2024-12-08 18:05:45.474,julius-pod-be-39,Succeeded,minikube-m05,minikube-m05,325,0,19628
2024-12-08 18:05:45.856,julius-pod-bu-41,Succeeded,minikube-m05,minikube-m06,183,21,22900
2024-12-08 18:05:45.876,julius-pod-be-50,Succeeded,minikube,minikube-m03,221,21,18082
2024-12-08 18:05:45.886,julius-pod-bu-35,Succeeded,minikube-m02,minikube-m02,281,0,19553
2024-12-08 18:05:46.030,aeneas-pod-bu-1,Succeeded,minikube-m03,minikube-m03,322,0,30281
2024-12-08 18:05:46.672,julius-pod-be-50,Succeeded,minikube-m07,minikube-m05,221,21,23248
2024-12-08 18:05:46.936,julius-pod-be-67,Succeeded,minikube-m04,minikube-m07,175,21,22588
2024-12-08 18:05:47.576,mrleo-pod-gu-43,Succeeded,minikube-m03,minikube-m03,157,0,23688
2024-12-08 18:05:47.649,aeneas-pod-bu-1,Succeeded,minikube-m06,minikube-m06,322,0,29432
2024-12-08 18:05:47.706,mrleo-pod-bu-36,Succeeded,minikube-m03,minikube-m06,75,26,27290
2024-12-08 18:05:47.718,julius-pod-be-69,Succeeded,minikube,minikube,249,0,24824
2024-12-08 18:05:47.766,julius-pod-be-67,Succeeded,minikube-m08,minikube,175,21,24097
2024-12-08 18:05:47.925,aeneas-pod-be-11,Succeeded,minikube-m08,minikube-m08,575,0,30818
2024-12-08 18:05:48.003,aeneas-pod-gu-6,Succeeded,minikube-m03,minikube-m03,516,0,30249
2024-12-08 18:05:48.384,mrleo-pod-bu-36,Succeeded,minikube-m03,minikube-m02,75,26,24647
2024-12-08 18:05:48.417,julius-pod-be-69,Succeeded,minikube-m03,minikube-m03,249,0,22633
