timestamp,node_name,CPU,RAM,storage
2024-12-08 18:05:25.716261,minikube,0.0,0.0,0.0
2024-12-08 18:05:25.716261,minikube-m02,0.0,0.0,0.0
2024-12-08 18:05:25.716261,minikube-m03,0.0,0.0,0.0
2024-12-08 18:05:25.716261,minikube-m04,0.0,0.0,0.0
2024-12-08 18:05:25.716261,minikube-5,0,0,0
2024-12-08 18:05:25.716261,minikube-6,0,0,0
2024-12-08 18:05:25.716261,minikube-7,0,0,0
2024-12-08 18:05:25.716261,minikube-8,0,0,0
2024-12-08 18:05:26.280931,minikube,0.0,0.0,0.0
2024-12-08 18:05:26.280931,minikube-m02,0.0,0.0,0.0
2024-12-08 18:05:26.280931,minikube-m03,0.0,0.0,0.0
2024-12-08 18:05:26.280931,minikube-m04,0.0,0.0,0.0
2024-12-08 18:05:26.280931,minikube-5,0,0,0
2024-12-08 18:05:26.280931,minikube-6,0,0,0
2024-12-08 18:05:26.280931,minikube-7,0,0,0
2024-12-08 18:05:26.280931,minikube-8,0,0,0
2024-12-08 18:05:26.880553,minikube,7.5,6.25,4.0
2024-12-08 18:05:26.880553,minikube-m02,7.5,15.625,9.0
2024-12-08 18:05:26.880553,minikube-m03,22.499999999999996,31.25,17.5
2024-12-08 18:05:26.880553,minikube-m04,7.5,9.375,4.5
2024-12-08 18:05:26.880553,minikube-5,6.0,1.75,0
2024-12-08 18:05:26.880553,minikube-6,2.5,11.225,4.0
2024-12-08 18:05:26.880553,minikube-7,20.299999999999997,29.55,12.8
2024-12-08 18:05:26.880553,minikube-8,3.5,7.375,2.0
2024-12-08 18:05:27.547028,minikube,7.5,6.25,4.0
2024-12-08 18:05:27.547028,minikube-m02,15.0,25.0,13.5
2024-12-08 18:05:27.547028,minikube-m03,22.499999999999996,31.25,17.5
2024-12-08 18:05:27.547028,minikube-m04,15.0,15.625,8.5
2024-12-08 18:05:27.547028,minikube-5,6.4,3.75,0.6999999999999997
2024-12-08 18:05:27.547028,minikube-6,10.2,22.1,11.2
2024-12-08 18:05:27.547028,minikube-7,18.399999999999995,27.35,12.7
2024-12-08 18:05:27.547028,minikube-8,12.4,12.025,3.8999999999999995
2024-12-08 18:05:28.343447,minikube,15.0,21.875,13.0
2024-12-08 18:05:28.343447,minikube-m02,15.0,25.0,13.5
2024-12-08 18:05:28.343447,minikube-m03,30.0,40.625,22.0
2024-12-08 18:05:28.343447,minikube-m04,37.5,40.625,21.5
2024-12-08 18:05:28.343447,minikube-5,13.8,17.575,10.5
2024-12-08 18:05:28.343447,minikube-6,12.9,23.1,11.0
2024-12-08 18:05:28.343447,minikube-7,26.1,35.625,19.6
2024-12-08 18:05:28.343447,minikube-8,35.1,38.925,17.3
2024-12-08 18:05:29.188928,minikube,22.499999999999996,28.125,17.0
2024-12-08 18:05:29.188928,minikube-m02,15.0,25.0,13.5
2024-12-08 18:05:29.188928,minikube-m03,37.5,46.875,26.0
2024-12-08 18:05:29.188928,minikube-m04,52.5,65.625,35.0
2024-12-08 18:05:29.188928,minikube-5,21.199999999999996,26.825,13.0
2024-12-08 18:05:29.188928,minikube-6,12.5,22.7,10.0
2024-12-08 18:05:29.188928,minikube-7,36.0,43.675,21.9
2024-12-08 18:05:29.188928,minikube-8,51.2,60.725,31.5
2024-12-08 18:05:29.980692,minikube,37.5,59.375,35.0
2024-12-08 18:05:29.980692,minikube-m02,15.0,25.0,13.5
2024-12-08 18:05:29.980692,minikube-m03,52.5,71.875,39.5
2024-12-08 18:05:29.980692,minikube-m04,52.5,65.625,35.0
2024-12-08 18:05:29.980692,minikube-5,32.7,54.375,31.7
2024-12-08 18:05:29.980692,minikube-6,12.2,22.4,12.4
2024-12-08 18:05:29.980692,minikube-7,50.7,68.975,38.4
2024-12-08 18:05:29.980692,minikube-8,48.1,63.725,31.8
2024-12-08 18:05:30.746973,minikube,52.5,81.25,48.0
2024-12-08 18:05:30.746973,minikube-m02,30.0,40.625,22.0
2024-12-08 18:05:30.746973,minikube-m03,67.5,87.5,48.0
2024-12-08 18:05:30.746973,minikube-m04,60.0,75.0,39.5
2024-12-08 18:05:30.746973,minikube-5,50.3,79.45,43.1
2024-12-08 18:05:30.746973,minikube-6,28.9,38.425,20.7
2024-12-08 18:05:30.746973,minikube-7,64.7,82.9,46.6
2024-12-08 18:05:30.746973,minikube-8,57.3,71.2,38.1
2024-12-08 18:05:31.501236,minikube,60.0,87.5,52.0
2024-12-08 18:05:31.501236,minikube-m02,45.0,62.5,35.0
2024-12-08 18:05:31.501236,minikube-m03,67.5,87.5,48.0
2024-12-08 18:05:31.501236,minikube-m04,60.0,75.0,39.5
2024-12-08 18:05:31.501236,minikube-5,59.0,83.4,47.4
2024-12-08 18:05:31.501236,minikube-6,40.2,59.8,30.5
2024-12-08 18:05:31.501236,minikube-7,64.1,83.4,43.7
2024-12-08 18:05:31.501236,minikube-8,58.4,70.3,37.8
2024-12-08 18:05:32.327334,minikube,60.0,87.5,52.0
2024-12-08 18:05:32.327334,minikube-m02,60.0,84.375,48.0
2024-12-08 18:05:32.327334,minikube-m03,67.5,87.5,48.0
2024-12-08 18:05:32.327334,minikube-m04,74.99999999999999,90.625,48.0
2024-12-08 18:05:32.327334,minikube-5,57.4,84.2,48.4
2024-12-08 18:05:32.327334,minikube-6,58.5,83.175,44.1
2024-12-08 18:05:32.327334,minikube-7,62.5,85.0,45.9
2024-12-08 18:05:32.327334,minikube-8,71.69999999999999,85.925,43.6
2024-12-08 18:05:33.139565,minikube,60.0,87.5,52.0
2024-12-08 18:05:33.139565,minikube-m02,60.0,84.375,48.0
2024-12-08 18:05:33.139565,minikube-m03,74.99999999999999,93.75,52.0
2024-12-08 18:05:33.139565,minikube-m04,82.49999999999999,96.875,52.0
2024-12-08 18:05:33.139565,minikube-5,57.0,82.8,50.9
2024-12-08 18:05:33.139565,minikube-6,55.9,80.375,43.5
2024-12-08 18:05:33.139565,minikube-7,71.19999999999999,91.45,50.1
2024-12-08 18:05:33.139565,minikube-8,78.59999999999998,95.375,48.0
2024-12-08 18:05:33.901339,minikube,60.0,87.5,52.0
2024-12-08 18:05:33.901339,minikube-m02,60.0,75.0,43.0
2024-12-08 18:05:33.901339,minikube-m03,67.5,78.125,43.0
2024-12-08 18:05:33.901339,minikube-m04,82.49999999999999,96.875,52.0
2024-12-08 18:05:33.901339,minikube-5,56.2,85.0,50.9
2024-12-08 18:05:33.901339,minikube-6,56.5,71.6,40.7
2024-12-08 18:05:33.901339,minikube-7,62.8,76.325,40.0
2024-12-08 18:05:33.901339,minikube-8,80.09999999999998,91.875,49.0
2024-12-08 18:05:34.706987,minikube,60.0,87.5,52.0
2024-12-08 18:05:34.706987,minikube-m02,67.5,84.375,47.5
2024-12-08 18:05:34.706987,minikube-m03,82.49999999999999,93.75,51.5
2024-12-08 18:05:34.706987,minikube-m04,82.49999999999999,96.875,52.0
2024-12-08 18:05:34.706987,minikube-5,57.4,82.5,50.7
2024-12-08 18:05:34.706987,minikube-6,66.3,83.375,44.4
2024-12-08 18:05:34.706987,minikube-7,78.19999999999999,90.85,46.7
2024-12-08 18:05:34.706987,minikube-8,80.89999999999999,94.275,50.9
2024-12-08 18:05:35.500176,minikube,60.0,78.125,47.0
2024-12-08 18:05:35.500176,minikube-m02,74.99999999999999,90.625,51.5
2024-12-08 18:05:35.500176,minikube-m03,82.49999999999999,93.75,51.5
2024-12-08 18:05:35.500176,minikube-m04,82.49999999999999,96.875,52.0
2024-12-08 18:05:35.500176,minikube-5,55.2,76.625,43.5
2024-12-08 18:05:35.500176,minikube-6,73.49999999999999,88.925,48.6
2024-12-08 18:05:35.500176,minikube-7,78.79999999999998,91.55,50.0
2024-12-08 18:05:35.500176,minikube-8,77.69999999999999,92.775,49.0
2024-12-08 18:05:36.346231,minikube,67.5,87.5,51.5
2024-12-08 18:05:36.346231,minikube-m02,74.99999999999999,90.625,51.5
2024-12-08 18:05:36.346231,minikube-m03,82.49999999999999,93.75,51.5
2024-12-08 18:05:36.346231,minikube-m04,74.99999999999999,81.25,43.0
2024-12-08 18:05:36.346231,minikube-5,62.5,83.9,50.1
2024-12-08 18:05:36.346231,minikube-6,70.89999999999999,86.525,50.2
2024-12-08 18:05:36.346231,minikube-7,80.49999999999999,91.95,48.9
2024-12-08 18:05:36.346231,minikube-8,70.49999999999999,76.65,39.9
2024-12-08 18:05:37.196661,minikube,67.5,87.5,51.5
2024-12-08 18:05:37.196661,minikube-m02,74.99999999999999,90.625,51.5
2024-12-08 18:05:37.196661,minikube-m03,67.5,71.875,38.5
2024-12-08 18:05:37.196661,minikube-m04,89.99999999999999,96.875,51.5
2024-12-08 18:05:37.196661,minikube-5,64.2,82.6,47.3
2024-12-08 18:05:37.196661,minikube-6,72.89999999999999,85.625,49.6
2024-12-08 18:05:37.196661,minikube-7,64.4,68.675,35.9
2024-12-08 18:05:37.196661,minikube-8,88.59999999999998,94.475,47.6
2024-12-08 18:05:38.092143,minikube,45.0,50.0,29.5
2024-12-08 18:05:38.092143,minikube-m02,74.99999999999999,90.625,51.5
2024-12-08 18:05:38.092143,minikube-m03,82.49999999999999,90.625,47.5
2024-12-08 18:05:38.092143,minikube-m04,89.99999999999999,96.875,51.5
2024-12-08 18:05:38.092143,minikube-5,40.4,45.4,27.8
2024-12-08 18:05:38.092143,minikube-6,72.59999999999998,88.125,47.5
2024-12-08 18:05:38.092143,minikube-7,79.39999999999999,89.225,43.0
2024-12-08 18:05:38.092143,minikube-8,88.89999999999999,95.475,48.8
2024-12-08 18:05:39.142716,minikube,60.0,84.375,48.0
2024-12-08 18:05:39.142716,minikube-m02,67.5,75.0,42.5
