timestamp,node_name,CPU,RAM,storage
2024-12-12 12:58:49.360451,minikube,0.0,0.0,0.0
2024-12-12 12:58:49.360451,minikube-m02,0.0,0.0,0.0
2024-12-12 12:58:49.360451,minikube-m03,0.0,0.0,0.0
2024-12-12 12:58:49.360451,minikube-m04,0.0,0.0,0.0
2024-12-12 12:58:49.360451,minikube-m05,0.5,0.9,0.9
2024-12-12 12:58:49.360451,minikube-m06,0.6000000000000001,1.7000000000000002,1.0
2024-12-12 12:58:49.360451,minikube-m07,1.1,1.2000000000000002,1.2000000000000002
2024-12-12 12:58:49.360451,minikube-m08,2.0,1.9000000000000001,0.7000000000000001
2024-12-12 12:58:49.894082,minikube,0.0,0.0,0.0
2024-12-12 12:58:49.894082,minikube-m02,0.0,0.0,0.0
2024-12-12 12:58:49.894082,minikube-m03,0.0,0.0,0.0
2024-12-12 12:58:49.894082,minikube-m04,0.0,0.0,0.0
2024-12-12 12:58:49.894082,minikube-m05,0.6000000000000001,1.9000000000000001,2.0
2024-12-12 12:58:49.894082,minikube-m06,1.2000000000000002,2.1,2.5
2024-12-12 12:58:49.894082,minikube-m07,0.30000000000000004,1.1,0.30000000000000004
2024-12-12 12:58:49.894082,minikube-m08,1.9000000000000001,0.8,0.0
2024-12-12 12:58:50.455514,minikube,10.799999999999999,16.875,8.1
2024-12-12 12:58:50.455514,minikube-m02,7.874999999999999,14.0625,8.1
2024-12-12 12:58:50.455514,minikube-m03,13.5,19.6875,11.700000000000001
2024-12-12 12:58:50.455514,minikube-m04,5.625,5.625,3.6
2024-12-12 12:58:50.455514,minikube-m05,10.799999999999999,19.375,9.8
2024-12-12 12:58:50.455514,minikube-m06,8.875,16.0625,9.8
2024-12-12 12:58:50.455514,minikube-m07,13.9,20.2875,12.000000000000002
2024-12-12 12:58:50.455514,minikube-m08,5.825,7.125,4.1
2024-12-12 12:58:51.043523,minikube,16.425,22.5,11.700000000000001
2024-12-12 12:58:51.043523,minikube-m02,15.749999999999998,28.125,16.2
2024-12-12 12:58:51.043523,minikube-m03,13.5,19.6875,11.700000000000001
2024-12-12 12:58:51.043523,minikube-m04,5.625,5.625,3.6
2024-12-12 12:58:51.043523,minikube-m05,18.025000000000002,24.8,13.600000000000001
2024-12-12 12:58:51.043523,minikube-m06,17.75,30.225,18.4
2024-12-12 12:58:51.043523,minikube-m07,15.3,19.6875,13.200000000000001
2024-12-12 12:58:51.043523,minikube-m08,6.325,7.825,4.4
2024-12-12 12:58:51.640818,minikube,21.825,30.9375,15.749999999999998
2024-12-12 12:58:51.640818,minikube-m02,15.749999999999998,28.125,16.2
2024-12-12 12:58:51.640818,minikube-m03,13.5,19.6875,11.700000000000001
2024-12-12 12:58:51.640818,minikube-m04,5.625,5.625,3.6
2024-12-12 12:58:51.640818,minikube-m05,23.825,32.2375,17.549999999999997
2024-12-12 12:58:51.640818,minikube-m06,16.45,29.225,16.3
2024-12-12 12:58:51.640818,minikube-m07,14.4,20.2875,13.900000000000002
2024-12-12 12:58:51.640818,minikube-m08,7.025,7.525,5.7
2024-12-12 12:58:52.266749,minikube,49.05,70.3125,35.550000000000004
2024-12-12 12:58:52.266749,minikube-m02,15.749999999999998,28.125,16.2
