timestamp,pod_name,Status,initial_node,running_node,ran_delay,inter_node_delay
2024-12-08 17:43:09.192,mrleo-pod-be-9,Succeeded,minikube-m08,minikube-m08,159,0,13745
2024-12-08 17:43:09.966,mrleo-pod-be-9,Succeeded,minikube-m06,minikube-m06,159,0,14135
2024-12-08 17:43:10.140,mrleo-pod-gu-7,Succeeded,minikube-m03,minikube-m03,167,0,14334
2024-12-08 17:43:10.476,mrleo-pod-be-10,Succeeded,minikube-m06,minikube-m06,113,0,13332
2024-12-08 17:43:11.006,mrleo-pod-gu-20,Succeeded,minikube-m08,minikube-m08,186,0,14626
2024-12-08 17:43:11.033,mrleo-pod-gu-7,Succeeded,minikube-m02,minikube-m02,167,0,18338
2024-12-08 17:43:11.692,mrleo-pod-be-10,Succeeded,minikube-m04,minikube-m04,113,0,16441
2024-12-08 17:43:11.808,mrleo-pod-gu-20,Succeeded,minikube-m08,minikube-m08,186,0,14736
2024-12-08 17:43:12.456,mrleo-pod-be-15,Succeeded,minikube-m02,minikube-m02,120,0,13738
2024-12-08 17:43:13.256,julius-pod-be-2,Succeeded,minikube-m03,minikube-m03,255,0,19777
2024-12-08 17:43:13.273,julius-pod-bu-3,Succeeded,minikube-m06,minikube-m06,465,0,19368
2024-12-08 17:43:13.322,mrleo-pod-be-15,Succeeded,minikube-m08,minikube-m08,120,0,17158
2024-12-08 17:43:13.351,mrleo-pod-gu-19,Succeeded,minikube-m07,minikube-m07,133,0,19146
2024-12-08 17:43:13.367,mrleo-pod-be-8,Succeeded,minikube-m04,minikube-m04,295,0,19489
2024-12-08 17:43:13.398,mrleo-pod-be-32,Succeeded,minikube-m08,minikube-m07,161,21,13832
2024-12-08 17:43:13.524,julius-pod-bu-5,Succeeded,minikube-m04,minikube-m04,203,0,23052
2024-12-08 17:43:13.898,mrleo-pod-be-8,Succeeded,minikube-m06,minikube-m06,295,0,19110
2024-12-08 17:43:13.916,julius-pod-be-2,Succeeded,minikube-m06,minikube-m06,255,0,19065
2024-12-08 17:43:13.941,julius-pod-bu-3,Succeeded,minikube-m02,minikube-m02,465,0,23672
2024-12-08 17:43:13.998,mrleo-pod-gu-19,Succeeded,minikube-m07,minikube-m07,133,0,15521
2024-12-08 17:43:14.205,mrleo-pod-be-32,Succeeded,minikube-m06,minikube-m03,161,21,15414
2024-12-08 17:43:14.289,julius-pod-be-12,Succeeded,minikube-m08,minikube-m08,186,0,22777
2024-12-08 17:43:14.474,julius-pod-bu-24,Succeeded,minikube-m08,minikube-m08,193,0,19055
2024-12-08 17:43:14.574,mrleo-pod-gu-17,Succeeded,minikube-m02,minikube-m08,128,21,19174
2024-12-08 17:43:14.717,julius-pod-bu-5,Succeeded,minikube-m03,minikube-m03,203,0,19088
2024-12-08 17:43:14.910,julius-pod-bu-22,Succeeded,minikube-m08,minikube-m08,281,0,17584
2024-12-08 17:43:15.005,julius-pod-be-12,Succeeded,minikube-m04,minikube-m04,186,0,16123
2024-12-08 17:43:15.089,julius-pod-bu-24,Succeeded,minikube-m04,minikube-m04,193,0,22565
2024-12-08 17:43:15.206,mrleo-pod-gu-17,Succeeded,minikube-m03,minikube-m07,128,21,16603
2024-12-08 17:43:15.253,mrleo-pod-gu-33,Succeeded,minikube,minikube-m06,129,31,16465
2024-12-08 17:43:15.769,julius-pod-bu-22,Succeeded,minikube,minikube,281,0,17590
2024-12-08 17:43:16.229,mrleo-pod-gu-33,Succeeded,minikube-m08,minikube-m06,129,31,16991
2024-12-08 17:43:16.632,julius-pod-be-30,Succeeded,minikube-m08,minikube-m08,226,0,16103
2024-12-08 17:43:16.685,julius-pod-be-34,Succeeded,minikube-m04,minikube-m04,345,0,18736
2024-12-08 17:43:17.187,julius-pod-be-28,Succeeded,minikube-m08,minikube-m08,209,0,17689
2024-12-08 17:43:17.621,julius-pod-be-30,Succeeded,minikube-m08,minikube-m08,226,0,23441
2024-12-08 17:43:17.951,julius-pod-be-34,Succeeded,minikube-m04,minikube-m04,345,0,24332
2024-12-08 17:43:17.984,julius-pod-gu-27,Succeeded,minikube-m07,minikube-m07,245,0,24452
2024-12-08 17:43:18.149,julius-pod-be-28,Succeeded,minikube-m04,minikube-m04,209,0,18411
2024-12-08 17:43:18.268,julius-pod-be-31,Succeeded,minikube-m05,minikube-m05,136,0,18121
2024-12-08 17:43:18.457,julius-pod-be-37,Succeeded,minikube-m05,minikube-m05,206,0,23126
2024-12-08 17:43:18.613,julius-pod-gu-27,Succeeded,minikube-m04,minikube-m04,245,0,25484
2024-12-08 17:43:18.949,julius-pod-be-31,Succeeded,minikube-m04,minikube-m04,136,0,24505
2024-12-08 17:43:19.418,julius-pod-be-37,Succeeded,minikube-m03,minikube-m03,206,0,24281
2024-12-08 17:43:19.430,julius-pod-be-39,Succeeded,minikube-m08,minikube-m08,325,0,22995
2024-12-08 17:43:19.571,julius-pod-bu-41,Succeeded,minikube-m07,minikube-m07,183,0,23006
2024-12-08 17:43:20.056,julius-pod-be-39,Succeeded,minikube-m06,minikube-m06,325,0,19833
2024-12-08 17:43:20.758,julius-pod-bu-41,Succeeded,minikube-m03,minikube-m03,183,0,19974
2024-12-08 17:43:20.935,julius-pod-bu-35,Succeeded,minikube-m06,minikube-m02,281,31,23486
2024-12-08 17:43:21.903,julius-pod-bu-35,Succeeded,minikube-m02,minikube-m08,281,31,19808
2024-12-08 17:43:22.636,julius-pod-bu-53,Succeeded,minikube-m04,minikube-m02,353,21,25044
2024-12-08 17:43:23.186,julius-pod-gu-40,Succeeded,minikube-m08,minikube-m06,225,41,23862
2024-12-08 17:43:23.211,julius-pod-bu-49,Succeeded,minikube-m04,minikube-m04,126,0,26788
2024-12-08 17:43:23.258,aeneas-pod-bu-1,Succeeded,minikube-m03,minikube-m03,322,0,32573
2024-12-08 17:43:23.318,aeneas-pod-be-11,Succeeded,minikube-m03,minikube-m03,575,0,33116
2024-12-08 17:43:23.405,julius-pod-be-50,Succeeded,minikube-m06,minikube-m06,221,0,26660
2024-12-08 17:43:23.482,julius-pod-bu-49,Succeeded,minikube,minikube,126,0,25656
2024-12-08 17:43:23.803,aeneas-pod-be-11,Succeeded,minikube-m02,minikube-m02,575,0,32418
2024-12-08 17:43:23.990,julius-pod-bu-53,Succeeded,minikube-m06,minikube-m08,353,21,24685
2024-12-08 17:43:24.066,aeneas-pod-gu-6,Succeeded,minikube,minikube,516,0,30054
2024-12-08 17:43:24.211,julius-pod-be-50,Succeeded,minikube,minikube,221,0,26458
2024-12-08 17:43:24.653,julius-pod-gu-40,Succeeded,minikube,minikube-m08,225,41,26918
