timestamp,pod_name,Status,initial_node,running_node,ran_delay,inter_node_delay
2024-12-06 20:48:33.891,aeneas-pod-bu-1,Pending,minikube-m03,minikube-m03,322,0,
2024-12-06 20:48:33.908,julius-pod-bu-3,Pending,minikube,minikube,465,0,
2024-12-06 20:48:33.916,aeneas-pod-bu-1,Pending,minikube-m03,minikube-m03,322,0,
2024-12-06 20:48:33.923,julius-pod-bu-5,Pending,minikube-m03,minikube-m03,203,0,
2024-12-06 20:48:33.928,julius-pod-bu-3,Pending,minikube,minikube,465,0,
2024-12-06 20:48:33.934,mrleo-pod-gu-7,Pending,minikube-m02,minikube-m02,167,0,
2024-12-06 20:48:33.939,julius-pod-bu-5,Pending,minikube-m03,minikube-m03,203,0,
2024-12-06 20:48:33.946,mrleo-pod-be-9,Pending,minikube-m03,minikube-m03,159,0,
2024-12-06 20:48:33.955,mrleo-pod-gu-7,Pending,minikube-m02,minikube-m02,167,0,
2024-12-06 20:48:33.969,mrleo-pod-be-9,Pending,minikube-m03,minikube-m03,159,0,
2024-12-06 20:48:33.977,aeneas-pod-be-11,Pending,minikube-m04,minikube-m04,575,0,
2024-12-06 20:48:33.989,aeneas-pod-be-11,Pending,minikube-m04,minikube-m04,575,0,
2024-12-06 20:48:34.571,julius-pod-be-2,Pending,minikube-m04,minikube-m04,255,0,
2024-12-06 20:48:34.600,julius-pod-be-2,Pending,minikube-m04,minikube-m04,255,0,
2024-12-06 20:48:34.624,aeneas-pod-gu-6,Pending,minikube-m02,minikube-m02,516,0,
2024-12-06 20:48:34.651,aeneas-pod-gu-6,Pending,minikube-m02,minikube-m02,516,0,
2024-12-06 20:48:34.668,mrleo-pod-be-10,Pending,minikube,minikube,113,0,
2024-12-06 20:48:34.677,mrleo-pod-be-10,Pending,minikube,minikube,113,0,
2024-12-06 20:48:35.286,aeneas-pod-be-4,Pending,minikube-m03,minikube-m03,463,0,
2024-12-06 20:48:35.307,aeneas-pod-be-4,Pending,minikube-m03,minikube-m03,463,0,
2024-12-06 20:48:35.336,julius-pod-be-12,Pending,minikube-m04,minikube-m04,186,0,
2024-12-06 20:48:35.342,julius-pod-be-12,Pending,minikube-m04,minikube-m04,186,0,
2024-12-06 20:48:35.356,aeneas-pod-be-14,Pending,minikube-m04,minikube-m04,482,0,
2024-12-06 20:48:35.377,aeneas-pod-be-14,Pending,minikube-m04,minikube-m04,482,0,
2024-12-06 20:48:35.394,aeneas-pod-bu-16,Pending,minikube-m04,minikube-m04,387,0,
2024-12-06 20:48:35.406,aeneas-pod-bu-16,Pending,minikube-m04,minikube-m04,387,0,
2024-12-06 20:48:35.415,aeneas-pod-be-18,Pending,minikube-m04,minikube-m04,558,0,
2024-12-06 20:48:35.440,aeneas-pod-be-18,Pending,minikube-m04,minikube-m04,558,0,
