timestamp,pod_name,Status,initial_node,running_node,ran_delay,inter_node_delay
2024-12-10 23:06:23.158,mrleo-pod-gu-7,Succeeded,minikube,minikube,167,0,6390
2024-12-10 23:06:23.193,mrleo-pod-be-9,Succeeded,minikube-m02,minikube-m02,159,0,6425
2024-12-10 23:06:24.079,mrleo-pod-gu-7,Succeeded,minikube,minikube,167,0,7311
2024-12-10 23:06:24.130,mrleo-pod-be-9,Succeeded,minikube-m02,minikube-m02,159,0,7362
2024-12-10 23:06:24.233,mrleo-pod-be-10,Succeeded,minikube,minikube,113,0,7465
2024-12-10 23:06:24.310,mrleo-pod-gu-20,Succeeded,minikube-m02,minikube-m02,186,0,6308
2024-12-10 23:06:25.193,mrleo-pod-be-10,Succeeded,minikube,minikube,113,0,8426
2024-12-10 23:06:25.277,mrleo-pod-gu-20,Succeeded,minikube-m02,minikube-m02,186,0,7275
2024-12-10 23:06:25.417,mrleo-pod-be-8,Succeeded,minikube,minikube,295,0,8650
2024-12-10 23:06:25.498,mrleo-pod-be-15,Succeeded,minikube-m02,minikube-m02,120,0,7498
2024-12-10 23:06:25.507,mrleo-pod-gu-19,Succeeded,minikube,minikube,133,0,7504
2024-12-10 23:06:26.219,mrleo-pod-be-8,Succeeded,minikube,minikube,295,0,9451
2024-12-10 23:06:26.273,mrleo-pod-gu-19,Succeeded,minikube,minikube,133,0,8271
2024-12-10 23:06:26.376,mrleo-pod-be-15,Succeeded,minikube-m02,minikube-m02,120,0,8373
2024-12-10 23:06:26.613,mrleo-pod-be-32,Succeeded,minikube,minikube,161,0,7089
2024-12-10 23:06:27.410,mrleo-pod-be-32,Succeeded,minikube,minikube,161,0,7889
2024-12-10 23:06:27.771,mrleo-pod-gu-17,Succeeded,minikube-m02,minikube-m02,128,0,9773
2024-12-10 23:06:28.683,mrleo-pod-gu-17,Succeeded,minikube-m02,minikube-m02,128,0,12180
2024-12-10 23:06:28.953,julius-pod-bu-3,Succeeded,minikube,minikube,465,0,13685
2024-12-10 23:06:28.989,mrleo-pod-gu-33,Succeeded,minikube-m02,minikube-m02,129,0,9463
2024-12-10 23:06:28.995,mrleo-pod-bu-36,Succeeded,minikube-m02,minikube,75,21,7725
2024-12-10 23:06:29.036,julius-pod-bu-5,Succeeded,minikube-m02,minikube-m02,203,0,13768
2024-12-10 23:06:29.063,julius-pod-be-2,Succeeded,minikube-m02,minikube-m02,255,0,13795
2024-12-10 23:06:29.825,julius-pod-be-2,Succeeded,minikube-m02,minikube-m02,255,0,14557
2024-12-10 23:06:29.865,julius-pod-bu-3,Succeeded,minikube,minikube,465,0,14597
2024-12-10 23:06:29.908,mrleo-pod-gu-33,Succeeded,minikube-m02,minikube-m02,129,0,11888
2024-12-10 23:06:29.940,mrleo-pod-bu-36,Succeeded,minikube-m02,minikube,75,21,8669
2024-12-10 23:06:29.959,julius-pod-bu-5,Succeeded,minikube-m02,minikube-m02,203,0,14691
2024-12-10 23:06:30.108,julius-pod-bu-24,Succeeded,minikube,minikube,193,0,13606
2024-12-10 23:06:30.335,julius-pod-bu-22,Succeeded,minikube-m02,minikube-m02,281,0,13838
2024-12-10 23:06:30.370,julius-pod-be-12,Succeeded,minikube-m02,minikube-m02,186,0,13868
2024-12-10 23:06:31.035,julius-pod-bu-24,Succeeded,minikube,minikube,193,0,14533
2024-12-10 23:06:31.230,julius-pod-bu-22,Succeeded,minikube-m02,minikube-m02,281,0,14727
2024-12-10 23:06:31.305,julius-pod-be-12,Succeeded,minikube-m02,minikube-m02,186,0,14802
2024-12-10 23:06:31.473,julius-pod-be-28,Succeeded,minikube-m02,minikube-m02,209,0,13451
2024-12-10 23:06:32.411,julius-pod-be-28,Succeeded,minikube-m02,minikube-m02,209,0,14385
2024-12-10 23:06:32.437,julius-pod-be-34,Succeeded,minikube,minikube,345,0,14415
2024-12-10 23:06:32.527,julius-pod-gu-27,Succeeded,minikube,minikube,245,0,14501
2024-12-10 23:06:32.558,julius-pod-be-30,Succeeded,minikube,minikube,226,0,14532
2024-12-10 23:06:33.209,julius-pod-gu-27,Succeeded,minikube,minikube,245,0,15183
2024-12-10 23:06:33.238,julius-pod-be-34,Succeeded,minikube,minikube,345,0,15218
2024-12-10 23:06:33.274,julius-pod-be-30,Succeeded,minikube,minikube,226,0,15248
2024-12-10 23:06:33.459,mrleo-pod-gu-43,Succeeded,minikube,minikube,157,0,13689
2024-12-10 23:06:33.496,julius-pod-be-31,Succeeded,minikube,minikube,136,0,15477
2024-12-10 23:06:33.687,julius-pod-gu-40,Succeeded,minikube-m02,minikube-m02,225,0,13916
2024-12-10 23:06:34.450,julius-pod-be-31,Succeeded,minikube,minikube,136,0,16438
2024-12-10 23:06:34.632,julius-pod-gu-40,Succeeded,minikube-m02,minikube-m02,225,0,14865
2024-12-10 23:06:34.668,mrleo-pod-gu-43,Succeeded,minikube,minikube,157,0,14898
2024-12-10 23:06:34.804,julius-pod-be-37,Succeeded,minikube-m02,minikube-m02,206,0,15034
2024-12-10 23:06:35.642,julius-pod-be-37,Succeeded,minikube-m02,minikube-m02,206,0,15872
2024-12-10 23:06:35.975,julius-pod-bu-49,Succeeded,minikube,minikube-m02,126,21,14494
2024-12-10 23:06:36.170,julius-pod-bu-35,Succeeded,minikube-m02,minikube,281,21,16400
