timestamp,pod_name,Status,initial_node,running_node,ran_delay,inter_node_delay
2024-12-11 00:12:30.358,mrleo-pod-be-10,Succeeded,minikube,minikube,113,0,17612
2024-12-11 00:12:30.389,mrleo-pod-gu-7,Succeeded,minikube-m02,minikube-m02,167,0,11185
2024-12-11 00:12:30.458,mrleo-pod-be-9,Succeeded,minikube-m03,minikube-m03,159,0,17145
2024-12-11 00:12:31.632,mrleo-pod-gu-7,Succeeded,minikube-m02,minikube-m02,167,0,17061
2024-12-11 00:12:31.676,mrleo-pod-be-9,Succeeded,minikube-m03,minikube-m03,159,0,18143
2024-12-11 00:12:31.748,mrleo-pod-be-10,Succeeded,minikube,minikube,113,0,14955
2024-12-11 00:12:32.921,mrleo-pod-be-15,Succeeded,minikube-m03,minikube-m02,120,21,16081
2024-12-11 00:12:33.099,mrleo-pod-gu-19,Succeeded,minikube,minikube,133,0,18773
2024-12-11 00:12:33.136,mrleo-pod-be-8,Succeeded,minikube,minikube,295,0,19432
2024-12-11 00:12:33.143,mrleo-pod-gu-20,Succeeded,minikube-m04,minikube-m03,186,41,19032
2024-12-11 00:12:33.776,mrleo-pod-be-15,Succeeded,minikube-m03,minikube-m02,120,21,12966
2024-12-11 00:12:33.898,mrleo-pod-gu-19,Succeeded,minikube,minikube,133,0,13989
2024-12-11 00:12:34.043,mrleo-pod-gu-20,Succeeded,minikube-m04,minikube-m03,186,41,16079
2024-12-11 00:12:34.056,mrleo-pod-be-8,Succeeded,minikube,minikube,295,0,19622
2024-12-11 00:12:34.120,mrleo-pod-be-32,Succeeded,minikube,minikube-m02,161,21,17269
2024-12-11 00:12:34.386,mrleo-pod-gu-17,Succeeded,minikube-m03,minikube-m04,128,41,13017
2024-12-11 00:12:34.833,mrleo-pod-be-32,Succeeded,minikube,minikube-m02,161,21,13852
2024-12-11 00:12:35.236,mrleo-pod-gu-17,Succeeded,minikube-m03,minikube-m04,128,41,18642
2024-12-11 00:12:35.515,mrleo-pod-gu-33,Succeeded,minikube-m03,minikube-m04,129,41,17909
2024-12-11 00:12:35.718,julius-pod-bu-5,Succeeded,minikube-m03,minikube-m03,203,0,19064
2024-12-11 00:12:35.916,julius-pod-bu-3,Succeeded,minikube,minikube,465,0,21868
2024-12-11 00:12:36.266,mrleo-pod-gu-33,Succeeded,minikube-m03,minikube-m04,129,41,12484
2024-12-11 00:12:36.541,julius-pod-be-2,Succeeded,minikube-m04,minikube-m04,255,0,21499
2024-12-11 00:12:36.608,julius-pod-bu-5,Succeeded,minikube-m03,minikube-m03,203,0,21420
2024-12-11 00:12:36.847,julius-pod-bu-3,Succeeded,minikube,minikube,465,0,17297
2024-12-11 00:12:37.479,julius-pod-be-2,Succeeded,minikube-m04,minikube-m04,255,0,25011
2024-12-11 00:12:37.852,julius-pod-bu-22,Succeeded,minikube-m03,minikube-m03,281,0,22757
2024-12-11 00:12:38.213,julius-pod-bu-24,Succeeded,minikube,minikube,193,0,23158
2024-12-11 00:12:38.248,julius-pod-be-12,Succeeded,minikube-m04,minikube-m04,186,0,20134
2024-12-11 00:12:38.672,julius-pod-bu-22,Succeeded,minikube-m03,minikube-m03,281,0,20326
2024-12-11 00:12:39.130,julius-pod-bu-24,Succeeded,minikube,minikube,193,0,17402
2024-12-11 00:12:39.168,julius-pod-be-12,Succeeded,minikube-m04,minikube-m04,186,0,17403
2024-12-11 00:12:39.238,julius-pod-be-34,Succeeded,minikube-m02,minikube-m02,345,0,20194
