timestamp,pod_name,status,initial_node,running_node,ran_delay,inter_node_delay,e2eDelay,queuing_delay,waiting_number
2024-12-12 18:10:49.425,aeneas-pod-bu-1,Pending,,,,,,,
2024-12-12 18:10:49.432,julius-pod-bu-3,Pending,,,,,,,
2024-12-12 18:10:49.442,aeneas-pod-bu-1,Pending,,,,,,,
2024-12-12 18:10:49.447,julius-pod-bu-3,Pending,,,,,,,
2024-12-12 18:10:49.454,julius-pod-bu-5,Pending,,,,,,,
2024-12-12 18:10:49.457,julius-pod-bu-5,Pending,,,,,,,
2024-12-12 18:10:49.460,mrleo-pod-gu-7,Pending,,,,,,,
2024-12-12 18:10:49.462,mrleo-pod-gu-7,Pending,,,,,,,
2024-12-12 18:10:49.463,mrleo-pod-be-9,Pending,,,,,,,
2024-12-12 18:10:49.466,mrleo-pod-be-9,Pending,,,,,,,
2024-12-12 18:10:49.468,aeneas-pod-be-11,Pending,,,,,,,
2024-12-12 18:10:49.470,aeneas-pod-be-11,Pending,,,,,,,
2024-12-12 18:10:50.034,julius-pod-be-2,Pending,,,,,,,
2024-12-12 18:10:50.042,aeneas-pod-gu-6,Pending,,,,,,,
2024-12-12 18:10:50.051,julius-pod-be-2,Pending,,,,,,,
2024-12-12 18:10:50.057,mrleo-pod-be-10,Pending,,,,,,,
2024-12-12 18:10:50.059,aeneas-pod-gu-6,Pending,,,,,,,
2024-12-12 18:10:50.067,mrleo-pod-be-10,Pending,,,,,,,
2024-12-12 18:10:50.169,julius-pod-bu-5,Running,,,,,,,
2024-12-12 18:10:50.252,mrleo-pod-gu-7,Running,,,,,,,
2024-12-12 18:10:50.257,julius-pod-bu-3,Running,,,,,,,
2024-12-12 18:10:50.612,aeneas-pod-be-4,Pending,,,,,,,
2024-12-12 18:10:50.621,aeneas-pod-be-4,Pending,,,,,,,
2024-12-12 18:10:50.625,julius-pod-be-12,Pending,,,,,,,
2024-12-12 18:10:50.631,aeneas-pod-be-14,Pending,,,,,,,
2024-12-12 18:10:50.635,julius-pod-be-12,Pending,,,,,,,
2024-12-12 18:10:50.639,aeneas-pod-bu-16,Pending,,,,,,,
2024-12-12 18:10:50.641,aeneas-pod-be-14,Pending,,,,,,,
2024-12-12 18:10:50.644,aeneas-pod-be-18,Pending,,,,,,,
2024-12-12 18:10:50.646,aeneas-pod-bu-16,Pending,,,,,,,
2024-12-12 18:10:50.650,mrleo-pod-gu-20,Pending,,,,,,,
2024-12-12 18:10:50.654,aeneas-pod-be-18,Pending,,,,,,,
2024-12-12 18:10:50.656,julius-pod-bu-22,Pending,,,,,,,
2024-12-12 18:10:50.665,mrleo-pod-gu-20,Pending,,,,,,,
2024-12-12 18:10:50.669,julius-pod-bu-24,Pending,,,,,,,
2024-12-12 18:10:50.676,julius-pod-bu-22,Pending,,,,,,,
2024-12-12 18:10:50.678,julius-pod-bu-24,Pending,,,,,,,
2024-12-12 18:10:51.193,julius-pod-be-2,Running,,,,,,,
2024-12-12 18:10:51.256,mrleo-pod-be-8,Pending,,,,,,,
2024-12-12 18:10:51.267,mrleo-pod-be-15,Pending,,,,,,,
2024-12-12 18:10:51.271,mrleo-pod-be-8,Pending,,,,,,,
2024-12-12 18:10:51.276,mrleo-pod-gu-19,Pending,,,,,,,
2024-12-12 18:10:51.281,mrleo-pod-be-15,Pending,,,,,,,
2024-12-12 18:10:51.286,aeneas-pod-gu-6,Running,,,,,,,
2024-12-12 18:10:51.290,aeneas-pod-be-23,Pending,,,,,,,
2024-12-12 18:10:51.300,mrleo-pod-gu-19,Pending,,,,,,,
2024-12-12 18:10:51.308,aeneas-pod-be-23,Pending,,,,,,,
2024-12-12 18:10:51.317,mrleo-pod-be-10,Running,,,,,,,
2024-12-12 18:10:51.367,aeneas-pod-be-11,Running,,,,,,,
2024-12-12 18:10:51.393,aeneas-pod-bu-1,Running,,,,,,,
2024-12-12 18:10:51.408,aeneas-pod-be-4,Running,,,,,,,
2024-12-12 18:10:51.497,aeneas-pod-be-14,Running,,,,,,,
2024-12-12 18:10:51.503,mrleo-pod-be-9,Running,,,,,,,
