timestamp,pod_name,Status,initial_node,running_node,ran_delay,inter_node_delay
2024-12-10 21:48:43.351,mrleo-pod-be-9,Succeeded,minikube-m02,minikube-m02,159,0,6272
2024-12-10 21:48:44.662,mrleo-pod-be-10,Succeeded,minikube,minikube,113,0,7583
2024-12-10 21:48:44.701,mrleo-pod-gu-7,Succeeded,minikube,minikube,167,0,7627
2024-12-10 21:48:44.851,mrleo-pod-be-9,Succeeded,minikube-m02,minikube-m02,159,0,7772
2024-12-10 21:48:45.463,mrleo-pod-gu-7,Succeeded,minikube,minikube,167,0,8384
2024-12-10 21:48:45.498,mrleo-pod-be-10,Succeeded,minikube,minikube,113,0,8419
2024-12-10 21:48:46.182,mrleo-pod-gu-20,Succeeded,minikube-m02,minikube-m02,186,0,7792
2024-12-10 21:48:46.780,mrleo-pod-be-8,Succeeded,minikube,minikube,295,0,9701
2024-12-10 21:48:46.786,mrleo-pod-gu-19,Succeeded,minikube,minikube,133,0,8396
2024-12-10 21:48:47.024,mrleo-pod-gu-20,Succeeded,minikube-m02,minikube-m02,186,0,8629
2024-12-10 21:48:47.175,mrleo-pod-be-15,Succeeded,minikube-m02,minikube-m02,120,0,8780
2024-12-10 21:48:47.663,mrleo-pod-gu-19,Succeeded,minikube,minikube,133,0,9270
2024-12-10 21:48:47.694,mrleo-pod-be-8,Succeeded,minikube,minikube,295,0,12115
2024-12-10 21:48:48.114,mrleo-pod-gu-17,Succeeded,minikube-m02,minikube,128,21,9729
2024-12-10 21:48:48.184,mrleo-pod-be-32,Succeeded,minikube,minikube,161,0,8175
2024-12-10 21:48:48.208,mrleo-pod-be-15,Succeeded,minikube-m02,minikube-m02,120,0,9823
2024-12-10 21:48:48.475,julius-pod-bu-5,Succeeded,minikube-m02,minikube-m02,203,0,12896
2024-12-10 21:48:48.856,mrleo-pod-gu-17,Succeeded,minikube-m02,minikube,128,21,11968
2024-12-10 21:48:49.079,mrleo-pod-be-32,Succeeded,minikube,minikube,161,0,9071
2024-12-10 21:48:49.406,julius-pod-bu-5,Succeeded,minikube-m02,minikube-m02,203,0,13835
2024-12-10 21:48:49.634,mrleo-pod-gu-33,Succeeded,minikube-m02,minikube,129,21,9616
2024-12-10 21:48:49.705,mrleo-pod-bu-36,Succeeded,minikube-m02,minikube,75,21,8154
2024-12-10 21:48:49.730,julius-pod-bu-3,Succeeded,minikube,minikube,465,0,14151
2024-12-10 21:48:49.841,julius-pod-be-2,Succeeded,minikube-m02,minikube-m02,255,0,14263
2024-12-10 21:48:50.509,mrleo-pod-gu-33,Succeeded,minikube-m02,minikube,129,21,11992
2024-12-10 21:48:50.681,julius-pod-be-2,Succeeded,minikube-m02,minikube-m02,255,0,15102
