timestamp,pod_name,Status,initial_node,running_node,ran_delay,inter_node_delay
2024-12-06 16:25:58.231,aeneas-pod-bu-25,Succeeded,minikube-m02,minikube-m02,354,0,41996
2024-12-06 16:25:58.248,aeneas-pod-be-120,Running,minikube,minikube,393,0,
2024-12-06 16:25:58.280,aeneas-pod-gu-29,Running,minikube,minikube,347,0,
2024-12-06 16:25:58.291,aeneas-pod-bu-13,Succeeded,minikube,minikube,464,0,29651
2024-12-06 16:25:58.550,mrleo-pod-gu-68,Pending,minikube-m02,minikube,178,21,
2024-12-06 16:25:58.595,aeneas-pod-bu-121,Pending,minikube,minikube,1104,0,
2024-12-06 16:25:58.626,mrleo-pod-gu-68,Pending,minikube-m02,minikube,178,21,
2024-12-06 16:25:58.668,aeneas-pod-gu-132,Pending,minikube-m02,minikube-m02,334,0,
2024-12-06 16:25:58.673,aeneas-pod-bu-121,Pending,minikube,minikube,1104,0,
2024-12-06 16:25:58.700,julius-pod-be-134,Pending,minikube-m02,minikube,211,22,
2024-12-06 16:25:58.747,aeneas-pod-gu-132,Pending,minikube-m02,minikube-m02,334,0,
2024-12-06 16:25:58.759,aeneas-pod-gu-42,Succeeded,minikube,minikube,609,0,26925
2024-12-06 16:25:58.771,julius-pod-be-134,Pending,minikube-m02,minikube,211,22,
2024-12-06 16:25:58.790,aeneas-pod-gu-38,Succeeded,minikube,minikube,502,0,26956
2024-12-06 16:25:58.806,aeneas-pod-bu-46,Succeeded,minikube,minikube,447,0,26977
2024-12-06 16:25:58.832,aeneas-pod-bu-45,Succeeded,minikube,minikube,364,0,26997
2024-12-06 16:25:58.841,aeneas-pod-gu-130,Running,minikube-m02,minikube,672,24,
2024-12-06 16:25:58.853,aeneas-pod-be-26,Succeeded,minikube-m02,minikube-m02,300,0,28613
2024-12-06 16:25:58.882,mrleo-pod-be-66,Running,minikube-m02,minikube-m02,130,0,
2024-12-06 16:25:58.895,aeneas-pod-bu-25,Succeeded,minikube-m02,minikube-m02,354,0,28655
2024-12-06 16:25:58.935,julius-pod-bu-100,Running,minikube-m02,minikube-m02,313,0,
2024-12-06 16:25:58.951,aeneas-pod-bu-48,Succeeded,minikube-m02,minikube-m02,599,0,37117
2024-12-06 16:25:58.994,julius-pod-bu-106,Running,minikube-m02,minikube-m02,224,0,
2024-12-06 16:25:59.026,julius-pod-bu-87,Succeeded,minikube-m02,minikube,254,22,19177
2024-12-06 16:25:59.061,julius-pod-be-90,Succeeded,minikube-m02,minikube-m02,155,0,39218
2024-12-06 16:25:59.110,aeneas-pod-be-54,Running,minikube-m02,minikube-m02,819,0,
2024-12-06 16:25:59.118,aeneas-pod-gu-135,Running,minikube-m02,minikube,397,24,
2024-12-06 16:25:59.186,aeneas-pod-be-127,Running,minikube-m02,minikube-m02,268,0,
2024-12-06 16:25:59.392,aeneas-pod-gu-44,Succeeded,minikube-m02,minikube-m02,617,0,27563
2024-12-06 16:25:59.584,aeneas-pod-bu-45,Succeeded,minikube,minikube,364,0,27750
2024-12-06 16:25:59.834,aeneas-pod-bu-46,Succeeded,minikube,minikube,447,0,28001
2024-12-06 16:25:59.879,julius-pod-bu-119,Running,minikube,minikube,340,0,
2024-12-06 16:25:59.915,aeneas-pod-gu-42,Succeeded,minikube,minikube,609,0,28081
2024-12-06 16:25:59.936,aeneas-pod-gu-38,Succeeded,minikube,minikube,502,0,28103
2024-12-06 16:25:59.941,mrleo-pod-gu-70,Pending,minikube,minikube,182,0,
2024-12-06 16:25:59.967,aeneas-pod-bu-57,Running,minikube,minikube,380,0,
2024-12-06 16:25:59.974,julius-pod-bu-136,Pending,minikube-m02,minikube-m02,166,0,
2024-12-06 16:25:59.987,mrleo-pod-gu-70,Pending,minikube,minikube,182,0,
2024-12-06 16:25:59.989,aeneas-pod-gu-138,Pending,minikube-m02,minikube-m02,760,0,
2024-12-06 16:25:59.995,julius-pod-bu-136,Pending,minikube-m02,minikube-m02,166,0,
2024-12-06 16:26:00.057,aeneas-pod-gu-138,Pending,minikube-m02,minikube-m02,760,0,
2024-12-06 16:26:00.079,julius-pod-bu-142,Pending,minikube,minikube,324,0,
2024-12-06 16:26:00.082,aeneas-pod-bu-144,Pending,minikube,minikube,499,0,
2024-12-06 16:26:00.092,julius-pod-bu-142,Pending,minikube,minikube,324,0,
2024-12-06 16:26:00.118,aeneas-pod-bu-144,Pending,minikube,minikube,499,0,
2024-12-06 16:26:00.134,aeneas-pod-bu-51,Succeeded,minikube,minikube,335,0,26613
2024-12-06 16:26:00.167,aeneas-pod-gu-29,Succeeded,minikube,minikube,347,0,29935
2024-12-06 16:26:00.221,julius-pod-be-96,Running,minikube-m02,minikube-m02,211,0,
2024-12-06 16:26:00.265,julius-pod-be-134,Running,minikube-m02,minikube,211,22,
2024-12-06 16:26:00.285,mrleo-pod-gu-68,Running,minikube-m02,minikube,178,21,
